FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
320,0.31419524840303553,0.348137908290379,0.33116657834670726,[0.71849644 0.43933433],[0.72545481 0.43316853],[0.73267442 0.43413794],[0.73930401 0.44019395],[0.73157734 0.4404144 ],[0.72461653 0.43983081]
321,0.29101445713081736,0.3143187839592627,0.30266662054504,[0.72049046 0.4389151 ],[0.72775894 0.43358895],[0.73510551 0.43461141],[0.74165148 0.44065112],[0.73417479 0.44062033],[0.72700757 0.43982095]
322,0.3310773506334052,0.25575618450853277,0.293416767570969,[0.72341102 0.43671876],[0.73039943 0.43102646],[0.73777777 0.43218485],[0.74429774 0.43887755],[0.73677176 0.43897617],[0.72965592 0.43802556]
323,0.3126494381475312,0.28311678190849926,0.29788311002801526,[0.7240262  0.43704841],[0.73120725 0.43202579],[0.73862666 0.43334669],[0.74510932 0.43988094],[0.73760962 0.43989235],[0.73041427 0.43865603]
324,0.3335510796346493,0.24841991279557293,0.2909854962151111,[0.72464067 0.4388122 ],[0.73203301 0.4337897 ],[0.73943621 0.43535721],[0.74585098 0.44221544],[0.73848337 0.44237393],[0.7312119  0.44099236]
325,0.3559887193862957,0.28183269946374473,0.3189107094250202,[0.72435784 0.43707517],[0.73206657 0.43195084],[0.73968023 0.43375215],[0.74596375 0.44062954],[0.73833591 0.44136378],[0.7309131 0.439726 ]
326,0.3239455798179225,0.25627545807542873,0.2901105189466756,[0.72369981 0.43913758],[0.73145884 0.43417817],[0.73900419 0.43586954],[0.74525183 0.44243112],[0.73783374 0.44275236],[0.73041421 0.44124523]
327,0.30335350757050344,0.23278427945217384,0.26806889351133867,[0.72200674 0.44010252],[0.72994167 0.43557131],[0.73750097 0.43726236],[0.74377382 0.44315875],[0.73643577 0.44371876],[0.72890103 0.44228321]
328,0.3379328410634798,0.2900982281771934,0.3140155346203366,[0.7213797  0.43842357],[0.72915673 0.43294561],[0.73683143 0.43458825],[0.74318826 0.4413974 ],[0.73548073 0.44184187],[0.72802156 0.44035694]
329,0.3535846709736946,0.3274907285169903,0.3405376997453424,[0.72093499 0.44041359],[0.72883844 0.43442875],[0.73648989 0.43561709],[0.74281096 0.44196343],[0.73507363 0.44332123],[0.72757483 0.44199958]
330,0.31745993048478527,0.3180697793061,0.3177648548954426,[0.72041565 0.43821052],[0.7286796  0.43359897],[0.73635435 0.4353016 ],[0.74261683 0.44129425],[0.73502964 0.44230968],[0.72741812 0.44058511]
331,0.3363200608792826,0.29994755448624744,0.318133807682765,[0.72064418 0.43690875],[0.72886896 0.43192443],[0.73670906 0.43343511],[0.74304187 0.43966603],[0.73536617 0.44098499],[0.72768623 0.43934166]
332,0.2980161402653292,0.2909228264202863,0.29446948334280776,[0.72148037 0.43711701],[0.72927701 0.43259376],[0.73674297 0.43434376],[0.7429924  0.44052655],[0.73560286 0.44061419],[0.72823459 0.4391197 ]
333,0.34907935327124595,0.2839776314439994,0.3165284923576227,[0.72313899 0.43863058],[0.73049736 0.4331809 ],[0.73785394 0.43499872],[0.74400395 0.44202816],[0.73676544 0.44196716],[0.72959882 0.44083431]
334,0.3677402968866322,0.21221270042973225,0.2899764986581822,[0.7250616  0.43771696],[0.73219705 0.43173245],[0.73963356 0.43356007],[0.74599326 0.44092998],[0.73845983 0.44092724],[0.7313174 0.4397997]
335,0.3559603393171842,0.17433243963831827,0.2651463894777512,[0.72727817 0.43965477],[0.73499906 0.43472835],[0.74240971 0.43702286],[0.7486369 0.4437609],[0.74104047 0.44435936],[0.73365515 0.44263595]
336,0.34810638643166936,0.300786443482874,0.32444641495727167,[0.7296052  0.43938294],[0.73754627 0.43531558],[0.74517727 0.43798584],[0.75141841 0.44521341],[0.74395412 0.44555402],[0.73638725 0.44328514]
337,0.3559324518245576,0.21870102422611223,0.2873167380253349,[0.73189968 0.44164816],[0.73951417 0.43665034],[0.74690759 0.43909374],[0.75297916 0.44652283],[0.74549007 0.44646081],[0.73824972 0.44444802]
338,0.3434973506463062,0.23410951924587647,0.28880343494609134,[0.73281604 0.44198883],[0.74096483 0.43802014],[0.74871278 0.44065869],[0.7548269  0.44770762],[0.747347   0.44819647],[0.73965102 0.44587389]
339,0.29748110510202513,0.1948404858895674,0.24616079549579628,[0.73420966 0.44517198],[0.74222463 0.44132933],[0.74970859 0.44396508],[0.75570881 0.4508872 ],[0.74843806 0.4502207 ],[0.74098742 0.4480688 ]
340,0.34988886800195085,0.11926504898901175,0.2345769584954813,[0.73867458 0.44614771],[0.74684882 0.44170824],[0.75475067 0.44457781],[0.76049    0.45231086],[0.75295955 0.45220506],[0.74537361 0.44960028]
341,0.22210155530984585,0.22617213764945893,0.22413684647965237,[0.74374568 0.44881976],[0.75132352 0.44711566],[0.75870258 0.4497385 ],[0.7645095  0.45564061],[0.7580024  0.45446715],[0.75062972 0.45199463]
342,0.27100842111896095,0.2589293021301954,0.26496886162457817,[0.74845809 0.45010611],[0.75645709 0.4473567 ],[0.76393747 0.44937795],[0.76931822 0.45549104],[0.76343513 0.45509946],[0.75591713 0.45326576]
343,0.2347980985355894,0.26235478325274736,0.24857644089416836,[0.75554037 0.44870421],[0.76320875 0.44800153],[0.77119076 0.45054671],[0.77700359 0.45606533],[0.77111876 0.45600346],[0.76328927 0.45319903]
344,0.42167116740031013,0.2569211924347683,0.33929617991753924,[0.75984663 0.45021564],[0.7679826 0.4460496],[0.77560079 0.44839823],[0.78025866 0.45601967],[0.77457452 0.45734635],[0.76723403 0.45490795]
345,0.44258507078163045,0.24556472712895053,0.3440748989552905,[0.76399601 0.45225403],[0.77090997 0.44683245],[0.77832872 0.44816887],[0.78285587 0.45687604],[0.7776612  0.45697135],[0.77084148 0.45519263]
346,0.435256429808762,0.2997188851301856,0.36748765746947376,[0.76520467 0.4507041 ],[0.77219212 0.44556266],[0.7796483  0.44734246],[0.78398418 0.4564209 ],[0.77886695 0.4559871 ],[0.77200013 0.45396909]
347,0.4264758901623876,0.21607847361598184,0.32127718188918475,[0.76465994 0.4516812 ],[0.77183902 0.44657385],[0.77945548 0.44779441],[0.78373075 0.45597517],[0.77921516 0.45623413],[0.77217996 0.45479736]
348,0.4696256837525579,0.2634138993102181,0.36651979153138803,[0.76382703 0.45163867],[0.77084696 0.4462536 ],[0.77803659 0.44790325],[0.78212792 0.45645219],[0.77712536 0.45680651],[0.77046877 0.45506948]
349,0.4998844221323907,0.22135508267293838,0.36061975240266453,[0.76316619 0.45138645],[0.77068311 0.44528764],[0.77840346 0.4472619 ],[0.78270417 0.45686987],[0.77737838 0.45749986],[0.77031308 0.45527983]
350,0.48071916619253824,0.21819270410898503,0.3494559351507616,[0.76068801 0.44994259],[0.76837802 0.44426605],[0.77564716 0.44647899],[0.77990973 0.45426422],[0.77456284 0.45574039],[0.76759565 0.45385134]
351,0.4131874153356729,0.23501560778804,0.32410151156185646,[0.76074332 0.4507865 ],[0.76801509 0.44576728],[0.77517784 0.44748712],[0.77955365 0.45488358],[0.77447504 0.45539397],[0.76764792 0.45372963]
352,0.4039788940830221,0.20497692628083727,0.3044779101819297,[0.76032662 0.45099655],[0.76773471 0.44555524],[0.7749337  0.44740903],[0.77939451 0.45517126],[0.77406198 0.45521763],[0.76720697 0.45345148]
353,0.3787933973615933,0.22524171492618134,0.3020175561438873,[0.75980836 0.45069605],[0.76735073 0.44610265],[0.77454674 0.44836029],[0.77892977 0.45557597],[0.77369004 0.45574883],[0.76679236 0.45359427]
354,0.17179205426441715,0.17793464107511922,0.1748633476697682,[0.75847101 0.45157516],[0.76559108 0.45095977],[0.77304184 0.45311895],[0.77852166 0.45749986],[0.77297598 0.45671359],[0.76566184 0.45454738]
355,0.09208144306815444,0.12391585797345511,0.10799865052080478,[0.75488466 0.45146981],[0.76242924 0.45211101],[0.77052271 0.45401445],[0.77693588 0.45691258],[0.77064013 0.45624417],[0.7625457 0.4540576]
356,0.15609023691357696,0.14199079421176344,0.1490405155626702,[0.7485733  0.45006275],[0.756639   0.45007509],[0.76438713 0.45223767],[0.77067226 0.45628902],[0.76417989 0.4559845 ],[0.7562117  0.45346314]
357,0.23258413286611354,0.16842064191473027,0.20050238739042192,[0.74414665 0.44785753],[0.75263774 0.44609308],[0.7604745  0.44831574],[0.76660812 0.45348749],[0.75960267 0.45371711],[0.75158691 0.45128816]
358,0.11302923257837279,0.257985624413188,0.1855074284957804,[0.74012828 0.44717851],[0.74835742 0.44705632],[0.75632739 0.44925261],[0.76306975 0.45319745],[0.75565499 0.45199206],[0.74756438 0.44947025]
359,0.16375350210077494,0.24528367218808492,0.20451858714442994,[0.7374565  0.44656727],[0.74620372 0.44556415],[0.75461382 0.44787595],[0.76148868 0.45239589],[0.75369453 0.45193753],[0.74525154 0.44938177]
360,0.2318332330315543,0.3606877405163529,0.29626048677395356,[0.73505884 0.44681391],[0.74396408 0.44424695],[0.7523222  0.44633538],[0.75877827 0.45133659],[0.75121009 0.45195711],[0.74283552 0.44959453]
361,0.27733725741585297,0.3590268247543721,0.3181820410851125,[0.73496896 0.44810423],[0.74312246 0.44301814],[0.75130934 0.44568521],[0.75763828 0.45382681],[0.74974692 0.45190775],[0.74196273 0.44946754]
362,0.2674238655414686,0.3671602409834061,0.31729205326243737,[0.73422623 0.4475292 ],[0.74256563 0.44271496],[0.75065774 0.44553208],[0.75692046 0.45335886],[0.74901116 0.45137894],[0.74125266 0.44903782]
363,0.26413527164060924,0.36901554906249967,0.31657541035155445,[0.73388845 0.44678646],[0.7422722  0.44248176],[0.7503078  0.44544446],[0.75658494 0.4532724 ],[0.74879152 0.45128813],[0.74103945 0.4487952 ]
364,0.2570696220751118,0.3218511678053732,0.2894603949402425,[0.73439682 0.44567156],[0.74257731 0.44113311],[0.75061637 0.44399664],[0.75697094 0.45202392],[0.74909002 0.44965798],[0.74140245 0.44721419]
365,0.25985284100217215,0.34286509034411283,0.30135896567314246,[0.73468715 0.44584486],[0.74294955 0.44128957],[0.7510891  0.44396719],[0.75761455 0.45177495],[0.74966544 0.44979525],[0.74184686 0.44750065]
366,0.2829840247142522,0.34993478537753797,0.3164594050458951,[0.73475605 0.44661421],[0.74319571 0.44179305],[0.75136238 0.44468188],[0.75766057 0.45288509],[0.74972779 0.45104212],[0.74189258 0.44854176]
367,0.25188894930254035,0.27223665917906437,0.26206280424080236,[0.73544466 0.44318765],[0.74430245 0.43937558],[0.75267363 0.44247392],[0.75901425 0.45037496],[0.75111324 0.44833392],[0.74297756 0.44558525]
368,0.26979129697653126,0.34523108600985164,0.30751119149319145,[0.73499733 0.44740504],[0.74341238 0.44239497],[0.75168216 0.44510058],[0.75820065 0.45342806],[0.75010538 0.45123199],[0.74217969 0.44888303]
369,0.28113013212810867,0.37125757773771273,0.3261938549329107,[0.73499292 0.44628173],[0.74355304 0.44162568],[0.75181675 0.44454846],[0.7581346  0.45299309],[0.75027007 0.45096067],[0.74234253 0.44847116]
370,0.2557576495996829,0.3391495540846401,0.2974536018421615,[0.73548216 0.44333687],[0.74404407 0.43937248],[0.75225794 0.44250321],[0.75858629 0.4503417 ],[0.75083083 0.44826475],[0.74285704 0.44567537]
371,0.276132327801104,0.35711182871796016,0.3166220782595321,[0.73557544 0.44072875],[0.74428755 0.43649486],[0.7524991  0.43962768],[0.75866872 0.44748703],[0.75109208 0.44579554],[0.74308246 0.44335198]
372,0.2526214094331523,0.339915580710865,0.29626849507200864,[0.73763812 0.43856445],[0.74602222 0.43451187],[0.75426519 0.43743756],[0.7607255  0.44536245],[0.75314218 0.44311184],[0.74517775 0.44083124]
373,0.23209726413023493,0.2986552116155983,0.26537623787291664,[0.73925757 0.43538165],[0.74791944 0.43221825],[0.75624925 0.43545383],[0.76270843 0.44301355],[0.75507629 0.44082329],[0.74691492 0.43808451]
374,0.28112203586057455,0.35190441763155245,0.3165132267460635,[0.73996156 0.43720764],[0.74800467 0.43258813],[0.75606769 0.43549883],[0.76254672 0.44399044],[0.75475544 0.44176057],[0.7470547  0.43938294]
375,0.27220183077472204,0.34164800494442704,0.30692491785957454,[0.73984939 0.43633032],[0.7484321  0.43278342],[0.75649017 0.43617532],[0.76273108 0.44442433],[0.75508666 0.44245753],[0.74717408 0.4394418 ]
376,0.29502189789386024,0.30818283453976886,0.3016023662168146,[0.73972416 0.43606761],[0.74845845 0.43231994],[0.75674123 0.43591589],[0.76310217 0.44466829],[0.75508982 0.44294217],[0.74706012 0.43966827]
377,0.2803747514010064,0.3242280873879474,0.30230141939447686,[0.73800975 0.43700403],[0.74676669 0.43379679],[0.75493848 0.43730998],[0.76120752 0.44545791],[0.75336522 0.44390413],[0.74533862 0.44071674]
378,0.26514548766086077,0.28816127886207477,0.27665338326146777,[0.73599249 0.43762031],[0.74490905 0.43476608],[0.75315392 0.43824342],[0.7594859  0.44623947],[0.75199807 0.44456932],[0.74382615 0.4415195 ]
379,0.3376985315893701,0.3439727303609189,0.34083563097514447,[0.73366976 0.43774781],[0.74332392 0.43393415],[0.75188136 0.43755221],[0.75800854 0.44592881],[0.75028646 0.4459281 ],[0.74175084 0.44260842]
380,0.3368463677007345,0.3284781537006831,0.3326622607007088,[0.73258424 0.43708819],[0.74224144 0.43346801],[0.75078225 0.43709606],[0.75693166 0.44508618],[0.74910295 0.44545242],[0.74053115 0.44204065]
381,0.2707479001083536,0.299104199949618,0.2849260500289858,[0.73217106 0.43537414],[0.74166024 0.43319035],[0.75002795 0.43687177],[0.75629103 0.44369054],[0.74866277 0.44351554],[0.7401849 0.4400667]
382,0.2695027130992107,0.24525202070938756,0.25737736690429913,[0.73294652 0.43816969],[0.74186498 0.43632579],[0.74990737 0.44004992],[0.75619775 0.44679621],[0.7487042  0.44650859],[0.74049479 0.44298378]
383,0.2697444279090353,0.29373866771328255,0.2817415478111589,[0.73371935 0.4377014 ],[0.74268335 0.43558115],[0.75076461 0.43910515],[0.75702292 0.44600296],[0.74956143 0.44557899],[0.7413308 0.4422057]
384,0.25823017109077234,0.31079767877040715,0.28451392493058975,[0.73349708 0.43725044],[0.74246389 0.43569434],[0.75046933 0.43948817],[0.75676161 0.44623819],[0.7493059  0.44570792],[0.74110061 0.44210401]
385,0.24965602806624343,0.29588008445004227,0.2727680562581428,[0.73515832 0.43428046],[0.74375504 0.43301672],[0.751683   0.43689823],[0.7579661  0.44356948],[0.75051862 0.44281179],[0.7424618  0.43915126]
386,0.2687129122429819,0.2397908388734537,0.2542518755582178,[0.73473114 0.4375293 ],[0.74330235 0.43552873],[0.75121242 0.43926397],[0.75742161 0.44645995],[0.74992716 0.44558537],[0.74198824 0.44205192]
387,0.2632907424743485,0.3220325334642268,0.2926616379692877,[0.73526871 0.43550223],[0.74392569 0.43378255],[0.75177467 0.43746603],[0.75794476 0.4442941 ],[0.75056523 0.4436262 ],[0.74258846 0.44017324]
388,0.26234661701047257,0.3302025345838976,0.2962745757971851,[0.7351855  0.43439859],[0.74391437 0.43284747],[0.75157315 0.43681198],[0.75759012 0.4437443 ],[0.75040531 0.44288757],[0.74253595 0.43925127]
389,0.2684351469195739,0.32546728666082736,0.29695121679020064,[0.73571253 0.43449131],[0.74441785 0.43275523],[0.752083   0.43668419],[0.75803626 0.44371256],[0.7508322  0.44285864],[0.74299049 0.43926796]
390,0.31219171262934375,0.23985761419312712,0.27602466341123544,[0.73513013 0.43754271],[0.74414289 0.43471831],[0.75209498 0.43831933],[0.75806355 0.44579697],[0.75063217 0.44568241],[0.74258494 0.44227082]
391,0.3234307057484147,0.3226157115040757,0.32302320862624523,[0.73405063 0.43895072],[0.74282181 0.43596694],[0.75065821 0.43974182],[0.75673002 0.44731677],[0.74913096 0.44724575],[0.74120104 0.44377956]
392,0.3051772528530137,0.20857670721893878,0.25687698003597625,[0.73430336 0.44003379],[0.74339622 0.43724591],[0.75157458 0.44061121],[0.75784731 0.44795141],[0.75018919 0.44808066],[0.74189937 0.44466045]
393,0.3445433180002614,0.32495637208523587,0.33474984504274863,[0.7330808 0.440211 ],[0.74217749 0.43670636],[0.75032926 0.43985066],[0.75655544 0.44706959],[0.74887782 0.44809648],[0.74061704 0.4450413 ]
394,0.3125824326210559,0.3280736568353194,0.32032804472818766,[0.73327398 0.44001162],[0.74246842 0.43721554],[0.75070131 0.44054604],[0.75703311 0.44774869],[0.74935019 0.44821015],[0.74096614 0.44490904]
395,0.2687916525204532,0.31837570306408136,0.29358367779226724,[0.73411536 0.43854845],[0.74285716 0.43625963],[0.75072855 0.43977723],[0.7570979  0.44698453],[0.74958593 0.44615564],[0.74151933 0.44280544]
396,0.2634471405635823,0.3184808648125547,0.29096400268806855,[0.73543429 0.43723875],[0.7438401  0.43508968],[0.75143886 0.43873209],[0.75745589 0.44572669],[0.75015968 0.44466162],[0.74246401 0.44130841]
397,0.2670047404348347,0.2789742344384833,0.27298948743665896,[0.73684871 0.43686885],[0.7450192  0.43452561],[0.75244528 0.4380281 ],[0.75856054 0.44489214],[0.75133961 0.44391754],[0.74375868 0.44076791]
398,0.26655082470246605,0.33773515533641657,0.30214299001944134,[0.73608828 0.43659025],[0.74440259 0.43438438],[0.75191373 0.43773705],[0.75812107 0.44455704],[0.75088435 0.44372544],[0.74316984 0.44067857]
399,0.2795147878755722,0.3367059039980431,0.30811034593680764,[0.73699284 0.43585083],[0.74553758 0.43346173],[0.75311852 0.43695739],[0.7591508 0.444031 ],[0.75179702 0.44331047],[0.74406791 0.44001397]
400,0.27359837533616016,0.2993345899471005,0.2864664826416303,[0.73715097 0.43614104],[0.74556971 0.43365508],[0.75310427 0.4370622 ],[0.75915653 0.4440164 ],[0.75182372 0.44318551],[0.74415869 0.44003439]
401,0.29277260052634424,0.2542262060584782,0.2734994032924112,[0.73701346 0.43652916],[0.74555457 0.43358815],[0.75318742 0.43682146],[0.75926954 0.44382519],[0.75186318 0.44342679],[0.74408561 0.44040933]
402,0.32239165349457544,0.2582716453653522,0.2903316494299638,[0.73698312 0.43803611],[0.74547207 0.43469414],[0.75322163 0.4377299 ],[0.75937754 0.44493052],[0.75209695 0.44507065],[0.74419731 0.44226956]
403,0.3123902715088531,0.23394715579947206,0.2731687136541626,[0.73688138 0.43791234],[0.74545592 0.43445539],[0.75327587 0.43751666],[0.75938368 0.44489416],[0.75200337 0.44465673],[0.74409729 0.44179836]
404,0.31844653384103067,0.2309265064202565,0.2746865201306436,[0.73728919 0.4371773 ],[0.7458635 0.4338783],[0.75361693 0.43711698],[0.75958264 0.44463491],[0.75232321 0.44436878],[0.74447733 0.44135654]
405,0.2671255497294033,0.3408055650913458,0.30396555741037456,[0.73814261 0.43577984],[0.74639237 0.43346626],[0.75384438 0.43669423],[0.75979614 0.44338292],[0.75281    0.44258595],[0.74517459 0.43962604]
406,0.23564072128521824,0.2978800083802048,0.2667603648327115,[0.73876005 0.43523145],[0.74674505 0.43364897],[0.7540592  0.43708739],[0.76028311 0.44363976],[0.75300473 0.44232652],[0.74550378 0.43905407]
407,0.17137472563963715,0.30956998857389895,0.24047235710676806,[0.73934144 0.43569812],[0.74701691 0.4351463 ],[0.75432384 0.43859628],[0.76079953 0.44431436],[0.75367606 0.44235942],[0.7461046  0.43915072]
408,0.25929222977152155,0.3264726939713606,0.29288246187144107,[0.73915958 0.4361518 ],[0.74688923 0.43402472],[0.75398505 0.43731824],[0.76016808 0.44417435],[0.75299782 0.44289011],[0.74572468 0.43991405]
409,0.16859706460276422,0.2220301086042741,0.19531358660351916,[0.7393893  0.43538326],[0.74713337 0.43504706],[0.7544443  0.43850458],[0.76091796 0.44415528],[0.75373995 0.44223601],[0.74613243 0.43896264]
410,0.25145647493920975,0.2784197194482825,0.2649380971937461,[0.73862779 0.43631515],[0.74672645 0.43425506],[0.75409621 0.4377766 ],[0.76035035 0.44472447],[0.7530874  0.44334912],[0.74550444 0.44018188]
411,0.2762333221053421,0.2789593078431471,0.27759631497424464,[0.73771214 0.43691689],[0.74590909 0.43449137],[0.75332004 0.43787843],[0.75946027 0.44493589],[0.75218928 0.44399825],[0.74459541 0.44094139]
412,0.2337158386543482,0.27967802530085883,0.2566969319776035,[0.73702514 0.43650267],[0.74509883 0.43479466],[0.75254869 0.43836164],[0.758825  0.4449237],[0.75158763 0.44352195],[0.74393535 0.44034886]
413,0.3009260717665141,0.26792026956902626,0.2844231706677702,[0.73613143 0.43679208],[0.74463475 0.43395653],[0.75224638 0.43706703],[0.75830793 0.44398242],[0.75104803 0.44385305],[0.74326599 0.4409641 ]
414,0.29644832048080044,0.21616192347330282,0.25630512197705163,[0.73539507 0.43627629],[0.74384099 0.4333277 ],[0.75137466 0.43647969],[0.75745606 0.44339415],[0.75017357 0.44304684],[0.74245739 0.44025871]
415,0.29787527014288406,0.24320859859731486,0.27054193437009944,[0.73546511 0.43662843],[0.7440021  0.43377721],[0.7516104 0.4367604],[0.75765502 0.44346288],[0.75044078 0.44342652],[0.74265939 0.44071296]
416,0.27577906434573063,0.2485903976235839,0.2621847309846573,[0.7357319  0.43577912],[0.74438292 0.43338978],[0.75199699 0.43675816],[0.75797915 0.44356024],[0.75086659 0.44295496],[0.74306917 0.43996021]
417,0.2870745611561545,0.25979066088479397,0.2734326110204742,[0.73547524 0.43560398],[0.74410379 0.43284827],[0.7517525  0.43606564],[0.757644   0.44286641],[0.75057995 0.44246185],[0.74280536 0.43961582]
418,0.27467704426629547,0.2939105985385322,0.2842938214024138,[0.73577666 0.43624371],[0.74434423 0.43389463],[0.75190473 0.43711656],[0.75781351 0.44377077],[0.75078881 0.44322938],[0.74305552 0.44034609]
419,0.3045915372134869,0.26188145431675064,0.2832364957651188,[0.73459947 0.43574503],[0.74323612 0.43278295],[0.75078183 0.43607658],[0.75664651 0.44326195],[0.74955583 0.44289765],[0.74182397 0.43990377]
420,0.26568067657004474,0.2709470546576298,0.2683138656138373,[0.73515695 0.43316567],[0.74360412 0.43060815],[0.75106448 0.43380186],[0.75709641 0.44062573],[0.75008059 0.43966818],[0.74238855 0.43685603]
421,0.21290597885420173,0.36049363965958475,0.28669980925689326,[0.73678738 0.43571121],[0.74343532 0.43297333],[0.75048751 0.43523458],[0.75722063 0.44205174],[0.74959427 0.43968403],[0.74261451 0.43747079]
422,0.26397059879905826,0.3176119822194192,0.29079129050923874,[0.73661405 0.43613434],[0.74394041 0.43310416],[0.75102127 0.43570516],[0.7571907  0.44258204],[0.74968016 0.44117248],[0.74258167 0.43869615]
423,0.22455772927389503,0.2793011754528244,0.25192945236335973,[0.7373848  0.43724164],[0.74405485 0.43450117],[0.75103319 0.43697566],[0.75753701 0.44384164],[0.75003964 0.44156641],[0.74312633 0.43923768]
424,0.18171186610650683,0.33787692238774963,0.25979439424712825,[0.73714477 0.43753192],[0.74371636 0.43536127],[0.75067997 0.43779233],[0.75730652 0.44419137],[0.74985945 0.44151121],[0.74295652 0.43919498]
425,0.18226349283615487,0.3218461542782582,0.25205482355720654,[0.73682505 0.4374356 ],[0.74319702 0.43510047],[0.75005293 0.43746352],[0.7567566  0.44393149],[0.74927342 0.44112802],[0.74243981 0.43892139]
426,0.18653723098565092,0.3299733641560659,0.2582552975708584,[0.73605305 0.43661439],[0.74266046 0.43437731],[0.74967653 0.4366965 ],[0.75642478 0.44309399],[0.7489208 0.4405753],[0.74192441 0.43833303]
427,0.20702614553594634,0.3162287139708096,0.26162742975337794,[0.73586875 0.43533263],[0.74255168 0.4328703 ],[0.74966556 0.43520877],[0.75648904 0.44149455],[0.74881202 0.43951443],[0.74172795 0.43731612]
428,0.15988363399689548,0.27421663673145885,0.21705013536417717,[0.73614597 0.43515384],[0.74278986 0.43350765],[0.74992633 0.43583116],[0.75693172 0.44147536],[0.7491172  0.43922198],[0.7419849  0.43687391]
429,0.1946436208402206,0.3105151104965459,0.25257936566838324,[0.73532885 0.43430835],[0.74193996 0.43219751],[0.74910903 0.43448833],[0.75610971 0.44053563],[0.7482577  0.43860617],[0.74115998 0.43636537]
430,0.2483980651728146,0.19982820487977357,0.2241131350262941,[0.734375  0.4334479],[0.74150085 0.43028414],[0.7488271  0.43245518],[0.75553632 0.43912622],[0.7477963  0.43777788],[0.74052918 0.43566021]
431,0.26708217331077666,0.27951599315439163,0.2732990832325841,[0.73427171 0.43303367],[0.74110705 0.4294773 ],[0.74832761 0.43175897],[0.75506467 0.43877319],[0.74726105 0.43731046],[0.7401979  0.43527567]
432,0.2516844332387165,0.3081337654934128,0.2799090993660647,[0.73441541 0.43253845],[0.74128914 0.42922494],[0.7485553 0.4315488],[0.75534111 0.43831736],[0.74758488 0.43678731],[0.74042588 0.43475801]
433,0.2479939247529064,0.25677442122092237,0.2523841729869144,[0.7339102  0.43107712],[0.74061871 0.42789289],[0.74787116 0.43038708],[0.75474894 0.43737471],[0.74687743 0.43551588],[0.73981762 0.43340826]
434,0.2911223295557679,0.26206435975008857,0.27659334465292823,[0.73394769 0.43171117],[0.74123126 0.42782307],[0.74843997 0.43023136],[0.75477862 0.43765974],[0.7473278  0.43623978],[0.7402063  0.43424484]
435,0.28132427743787636,0.2633041527759405,0.27231421510690845,[0.73400891 0.43199998],[0.74111402 0.42797467],[0.74847549 0.43014991],[0.7550804  0.43753886],[0.74744719 0.43604589],[0.74024677 0.43418807]
436,0.28499086951591746,0.2771329624974159,0.2810619160066667,[0.73364431 0.43061897],[0.74072719 0.42671174],[0.74810624 0.42901036],[0.75477374 0.43640661],[0.74703979 0.43501359],[0.73984247 0.43303999]
437,0.2734977567465221,0.2030425902724841,0.2382701735095031,[0.73344058 0.43302393],[0.74068034 0.42905262],[0.74800503 0.43091899],[0.75458622 0.43782973],[0.74710572 0.43669185],[0.73984349 0.4350132 ]
438,0.24067036788982726,0.21476251731269141,0.22771644260125934,[0.73344332 0.43221799],[0.74026668 0.42878249],[0.74754089 0.43088394],[0.75437164 0.43761569],[0.74679607 0.43584391],[0.73964769 0.43413454]
439,0.24508648870958108,0.31953398441742836,0.28231023656350474,[0.73348325 0.43221021],[0.7404654  0.42878237],[0.7477203  0.43082988],[0.75447458 0.4372752 ],[0.74690408 0.435913  ],[0.73973066 0.43416893]
440,0.23847690403902103,0.33462534975383185,0.2865511268964264,[0.73376596 0.43179566],[0.7407226  0.42862928],[0.74790031 0.4308424 ],[0.75454873 0.43730006],[0.74693668 0.4357664 ],[0.73986244 0.43379495]
441,0.22912355025863693,0.33432088525194226,0.2817222177552896,[0.73363161 0.43203649],[0.74064928 0.42908144],[0.74774301 0.43127841],[0.75431442 0.43746424],[0.74685037 0.43594629],[0.73978621 0.43405339]
442,0.2958872463845109,0.19314720223870896,0.24451722431160994,[0.73252177 0.43588084],[0.74002665 0.43179816],[0.74726313 0.43381166],[0.75365126 0.44068772],[0.7462256  0.43998456],[0.73892158 0.43826836]
443,0.24553513649594402,0.259788114640909,0.25266162556842653,[0.73279148 0.43504333],[0.74014777 0.43223083],[0.74735928 0.43436557],[0.75390595 0.44043151],[0.74647653 0.43958172],[0.7391789  0.43755403]
444,0.22137216706351578,0.20278337848222489,0.21207777277287032,[0.73294276 0.4343015 ],[0.74033916 0.43211907],[0.74760312 0.43438691],[0.75414634 0.44000435],[0.74669933 0.43914586],[0.73934436 0.43689391]
445,0.22811755752063032,0.2292967093258227,0.22870713342322652,[0.73273152 0.43433332],[0.74017727 0.43194956],[0.74744278 0.43417484],[0.75397676 0.43984374],[0.74652725 0.43906197],[0.73915339 0.43688589]
446,0.26213243053855884,0.25744027114320855,0.2597863508408837,[0.7325927  0.43488735],[0.74029368 0.43205997],[0.74760908 0.43425488],[0.75407737 0.44042525],[0.74668723 0.439953  ],[0.73918533 0.43781382]
447,0.25713721758857594,0.24427468825715842,0.2507059529228672,[0.73327184 0.43502194],[0.74099898 0.4321273 ],[0.74844623 0.43428361],[0.75489748 0.44027662],[0.7475518  0.43984479],[0.73996836 0.43784767]
