FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
47,0.3288251808881559,0.24590499652729447,0.28736508870772515,[0.70365947 0.44319919],[0.71083128 0.43546662],[0.71867245 0.43593639],[0.72545362 0.44185877],[0.71761787 0.44272521],[0.71024626 0.4429335 ]
48,0.30110354184948224,0.20047211112138813,0.2507878264854352,[0.70326596 0.4438867 ],[0.7104367  0.43640265],[0.71844131 0.43662098],[0.72547179 0.4421975 ],[0.71744597 0.44300503],[0.70995134 0.44333565]
49,0.3289655216049687,0.3065684665470174,0.31776699407599307,[0.70296282 0.44577977],[0.70981526 0.43767065],[0.71766818 0.43783846],[0.72474176 0.44378361],[0.71668714 0.4446682 ],[0.7094003  0.44514841]
50,0.32039947314498424,0.32047596286560676,0.3204377180052955,[0.70164931 0.44878927],[0.70843661 0.44091889],[0.71610653 0.44133905],[0.72322923 0.44691712],[0.71487367 0.44790494],[0.70776623 0.4480873 ]
51,0.3462855893138713,0.25760045060997994,0.30194301996192563,[0.70065349 0.45335129],[0.70779854 0.44485757],[0.7157746  0.44525224],[0.72308671 0.45145917],[0.71460354 0.45264253],[0.7071377  0.45293987]
52,0.3733110596711329,0.31617906823020936,0.34474506395067117,[0.70019788 0.45365015],[0.70713031 0.44515091],[0.71497661 0.44586807],[0.72212225 0.45186275],[0.71381646 0.45356247],[0.70655823 0.45377412]
53,0.3349351919594532,0.38628690658032516,0.3606110492698892,[0.69960827 0.45429346],[0.70716953 0.44639432],[0.7152378  0.44686455],[0.72222024 0.45268402],[0.71411216 0.45401093],[0.70653814 0.45432013]
54,0.33805109816884055,0.35290126734641347,0.34547618275762704,[0.70032817 0.45319283],[0.70758116 0.4455432 ],[0.71545672 0.44626418],[0.72242063 0.45156944],[0.71433574 0.45328087],[0.70695084 0.45338929]
55,0.38587025969186295,0.36963852035381184,0.3777543900228374,[0.7016924  0.45358452],[0.70892602 0.44486985],[0.71711069 0.44533548],[0.72422743 0.4516539 ],[0.71617037 0.45359203],[0.70855159 0.45400715]
56,0.37395720398179366,0.37255725471123424,0.37325722934651395,[0.70144707 0.45113444],[0.70788527 0.4420433 ],[0.7158975  0.44229138],[0.72359782 0.44904426],[0.7149865  0.45020714],[0.7076844  0.45071343]
57,0.3632593469705911,0.3750697180835813,0.3691645325270862,[0.70208007 0.45036906],[0.7088964  0.44181201],[0.71691883 0.44219744],[0.72412133 0.4483861 ],[0.71600252 0.4497636 ],[0.70857245 0.45026243]
58,0.3276226927220837,0.2627046141669579,0.2951636534445208,[0.70161432 0.44677013],[0.70830125 0.43812808],[0.71640545 0.43840173],[0.72399312 0.4446494 ],[0.71530879 0.44531199],[0.7079398  0.44585219]
59,0.35807959892813074,0.34087691087189165,0.34947825490001116,[0.70137149 0.44974178],[0.70752037 0.4403342 ],[0.71537328 0.44029823],[0.7229498  0.44664937],[0.71445924 0.44765157],[0.70737618 0.4485344 ]
60,0.36013612461911293,0.34905636837886894,0.3545962464989909,[0.70097774 0.44807789],[0.70764798 0.43919632],[0.71572155 0.43939602],[0.72340304 0.44590974],[0.71491426 0.44708315],[0.7074728  0.44769275]
61,0.32242276048671265,0.44940449633638,0.3859136284115463,[0.69979179 0.44887599],[0.70758003 0.44119674],[0.71553177 0.44152921],[0.72259921 0.44601709],[0.71432209 0.44861418],[0.70659125 0.4487673 ]
62,0.3256806910171872,0.46118685799992337,0.3934337745085553,[0.70045739 0.44844881],[0.70782799 0.44111007],[0.71548676 0.44155031],[0.72238833 0.44605389],[0.71444327 0.4483777 ],[0.70706618 0.44853431]
63,0.33718930310849005,0.43095160733723636,0.3840704552228632,[0.70005733 0.44934702],[0.70749527 0.44171825],[0.71528918 0.4424426 ],[0.72239316 0.4477433 ],[0.71423864 0.44959512],[0.70673519 0.44955379]
64,0.286732279575841,0.33153720655960495,0.309134743067723,[0.69946998 0.44693285],[0.70660549 0.44083536],[0.71420044 0.44176728],[0.72123295 0.44635373],[0.71354789 0.44745201],[0.70616692 0.44758376]
65,0.2615563748431799,0.3670882571253557,0.3143223159842678,[0.69854724 0.44679517],[0.70585316 0.44041526],[0.7136718  0.44085908],[0.72097468 0.44524786],[0.71306044 0.44624281],[0.70549166 0.44674659]
66,0.339527111413164,0.3368979831014948,0.3382125472573294,[0.69868839 0.44560421],[0.70593202 0.43817061],[0.71366048 0.43899336],[0.72078526 0.44424158],[0.71274364 0.44597206],[0.70536751 0.44614547]
67,0.345211358814926,0.3444498792312109,0.34483061902306844,[0.69973946 0.44544539],[0.70654476 0.43800759],[0.71417093 0.43865812],[0.72137648 0.44384718],[0.71343106 0.44563204],[0.70620191 0.44596654]
68,0.35218996199893365,0.36790327495912095,0.3600466184790273,[0.69968438 0.44585177],[0.70662433 0.43794575],[0.71423405 0.43843129],[0.72132021 0.44367319],[0.71314049 0.44567609],[0.70594794 0.44590712]
69,0.3018250156989332,0.39159134426706455,0.34670817998299885,[0.7004413  0.44540393],[0.7072984  0.43913668],[0.71500921 0.44006634],[0.7220943  0.44433978],[0.71418482 0.4460386 ],[0.70679402 0.44617635]
70,0.3054771389425961,0.44372162536350607,0.3745993821530511,[0.69937164 0.44739571],[0.70620435 0.44012395],[0.71368849 0.44052023],[0.72076875 0.44530517],[0.7127077  0.44666496],[0.7055949  0.44700941]
