FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
236,0.21472690794168012,0.3431120836095066,0.2789194957755934,[0.70601296 0.4343802 ],[0.712789   0.42931217],[0.72046691 0.42948386],[0.72731262 0.43245208],[0.71972096 0.4338406 ],[0.71235245 0.43405661]
237,0.242032056382381,0.41204328037616794,0.3270376683792745,[0.70487821 0.43475881],[0.71171123 0.4289743 ],[0.71922857 0.42929143],[0.72591901 0.43305811],[0.71814048 0.43414557],[0.71096665 0.43416488]
238,0.2275369680164837,0.4398470878348508,0.33369202792566727,[0.70503938 0.43541721],[0.71142489 0.42987347],[0.71894759 0.43025762],[0.72580785 0.43357566],[0.71818769 0.43460631],[0.71103966 0.4349325 ]
239,0.24704562670491667,0.3987826978978501,0.32291416230138337,[0.70342952 0.43738866],[0.71015358 0.43104672],[0.7176528  0.43094838],[0.72453392 0.43472385],[0.71662116 0.43592852],[0.70946854 0.43642771]
240,0.22997965220116934,0.33467823849999484,0.28232894535058206,[0.70246112 0.43698108],[0.70910949 0.43074036],[0.71669561 0.43056354],[0.72384381 0.43448684],[0.71563745 0.43533239],[0.70847863 0.43571755]
241,0.2679380898493525,0.3543138442570856,0.31112596705321904,[0.70154858 0.43933949],[0.70746219 0.432448  ],[0.71486872 0.43198365],[0.72232461 0.43596792],[0.71423841 0.43739861],[0.70723581 0.43827111]
242,0.21800270996135707,0.3298124370484894,0.27390757350492323,[0.70131767 0.44133559],[0.70758778 0.43565634],[0.71509659 0.43553692],[0.72261655 0.4385851 ],[0.7145052  0.43992263],[0.70721555 0.44058043]
243,0.25973219534814684,0.33484092350921246,0.29728655942867965,[0.70182741 0.44101638],[0.70788693 0.43403631],[0.71543288 0.43354261],[0.72305441 0.43765545],[0.71497786 0.43884322],[0.70777875 0.43987924]
244,0.25795603059827255,0.34350011518622103,0.3007280728922468,[0.70330507 0.43985096],[0.70925152 0.4331933 ],[0.71665871 0.43277994],[0.7242161  0.43649557],[0.71594661 0.43797478],[0.70889276 0.4388648 ]
245,0.2692442816934064,0.3688424249832562,0.31904335333833134,[0.70387626 0.43872392],[0.70992446 0.43187141],[0.717287   0.43200323],[0.72465867 0.43632099],[0.71643746 0.43726173],[0.70950335 0.43779543]
246,0.2518341536406883,0.35034811083746514,0.3010911322390767,[0.70475012 0.43834871],[0.71113163 0.4320724 ],[0.71856725 0.43199977],[0.72593886 0.43571526],[0.71794897 0.43698698],[0.71083772 0.43779367]
247,0.12734380951245752,0.35868886431742075,0.24301633691493912,[0.70610672 0.43739921],[0.71243244 0.43323967],[0.7200802  0.43320072],[0.72804052 0.43581998],[0.71971381 0.43570018],[0.71228927 0.43631089]
248,0.15906836064875216,0.4318530460977245,0.2954607033732383,[0.70488113 0.43892887],[0.71139628 0.43419459],[0.71910065 0.43424836],[0.72678834 0.43694934],[0.71866834 0.43735754],[0.71114069 0.43804491]
249,0.19203267202713764,0.33846465401838494,0.2652486630227613,[0.70433563 0.43916067],[0.71100283 0.43364891],[0.71865839 0.4333837 ],[0.72633183 0.43667555],[0.71818811 0.43738645],[0.71073139 0.43811211]
250,0.23339793493773475,0.36469802922850597,0.29904798208312033,[0.70403326 0.44029436],[0.71043068 0.43377554],[0.71804881 0.43351889],[0.72549456 0.43726206],[0.71743351 0.43826213],[0.71016496 0.43910348]
251,0.2676518055441438,0.3759886323389561,0.32182021894154994,[0.70317751 0.43602023],[0.70962882 0.42891538],[0.71720856 0.42876297],[0.72465295 0.43316558],[0.71646821 0.43426451],[0.70920819 0.4349466 ]
252,0.2020303822180976,0.2553459524066938,0.2286881673123957,[0.70687103 0.43536711],[0.71319908 0.42948443],[0.72089911 0.42912385],[0.72845566 0.43242317],[0.72042489 0.43319774],[0.71314001 0.43418491]
253,0.2345346038508584,0.35903162703731434,0.29678311544408637,[0.71098244 0.43520063],[0.71750581 0.42901558],[0.7252031  0.42900136],[0.73246831 0.43291438],[0.72431499 0.43380201],[0.71709365 0.43425253]
254,0.27078738272598835,0.32890245351406694,0.29984491812002767,[0.71298289 0.43032658],[0.71988511 0.42434689],[0.72754949 0.42493594],[0.73475432 0.42961296],[0.72670251 0.43057844],[0.71931005 0.43041116]
255,0.19096354971645596,0.2873803014226128,0.23917192556953437,[0.71465939 0.43119052],[0.72130501 0.42718929],[0.72862941 0.42813826],[0.73581398 0.43209007],[0.72801906 0.43188179],[0.72081774 0.4314554 ]
256,0.29344304224593987,0.3056627931956794,0.2995529177208096,[0.71407455 0.43507951],[0.72060484 0.42923015],[0.7279526  0.42978591],[0.73477829 0.4344362 ],[0.72699457 0.43558761],[0.71996087 0.43547335]
257,0.20942418678323935,0.21198161454789022,0.2107029006655648,[0.71203101 0.43824089],[0.71892416 0.43378612],[0.72601008 0.43419006],[0.73301673 0.4378491 ],[0.72558814 0.43828648],[0.71838117 0.43842775]
258,0.143625792415812,0.23863329460833568,0.19112954351207384,[0.70915109 0.43933445],[0.71650481 0.43629226],[0.7240696 0.4364326],[0.73143953 0.43858057],[0.72380495 0.43945757],[0.71604025 0.43962961]
259,0.16164120626183312,0.2431527935609894,0.20239699991141125,[0.70578343 0.43936038],[0.71297646 0.43519706],[0.72068167 0.43499082],[0.7285611  0.43833351],[0.7205199  0.43863979],[0.71265268 0.43890148]
260,0.20874641606727276,0.3710192358345621,0.2898828259509174,[0.70240206 0.43651792],[0.70966411 0.43135509],[0.71754295 0.43078458],[0.72495568 0.4341501 ],[0.7168954  0.43562394],[0.70905536 0.43589973]
261,0.21542191516391335,0.24489588398879739,0.23015889957635538,[0.70121104 0.43465269],[0.7080422  0.42910436],[0.7156617  0.42860514],[0.72313374 0.43214947],[0.71506935 0.433393  ],[0.70752245 0.43375769]
262,0.2287034282505515,0.2969317407314066,0.26281758449097903,[0.70053971 0.43270105],[0.7077865  0.42714635],[0.71547598 0.42641956],[0.72268802 0.42955965],[0.71502399 0.43160284],[0.70726317 0.43214828]
263,0.25508197237415164,0.21523438729887406,0.23515817983651285,[0.70023    0.43211034],[0.70694184 0.42552951],[0.71442443 0.4246445 ],[0.72175068 0.42812937],[0.7140404  0.43020505],[0.70661587 0.43111154]
264,0.24819388133743936,0.38467934900621364,0.31643661517182653,[0.70148152 0.43019468],[0.70796925 0.42377323],[0.71540552 0.4229539 ],[0.72286302 0.42645359],[0.71501547 0.42832693],[0.70766675 0.42915231]
265,0.24216426913638758,0.29915497648326494,0.27065962280982625,[0.70319068 0.42891946],[0.70982683 0.423711  ],[0.71702194 0.42353848],[0.72408634 0.42646116],[0.71640801 0.42853177],[0.70922107 0.42883459]
266,0.193109118689059,0.29392319081969287,0.24351615475437594,[0.7048772  0.42808977],[0.71107829 0.42408592],[0.71826601 0.42451221],[0.72549486 0.42723656],[0.71771091 0.4282285 ],[0.71066034 0.42827734]
267,0.21967000285282795,0.26638121200526027,0.2430256074290441,[0.70407748 0.42835984],[0.71038282 0.42374176],[0.71755439 0.42417088],[0.72468036 0.42732999],[0.71700627 0.4284012 ],[0.70997167 0.42852139]
268,0.0798454041924939,0.23927410033212249,0.1595597522623082,[0.70223224 0.43202007],[0.70878839 0.43021622],[0.716317   0.43051177],[0.72438133 0.43168354],[0.71628463 0.43212363],[0.70853209 0.43212432]
269,0.08086019884273175,0.2849210415982716,0.18289062022050168,[0.70087969 0.43594801],[0.70732319 0.43440807],[0.71511555 0.43445626],[0.72354871 0.43512577],[0.71512055 0.43613833],[0.70726299 0.43639353]
270,0.23738124644502592,0.24017197403207885,0.2387766102385524,[0.69828111 0.43552139],[0.70445448 0.43047217],[0.71130222 0.42983961],[0.71906686 0.4320012 ],[0.71128041 0.43462807],[0.70420426 0.43568647]
271,0.24458990465002242,0.23638886341641846,0.24048938403322045,[0.69796842 0.43562698],[0.70354056 0.43091246],[0.71027857 0.43051356],[0.71770048 0.43243068],[0.70980132 0.43522596],[0.70307821 0.43593305]
272,0.262993185148026,0.18395885030696218,0.2234760177274941,[0.69877052 0.4350192 ],[0.70429552 0.42919576],[0.71089274 0.42856938],[0.71832967 0.43157476],[0.71074766 0.43356067],[0.70410311 0.43464512]
273,0.22602263614066745,0.18261560348243028,0.20431911981154888,[0.69977808 0.43146309],[0.70554936 0.42622113],[0.71224707 0.42560488],[0.7195735  0.42837796],[0.71220428 0.42992967],[0.70545906 0.43095171]
274,0.264150120491886,0.14044082000588098,0.2022954702488835,[0.70361859 0.42784792],[0.71056968 0.42168289],[0.71792161 0.42082   ],[0.72510976 0.42358518],[0.71777648 0.42639008],[0.71019375 0.42767411]
275,0.1555397594492692,0.15214217588112275,0.15384096766519598,[0.70617861 0.42841628],[0.71233743 0.42443636],[0.71949846 0.42453206],[0.7268694  0.42634475],[0.71922982 0.42741841],[0.71206641 0.42799589]
276,0.28788188466469,0.21865628487976768,0.25326908477222887,[0.70648432 0.43057057],[0.71258914 0.42449328],[0.71946084 0.42438212],[0.72629505 0.42755997],[0.71901721 0.42985797],[0.7120859  0.43051577]
277,0.1173218070251643,0.23011539760863833,0.1737186023169013,[0.70737022 0.43124431],[0.71380705 0.42795292],[0.7212342  0.42765942],[0.72888923 0.42866015],[0.72086257 0.43006766],[0.71340865 0.43057162]
278,0.11517331982788545,0.26905843888535036,0.1921158793566179,[0.70682096 0.43257987],[0.71430796 0.42996386],[0.72234052 0.42999452],[0.73021007 0.43153161],[0.72219533 0.43257877],[0.7139346  0.43274358]
279,0.020682803006801455,0.35036922774733886,0.18552601537707017,[0.70671606 0.43694341],[0.71359181 0.43662578],[0.72155702 0.43661109],[0.73011035 0.43588924],[0.72164565 0.43698865],[0.71327937 0.43711546]
280,0.05005599164855908,0.25716214730137793,0.1536090694749685,[0.70689273 0.43565997],[0.71430165 0.43531817],[0.72283238 0.43541506],[0.73133063 0.43499616],[0.72290605 0.43672004],[0.71410668 0.43644175]
281,0.05337129244531031,0.29549905476025706,0.17443517360278368,[0.70463157 0.43959609],[0.71122348 0.43820372],[0.71898627 0.43754005],[0.72727597 0.4363628 ],[0.7191028  0.43865642],[0.71108037 0.43951514]
282,0.12838909601640183,0.19976923102306898,0.1640791635197354,[0.70238662 0.43715572],[0.70895678 0.43395782],[0.71635914 0.43342835],[0.72450924 0.43368518],[0.71657884 0.43600637],[0.70884591 0.43711859]
283,0.18357224559449775,0.2689406317295484,0.22625643866202308,[0.70024133 0.43433943],[0.70723468 0.42949203],[0.71493632 0.42886874],[0.7227307  0.43008733],[0.71499729 0.43271059],[0.70714712 0.43405199]
284,0.2603455720701623,0.3364374938473565,0.2983915329587594,[0.69952196 0.43439081],[0.70632148 0.42751867],[0.71422595 0.42683735],[0.72185773 0.42972815],[0.71384698 0.43249777],[0.70621735 0.43372545]
285,0.27581760453595994,0.35845679374247225,0.3171371991392161,[0.69971269 0.43397653],[0.70583141 0.42692527],[0.71355897 0.42674243],[0.72118068 0.43041259],[0.7130459  0.43240255],[0.70570558 0.43324527]
286,0.30859088434179405,0.33408035774005235,0.32133562104092317,[0.69817889 0.43327719],[0.70469886 0.42585909],[0.71258527 0.42560634],[0.72027421 0.42945954],[0.71208173 0.43224958],[0.70449466 0.43303278]
287,0.33775259081057185,0.371351607637858,0.35455209922421493,[0.69651937 0.43431312],[0.70235562 0.42552909],[0.71033549 0.42502084],[0.71821839 0.42932478],[0.70942795 0.43227485],[0.70213729 0.43325558]
288,0.3319205002477419,0.36248506397567243,0.3472027821117072,[0.69652551 0.43649697],[0.70225513 0.42812344],[0.71005273 0.42747888],[0.71798289 0.4318831 ],[0.70950395 0.43455023],[0.70225483 0.4356007 ]
289,0.3749102033445041,0.42315727337833786,0.399033738361421,[0.69700253 0.4350338 ],[0.70265138 0.4260166 ],[0.71003133 0.42508629],[0.71773249 0.43006077],[0.70982379 0.43285435],[0.70281327 0.43422893]
290,0.33067647798775324,0.3833479317121309,0.35701220484994206,[0.69834375 0.43297732],[0.70387101 0.42479354],[0.71113116 0.42406493],[0.71906388 0.42875856],[0.71087438 0.43076333],[0.70399928 0.43207356]
291,0.28820386523346697,0.40136539432046375,0.34478462977696533,[0.70098829 0.43236884],[0.70581681 0.4249717 ],[0.71298218 0.42445683],[0.72072399 0.42824024],[0.71255428 0.42987612],[0.70596749 0.43115577]
292,0.21709252278879623,0.3296286350483567,0.27336057891857646,[0.70337456 0.42869282],[0.70933956 0.42306617],[0.71646422 0.42290512],[0.72410554 0.42655271],[0.71633953 0.42709124],[0.70932406 0.42792708]
293,0.2785507616290775,0.38654820630787456,0.33254948396847606,[0.70434535 0.4267571 ],[0.70977473 0.42009676],[0.71683908 0.41971317],[0.72462356 0.42421249],[0.71672672 0.42511144],[0.70995963 0.42608008]
294,0.3033386647807552,0.4559337292581463,0.3796361970194507,[0.70506245 0.43251133],[0.7100693  0.42495024],[0.71718991 0.4243696 ],[0.72500229 0.42928898],[0.71706647 0.43025932],[0.71041989 0.43130356]
295,0.2741001552474759,0.41559239535680875,0.3448462753021423,[0.70417285 0.43572277],[0.7100848 0.4285759],[0.71761882 0.42763627],[0.72554064 0.43162137],[0.71738333 0.43348533],[0.7101472  0.43464944]
296,0.13734386481954122,0.41871626005115603,0.2780300624353486,[0.70265114 0.43502748],[0.70955259 0.43001145],[0.71774715 0.42862007],[0.72589236 0.43037874],[0.71783811 0.43174201],[0.70973217 0.43339396]
297,0.27244969059756763,0.4133354487339161,0.3428925696657419,[0.7005505  0.43776292],[0.70622385 0.42968065],[0.71386826 0.42856109],[0.7220872  0.43241954],[0.71350855 0.43439668],[0.70632702 0.43592426]
298,0.22719980786925414,0.3689868954418764,0.2980933516555653,[0.69922614 0.43727186],[0.70600283 0.43071336],[0.71390831 0.42999911],[0.72187126 0.4334394 ],[0.71356386 0.43506795],[0.70580769 0.43606552]
299,0.2594403346992018,0.39135350365897253,0.3253969191790872,[0.69691545 0.43761644],[0.70346564 0.42996219],[0.71130985 0.42891225],[0.71915048 0.43248424],[0.7110818  0.43463635],[0.70348173 0.4360742 ]
300,0.2635548063216642,0.3898464298287562,0.3267006180752102,[0.69757378 0.43844518],[0.70383906 0.43088561],[0.71144199 0.42986482],[0.71905947 0.4336451 ],[0.71113449 0.43556473],[0.70382845 0.43678191]
301,0.33911360123391343,0.3755188159079745,0.3573162085709439,[0.69656026 0.43432382],[0.70290864 0.42680404],[0.7102043 0.4262253],[0.71736032 0.43022153],[0.70985496 0.43306479],[0.70276481 0.43433318]
302,0.27696219961312657,0.25511634342089307,0.2660392715170098,[0.69770616 0.4331269 ],[0.7046926  0.42700389],[0.71204257 0.426431  ],[0.71907938 0.42938375],[0.71136111 0.43225017],[0.70395362 0.4331198 ]
303,0.33236271718897564,0.4432471577420283,0.38780493746550193,[0.69713092 0.43531758],[0.70336711 0.42806682],[0.71048254 0.42761195],[0.71748555 0.43128237],[0.71008778 0.43409669],[0.70317143 0.435361  ]
304,0.3481956699218549,0.40348550410118594,0.37584058701152046,[0.69845325 0.4361904 ],[0.70433784 0.42855829],[0.71125489 0.42815441],[0.71837777 0.43241608],[0.71080017 0.4348225 ],[0.70415831 0.43599457]
305,0.3407080384710531,0.3866718179444603,0.3636899282077567,[0.69921029 0.43480921],[0.70514119 0.42701778],[0.71200663 0.42649838],[0.71902251 0.43085569],[0.71143532 0.43303534],[0.70485467 0.43421674]
306,0.3313342155558735,0.38628193816909284,0.35880807686248317,[0.70013309 0.43459579],[0.70603979 0.42664349],[0.71297991 0.42579854],[0.72014135 0.43018791],[0.71254236 0.4322724 ],[0.70588785 0.43373001]
307,0.33285652593768605,0.41428388863957105,0.37357020728862855,[0.70147008 0.43431702],[0.70780015 0.42613316],[0.71488607 0.42513585],[0.72195941 0.42914331],[0.71443194 0.43193007],[0.70756042 0.43338796]
308,0.34271676145836805,0.37589065735889365,0.3593037094086309,[0.70312589 0.43518609],[0.708902   0.42676473],[0.71579605 0.42579377],[0.72287518 0.43062431],[0.71524847 0.43250862],[0.70870161 0.43391803]
309,0.3175357969527882,0.3696253908225127,0.3435805938876505,[0.70388067 0.43526661],[0.71050048 0.42673156],[0.71788257 0.42562956],[0.72499776 0.43000889],[0.71738064 0.43232477],[0.71026534 0.43383396]
310,0.3079353268686651,0.3301360445978862,0.3190356857332757,[0.70466483 0.43460718],[0.71133089 0.4270978 ],[0.71871632 0.42625815],[0.72585315 0.43078268],[0.71811765 0.4327977 ],[0.71096778 0.43378118]
311,0.3564535369556703,0.3653374162951511,0.36089547662541066,[0.70477045 0.43759075],[0.71076632 0.42919123],[0.71809083 0.42797014],[0.72552723 0.43305016],[0.71765137 0.43552545],[0.71069068 0.43677035]
312,0.31397320431304,0.3568772439251672,0.3354252241191036,[0.70405143 0.43799335],[0.71017444 0.43038794],[0.71728241 0.42954195],[0.72451955 0.43418348],[0.71672904 0.43597537],[0.70989543 0.43699852]
313,0.32335254438341576,0.37577533443282035,0.34956393940811803,[0.70350772 0.43800336],[0.70966023 0.43025082],[0.71681505 0.42930457],[0.72401565 0.43384069],[0.71638829 0.43592176],[0.70950043 0.43715107]
314,0.3291234171000239,0.37294046183169294,0.3510319394658584,[0.70314682 0.43767586],[0.70962715 0.42996246],[0.71699476 0.4290784 ],[0.72416538 0.43349189],[0.71665943 0.43597448],[0.70953888 0.43716455]
315,0.33765319558522183,0.3617584113144931,0.34970580344985747,[0.70260972 0.437877  ],[0.70871812 0.42978868],[0.71590114 0.42878807],[0.72316074 0.43353456],[0.71547246 0.43572637],[0.70858896 0.43702066]
316,0.33158408517968574,0.3928341038101265,0.3622090944949061,[0.7022478  0.43667495],[0.70875239 0.42914045],[0.71614456 0.42849064],[0.72317874 0.43251482],[0.715496   0.43537888],[0.7083872  0.43636477]
317,0.3415306804891533,0.35946903470362307,0.3504998575963882,[0.7036069  0.43857464],[0.70961565 0.43038338],[0.71674246 0.42943197],[0.72407389 0.43404564],[0.71622688 0.43644938],[0.70938849 0.43766192]
318,0.34808222343225503,0.3986549360263145,0.3733685797292848,[0.70364052 0.43783376],[0.70996177 0.42979586],[0.71718371 0.42901519],[0.72433352 0.43331072],[0.71662349 0.43622679],[0.70964062 0.43730152]
319,0.3746074741077015,0.37002746736823017,0.37231747073796584,[0.7038995  0.43774346],[0.71021545 0.42929623],[0.71754009 0.4284797 ],[0.72471225 0.43296361],[0.71701699 0.4363066 ],[0.70998126 0.43744767]
320,0.37705979684899477,0.42411634190891095,0.40058806937895286,[0.70524526 0.43599433],[0.71176833 0.42791122],[0.71913266 0.4273262 ],[0.72617668 0.43155763],[0.71865451 0.43521625],[0.71153015 0.43613875]
321,0.38450572620552226,0.39520690071088765,0.38985631345820493,[0.70795345 0.43745291],[0.71449411 0.42880884],[0.72196585 0.42781478],[0.72899199 0.43298495],[0.72141999 0.43613604],[0.71426344 0.43700615]
322,0.3853023703311789,0.4280122321574209,0.4066573012442999,[0.70922971 0.43681753],[0.71612728 0.42862263],[0.72367829 0.42787918],[0.73047411 0.43280935],[0.72298676 0.43622631],[0.71569437 0.43689546]
323,0.4184913717647737,0.3756765761018724,0.39708397393332306,[0.71103776 0.43683943],[0.71801567 0.42873663],[0.72539598 0.4286724 ],[0.73206669 0.43378028],[0.7246117  0.43744028],[0.7173962  0.43769848]
324,0.3613553502426321,0.33614150911651075,0.3487484296795714,[0.71301633 0.43630362],[0.71951014 0.4291797 ],[0.72665697 0.42911786],[0.73357236 0.433945  ],[0.72612715 0.43645048],[0.7191143  0.43677118]
325,0.3373811554091111,0.3915918723291247,0.3644865138691179,[0.71373886 0.4361749 ],[0.72047573 0.42890432],[0.72785681 0.42846856],[0.73477709 0.4332625 ],[0.72727585 0.43557772],[0.72012335 0.43609402]
326,0.3454893344245746,0.3685201264485611,0.35700473043656783,[0.71472263 0.43632603],[0.72134882 0.42901188],[0.72864336 0.42876014],[0.7356559  0.43396404],[0.72797501 0.43601358],[0.7209183  0.43627119]
327,0.3608871495709883,0.314291449073755,0.33758929932237164,[0.71500236 0.43759555],[0.72144318 0.43016401],[0.72864157 0.42995399],[0.73557931 0.4352645 ],[0.72814614 0.43729782],[0.72117758 0.43774575]
328,0.361476925297772,0.3628383026368357,0.36215761396730384,[0.71469796 0.4371984 ],[0.72176898 0.42992938],[0.72921389 0.42990193],[0.73586375 0.43521261],[0.72854507 0.4375059 ],[0.72131675 0.4376519 ]
329,0.35460921660006817,0.3663618235986814,0.3604855200993748,[0.71489435 0.43794769],[0.72189844 0.43055725],[0.72950578 0.43031284],[0.7364924 0.4356651],[0.72898054 0.4379712 ],[0.72158569 0.4382776 ]
330,0.36294685043538183,0.37707257573962605,0.37000971308750397,[0.71445864 0.43987608],[0.72141373 0.43222153],[0.72907531 0.43177187],[0.73619258 0.43710944],[0.72853225 0.4397603 ],[0.72110724 0.44011256]
331,0.3329115979927612,0.3433224205803692,0.3381170092865652,[0.71363735 0.43932143],[0.72094113 0.43224671],[0.7286548  0.43196204],[0.73576796 0.43689057],[0.72809523 0.43929487],[0.72048324 0.43970221]
332,0.3360796789346952,0.3279009822520393,0.33199033059336724,[0.71367127 0.43721014],[0.72100359 0.43021771],[0.7286917  0.42984799],[0.73565269 0.43456021],[0.72797287 0.4373374 ],[0.72039789 0.4375509 ]
333,0.3532218393420119,0.35122256832764714,0.3522222038348295,[0.7129367  0.43934223],[0.72006047 0.43184593],[0.72758734 0.4316175 ],[0.73455334 0.43664211],[0.72685242 0.43923092],[0.719473   0.43956441]
334,0.32782722908743467,0.3470250845501345,0.3374261568187846,[0.71329391 0.43938783],[0.72009933 0.43214157],[0.72744    0.43156278],[0.73441833 0.43615091],[0.7269479  0.43853897],[0.71974379 0.43915102]
335,0.34749845053659806,0.3558091041947736,0.3516537773656858,[0.71410477 0.43969706],[0.72110313 0.43187433],[0.72886342 0.43110058],[0.73607653 0.43627498],[0.72845072 0.43883577],[0.72087759 0.43957925]
336,0.3360574437835805,0.33992175695134497,0.33798960036746273,[0.71411705 0.43831396],[0.72131342 0.43109393],[0.728962   0.43051025],[0.73597354 0.43504152],[0.72860044 0.43789607],[0.72103333 0.43854782]
337,0.3446214165814432,0.312088591554361,0.3283550040679021,[0.71449482 0.43863049],[0.72161341 0.43076211],[0.72949475 0.43011028],[0.73669487 0.43541363],[0.72903156 0.43779472],[0.72140479 0.43852195]
338,0.44937278644220563,0.3498292683132798,0.3996010273777427,[0.71361315 0.43814033],[0.72053903 0.42922786],[0.72847152 0.42881063],[0.73556125 0.43425474],[0.72803682 0.43871433],[0.72038007 0.43934587]
339,0.44431570954627847,0.3077096517361953,0.3760126806412369,[0.71318531 0.4390153 ],[0.72016913 0.4297269 ],[0.72811776 0.42912018],[0.73534513 0.43487537],[0.72762483 0.43901369],[0.71995503 0.43985146]
340,0.4424549168147594,0.25903541843822203,0.3507451676264907,[0.71099597 0.43882489],[0.71812254 0.42957217],[0.72613019 0.42888606],[0.73322439 0.43435019],[0.72560084 0.43886784],[0.71790695 0.43963879]
341,0.3915417622859864,0.35077653072922965,0.37115914650760806,[0.70911855 0.4377943 ],[0.71638542 0.42914587],[0.72444749 0.42812508],[0.73146117 0.43294987],[0.72393358 0.43712121],[0.71611464 0.43803364]
342,0.3430306977555678,0.38335863395306363,0.3631946658543157,[0.70685381 0.43622944],[0.71423    0.42858362],[0.72217625 0.42798972],[0.72919697 0.43264347],[0.72149891 0.43579435],[0.71375948 0.43626019]
343,0.33556366347673816,0.3946113737913232,0.36508751863403066,[0.70475924 0.43920636],[0.71216631 0.4310987 ],[0.72013229 0.43009728],[0.72711563 0.43425065],[0.71947974 0.43767554],[0.71170175 0.43884668]
344,0.319807770217802,0.3544357217290557,0.3371217459734288,[0.70333493 0.43967631],[0.71053582 0.431739  ],[0.71830773 0.43049362],[0.72540396 0.4344236 ],[0.71780503 0.43770707],[0.71019024 0.43900988]
345,0.32294791767356185,0.2946263079256161,0.308787112799589,[0.70274049 0.43935707],[0.70943087 0.43085662],[0.71715999 0.42933321],[0.72448272 0.43330157],[0.7167145  0.43659955],[0.70928663 0.43815291]
346,0.324661225037482,0.38069783553331615,0.3526795302853991,[0.70269322 0.4397366 ],[0.70939338 0.43153793],[0.71699274 0.43010631],[0.72423828 0.43412182],[0.71666586 0.43731987],[0.7092793  0.43877301]
347,0.32916398072799485,0.3445258094440153,0.33684489508600507,[0.70283306 0.44162607],[0.70969212 0.43315116],[0.7173124 0.4316718],[0.72454935 0.43564612],[0.71698987 0.4390505 ],[0.70950389 0.4405916 ]
348,0.34291766950077024,0.362118561863483,0.35251811568212665,[0.70344907 0.44001159],[0.71005183 0.43171817],[0.7176159  0.43050829],[0.72474891 0.43446821],[0.7170614  0.43804622],[0.70975286 0.43924874]
349,0.29772983888025367,0.3439926962348954,0.32086126755757455,[0.70500296 0.44139916],[0.71117002 0.43409929],[0.71834803 0.43273357],[0.72556788 0.43587244],[0.7182464  0.43896276],[0.7111904  0.44054931]
350,0.3346874170182231,0.3528626558232224,0.3437750364207227,[0.7061677  0.44065705],[0.7126115 0.4329907],[0.71995527 0.43179056],[0.72701705 0.43525693],[0.71955788 0.43895391],[0.7123788  0.44022915]
351,0.3413750355372827,0.33602447040827,0.3386997529727763,[0.70679361 0.43919212],[0.71303833 0.43115538],[0.72040939 0.43019447],[0.72749281 0.43457171],[0.71981078 0.43733186],[0.71277803 0.43846849]
352,0.3407944202403368,0.36015975529491345,0.3504770877676251,[0.70782578 0.43848932],[0.71420234 0.43033543],[0.72168368 0.42934522],[0.72871166 0.43384567],[0.72090065 0.43655089],[0.71379685 0.43765932]
353,0.32640271354939826,0.3202039600441104,0.3233033367967543,[0.70826548 0.43766338],[0.71468079 0.43024239],[0.72200549 0.42950445],[0.72900409 0.43372789],[0.72147804 0.43629488],[0.71440232 0.43720582]
354,0.31617511266154114,0.24408819820734703,0.28013165543444407,[0.70848554 0.43683696],[0.71499741 0.42967528],[0.72241282 0.42892453],[0.72949612 0.43320811],[0.7219165  0.43562591],[0.71474731 0.43643367]
355,0.32706514738149606,0.28385638075479547,0.30546076406814576,[0.70798516 0.44044378],[0.71477914 0.4327938 ],[0.72255009 0.43181908],[0.72975844 0.43641001],[0.72213554 0.43905592],[0.7145887  0.44002751]
356,0.25619413452840634,0.2554755964036741,0.25583486546604023,[0.70638585 0.44039014],[0.71369541 0.43391553],[0.72157687 0.432987  ],[0.72887123 0.43622452],[0.72116798 0.43877351],[0.71333402 0.43982083]
357,0.29306706933994103,0.24992200475982115,0.2714945370498811,[0.70572805 0.44413996],[0.7125625  0.43676829],[0.72030014 0.43553764],[0.72759265 0.43960273],[0.72007358 0.4420974 ],[0.71245331 0.44329232]
358,0.28805245703995197,0.15592250499613547,0.22198748101804372,[0.70383102 0.44053751],[0.71116751 0.43318254],[0.7192328  0.43217257],[0.7267397  0.43671149],[0.71881002 0.43891338],[0.71083379 0.43980068]
359,0.26638873400612123,0.24665530180034406,0.25652201790323265,[0.70278239 0.43804622],[0.70902228 0.43063074],[0.71674877 0.4290866 ],[0.72451121 0.43277368],[0.71636921 0.43510059],[0.70893484 0.4365167 ]
360,0.1777075648959902,0.3230550134363625,0.25038128916617636,[0.70208865 0.43866858],[0.70874858 0.43313763],[0.71627206 0.43171126],[0.72386622 0.43353102],[0.71605897 0.43567333],[0.70851803 0.4371157 ]
361,0.20648198298807766,0.18805462803037715,0.19726830550922742,[0.70142835 0.43463194],[0.70838374 0.42926973],[0.71608251 0.42850673],[0.72340178 0.43062356],[0.71559978 0.43300012],[0.70788884 0.43394837]
362,0.18748963543558123,0.2209299361007463,0.20420978576816376,[0.70216203 0.43317488],[0.70886886 0.42857981],[0.71630991 0.42814022],[0.72371846 0.43015444],[0.71601528 0.43192554],[0.7085436  0.43293309]
363,0.18500328609170283,0.3098049753933904,0.24740413074254664,[0.70316422 0.4320665 ],[0.70956045 0.427405  ],[0.7168473  0.42712361],[0.72418958 0.4290753 ],[0.71647835 0.43071562],[0.70923436 0.4316394 ]
