FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
245,0.27027527011394137,0.4830566631519003,0.37666596663292085,[0.69665629 0.44450611],[0.7038359  0.43995595],[0.71162075 0.44207111],[0.71915579 0.44716245],[0.71077794 0.44742638],[0.7031967  0.44675136]
246,0.3650761639711083,0.40235356341689865,0.3837148636940035,[0.69392234 0.44398209],[0.70074785 0.43694156],[0.70893794 0.43811247],[0.71644914 0.44390261],[0.70797867 0.4457368 ],[0.70028883 0.44569319]
247,0.2809085001959089,0.44113227070864997,0.36102038545227944,[0.69147694 0.44364905],[0.69744003 0.43728992],[0.70514345 0.43785223],[0.71338397 0.44306171],[0.70463836 0.44352105],[0.6973291  0.44390988]
248,0.39743147100157333,0.5759083466699765,0.4866699088357749,[0.68879366 0.44278172],[0.69536221 0.43490374],[0.7032373  0.43567815],[0.71089357 0.4418425 ],[0.70253277 0.44387776],[0.69508696 0.44425213]
249,0.21474655815056046,0.496964781312965,0.35585566973176275,[0.6849106  0.44315791],[0.69080764 0.43750903],[0.69877714 0.43802109],[0.70718044 0.44217736],[0.69813222 0.44226611],[0.6906479 0.4427869]
250,0.2724950187469275,0.3391727532718123,0.3058338860093699,[0.68255317 0.44447026],[0.68761736 0.43686604],[0.69504267 0.43684709],[0.7034409  0.44232666],[0.69440246 0.44202259],[0.68765569 0.44309437]
251,0.4831182849414048,0.6295124174548585,0.5563153511981317,[0.67901814 0.44684044],[0.68445015 0.43556961],[0.69270211 0.43498212],[0.70122451 0.44170538],[0.69226378 0.44563088],[0.68492943 0.44692454]
252,0.4967057807000849,0.4974969813434621,0.4971013810217735,[0.6742608  0.44749868],[0.6804353  0.43607306],[0.68915671 0.4359642 ],[0.69761831 0.44233274],[0.68850493 0.44725382],[0.68065923 0.44852698]
253,0.497264085451352,0.37150235396969744,0.43438321971052474,[0.67255181 0.4461579 ],[0.67818934 0.43523693],[0.6863665  0.43510047],[0.69468588 0.44084573],[0.68576038 0.44583651],[0.67839068 0.44712013]
254,0.4641205445991948,0.4163980133745264,0.44025927898686057,[0.67139876 0.44563815],[0.67588037 0.43438417],[0.68359548 0.43318051],[0.69222361 0.43880826],[0.68335634 0.44293323],[0.67656255 0.44495007]
255,0.4601672869651277,0.4313167351213002,0.445742011043214,[0.67036605 0.44770849],[0.6744529  0.43617117],[0.68216294 0.43460095],[0.6911431  0.44036019],[0.6823656 0.4441894],[0.67562902 0.44679824]
256,0.5158905804630335,0.5487573241032133,0.5323239522831233,[0.67078733 0.44444191],[0.67558789 0.43318611],[0.68319982 0.43265897],[0.69133502 0.43795034],[0.68246108 0.44321817],[0.67575258 0.44483352]
257,0.5156502337364062,0.485098846724051,0.5003745402302286,[0.67063409 0.44335994],[0.67512929 0.43160722],[0.68288869 0.43093371],[0.691266   0.43673927],[0.68249178 0.44147265],[0.67575014 0.44339085]
258,0.48636999676536247,0.2053303188935269,0.34585015782944467,[0.67074388 0.44353113],[0.6748634  0.43261871],[0.68227702 0.43155879],[0.69081348 0.43711972],[0.68198341 0.44129473],[0.67553437 0.44335186]
259,0.5103165102300957,0.37506067472099675,0.44268859247554626,[0.67020798 0.44654813],[0.67422384 0.43502617],[0.68170089 0.43411905],[0.69039536 0.44014961],[0.68139702 0.44436389],[0.674968   0.44636652]
260,0.527197611051963,0.5410189013712191,0.5341082562115911,[0.6676833  0.44802728],[0.67224306 0.43581599],[0.68014359 0.43496692],[0.68886334 0.44125766],[0.67969894 0.44613004],[0.67279929 0.44807652]
261,0.5233311583297555,0.6997912076281044,0.61156118297893,[0.66591263 0.44940987],[0.67084432 0.43680876],[0.67887163 0.43580917],[0.68753672 0.44231459],[0.67826015 0.44728503],[0.67126149 0.44912991]
262,0.545460913712589,0.4281199707663953,0.48679044223949214,[0.6636613  0.45259559],[0.66851979 0.43971223],[0.67660934 0.43858722],[0.68508518 0.44447374],[0.67585719 0.45067185],[0.66885102 0.45259485]
263,0.5465771730731066,0.621005213437469,0.5837911932552877,[0.66128427 0.45566776],[0.66596329 0.4421044 ],[0.67403126 0.44087076],[0.68257582 0.44683969],[0.67351252 0.45288596],[0.66666389 0.45525569]
264,0.5240912543184737,0.588768851260125,0.5564300527892994,[0.6581012  0.45869374],[0.66366744 0.44556567],[0.67199838 0.44416672],[0.68032372 0.44941732],[0.67162025 0.45617193],[0.66428983 0.45878109]
265,0.4232789034072881,0.6336853806072206,0.5284821420072543,[0.65698218 0.45937115],[0.66199958 0.44881019],[0.66963971 0.44800821],[0.67779922 0.45216456],[0.66875333 0.45674261],[0.66202462 0.45867985]
266,0.4769503444307144,0.4973210551415894,0.4871356997861519,[0.65845335 0.46190274],[0.66326624 0.45054922],[0.67108345 0.44921717],[0.67925739 0.4539564 ],[0.67072242 0.45931783],[0.66384423 0.46167046]
267,0.40668286952576393,0.49580963108846965,0.4512462503071168,[0.65766054 0.46083018],[0.66290504 0.45015132],[0.67071217 0.44913322],[0.67898488 0.45410433],[0.67037076 0.45757684],[0.66338426 0.45987576]
268,0.33381986653254514,0.5962050350695439,0.46501245080104453,[0.65875012 0.45830601],[0.66368634 0.44900161],[0.67137516 0.44779581],[0.67956525 0.451491  ],[0.6708948  0.45457435],[0.6640262  0.45682159]
269,0.39655501105978624,0.5925793083820016,0.49456715972089393,[0.65925848 0.45728147],[0.66415751 0.4478505 ],[0.67187899 0.44635451],[0.67989063 0.44949669],[0.6717748  0.45454821],[0.66486901 0.45711848]
270,0.37721671583123717,0.5649784461414714,0.4710975809863543,[0.65893704 0.458188  ],[0.66416979 0.44906616],[0.67217559 0.44756138],[0.68033105 0.45075363],[0.67190528 0.45567474],[0.66470337 0.45801952]
271,0.4160963181173354,0.5850645315749391,0.5005804248461372,[0.65765786 0.45856348],[0.66267395 0.44864929],[0.67039353 0.44723949],[0.67844409 0.45100281],[0.6697585  0.45611331],[0.66288537 0.45815733]
272,0.3834424387475297,0.43305421367776104,0.4082483262126454,[0.65575475 0.4594672 ],[0.66088825 0.45000035],[0.66874439 0.44847795],[0.67664683 0.45143628],[0.66839725 0.45655516],[0.66142517 0.45906457]
273,0.4471962200778102,0.579417995530726,0.5133071078042681,[0.65355444 0.45975226],[0.65843815 0.44895646],[0.66619658 0.44771153],[0.67417157 0.45177919],[0.66603625 0.45689982],[0.65926158 0.45950532]
274,0.48213007071630076,0.5239495698831894,0.503039820299745,[0.65144479 0.45972997],[0.65509391 0.44741258],[0.6624999  0.44598198],[0.67107224 0.45053923],[0.66200197 0.45581469],[0.65577954 0.45844412]
275,0.4219373253966114,0.3398232682350976,0.3808802968158545,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
276,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
277,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
278,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
279,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
280,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
281,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
282,0,0,0,[0.64758414 0.46359277],[0.6513772  0.45205802],[0.6589992  0.45040727],[0.66785187 0.45408306],[0.65892255 0.45907873],[0.65239173 0.46222827]
283,0.42527835040733325,1.0901594161129993,0.7577188832601662,[0.64086545 0.46574998],[0.64885944 0.45672911],[0.65755504 0.45741087],[0.66479838 0.46275812],[0.65516788 0.46695465],[0.64675033 0.46719569]
284,0.5761219940967106,0.8430874896280859,0.7096047418623983,[0.64333963 0.46730766],[0.64923352 0.45573422],[0.65731674 0.4557035 ],[0.66493839 0.46064651],[0.65649509 0.46794328],[0.64914644 0.46951032]
285,0.5316888503098061,0.7652165614375459,0.648452705873676,[0.64607227 0.46679941],[0.64953959 0.45390385],[0.6568982 0.4518736],[0.66521186 0.4566789 ],[0.65680933 0.46293625],[0.65054584 0.46582121]
286,0.5560984980421051,0.7712647924635113,0.6636816452528083,[0.64931089 0.46538565],[0.65198702 0.45298797],[0.65892822 0.45105246],[0.66725159 0.45615658],[0.6589886  0.46194473],[0.65318835 0.46447182]
287,0.5786154180394087,0.577767907029842,0.5781916625346254,[0.65138721 0.4644171 ],[0.65445334 0.45142984],[0.6620273  0.44996613],[0.67065543 0.45626891],[0.66196126 0.46161702],[0.6556803  0.46392825]
288,0.5862229916091307,0.6951524371555151,0.6406877143823229,[0.65279609 0.4644582 ],[0.65553087 0.45040545],[0.66330272 0.44899353],[0.67235261 0.45570555],[0.66284615 0.46103656],[0.65658295 0.46343198]
289,0.5329648174512789,0.6016889175251555,0.5673268674882173,[0.65426773 0.46272659],[0.65758842 0.44957268],[0.66542637 0.44815412],[0.67466348 0.45457703],[0.66567159 0.45921797],[0.65906125 0.46182966]
290,0.5288484385938287,0.4032306208040926,0.4660395296989607,[0.6566242  0.46124196],[0.66055185 0.44829798],[0.66865593 0.44694307],[0.67791563 0.45250699],[0.66885352 0.45831662],[0.66194731 0.46118879]
291,0,0,0,[0.6566242  0.46124196],[0.66055185 0.44829798],[0.66865593 0.44694307],[0.67791563 0.45250699],[0.66885352 0.45831662],[0.66194731 0.46118879]
292,0.5160889879351523,0.5579333502923215,0.5370111691137369,[0.66092181 0.45610404],[0.66682631 0.44415528],[0.67535675 0.44402689],[0.68388569 0.44912004],[0.67474163 0.4555279 ],[0.6670379 0.4574109]
293,0.3841335001184722,0.5697047713384044,0.47691913572843825,[0.66358954 0.45419469],[0.66885078 0.44511819],[0.67636454 0.44405627],[0.68417323 0.44732144],[0.67557508 0.45197585],[0.66887045 0.45383143]
294,0.30790645950128215,0.6755478064509959,0.491727132976139,[0.66378653 0.45336193],[0.66879404 0.44551164],[0.67593545 0.44464722],[0.68361408 0.4473438 ],[0.67497581 0.45053703],[0.66859788 0.45230144]
295,0.2817408680671958,0.5863427521905741,0.43404181012888493,[0.66620392 0.45248747],[0.67117071 0.4443782 ],[0.67864943 0.4433538 ],[0.68670708 0.44698575],[0.67801154 0.44891515],[0.67140764 0.45073783]
296,0.2680474629501271,0.5416016259057641,0.4048245444279456,[0.66686732 0.45084858],[0.67266107 0.44368693],[0.68023556 0.44247395],[0.68788439 0.44458753],[0.67939126 0.44810817],[0.6723606  0.44973883]
297,0.2860041407039458,0.47841795684141714,0.38221104877268147,[0.6670236  0.45061374],[0.67278343 0.44310927],[0.68022507 0.44201711],[0.68771213 0.44429615],[0.67989796 0.44778219],[0.67294037 0.44970652]
298,0.2374216277081695,0.45333210748383435,0.34537686759600195,[0.66715133 0.45058605],[0.67315984 0.44376105],[0.68080455 0.44250828],[0.68844491 0.44415742],[0.68021721 0.44750667],[0.67302853 0.44928858]
299,0.2880618305343223,0.39014391372921525,0.3391028721317688,[0.66829383 0.45171684],[0.6739555  0.44433579],[0.68118376 0.4433057 ],[0.68859255 0.44526666],[0.6809153  0.44898176],[0.67408186 0.45092297]
300,0.3110009235565034,0.4144646919261773,0.3627328077413403,[0.6693424 0.4510805],[0.67492014 0.44269431],[0.68228328 0.44133997],[0.68989444 0.44397038],[0.68215722 0.44765383],[0.67534864 0.44989324]
301,0.35018847106217366,0.44896001807914554,0.3995742445706596,[0.67348391 0.44992071],[0.6787954  0.44142783],[0.68608683 0.44055718],[0.69381976 0.44391927],[0.68599486 0.44746703],[0.67915225 0.44935939]
302,0.3284796754247689,0.4390657872267104,0.38377273132573964,[0.67636377 0.44998217],[0.68192178 0.44151926],[0.68944544 0.44063032],[0.69742686 0.44463784],[0.68931508 0.44735122],[0.68229103 0.44906414]
303,0.3528798033549125,0.4338673607614196,0.393373582058166,[0.67837787 0.44998622],[0.6842857 0.4409909],[0.69208473 0.44018835],[0.70008147 0.44454718],[0.69155604 0.44771707],[0.68431264 0.44923478]
304,0.3726156370615106,0.4403741155971533,0.4064948763293319,[0.68181652 0.4489387 ],[0.6875245  0.43961692],[0.69518054 0.43892246],[0.70304918 0.44366428],[0.69472724 0.4466832 ],[0.68762916 0.44814646]
305,0.3770534765877319,0.40534428615517165,0.39119888137145176,[0.68515044 0.44878504],[0.69109893 0.44001028],[0.69881606 0.4399527 ],[0.70662886 0.44494104],[0.69816917 0.44775006],[0.69093961 0.44863904]
306,0.3761704225412788,0.3869409439294753,0.38155568323537703,[0.68804604 0.45250544],[0.69401169 0.44365716],[0.70166552 0.44347861],[0.70948833 0.44859755],[0.70124412 0.45114982],[0.69405967 0.4523719 ]
307,0.39751448180031185,0.3111519813136904,0.35433323155700114,[0.68996251 0.45244598],[0.69663572 0.44367456],[0.70453727 0.44392031],[0.71199501 0.44940028],[0.70369267 0.45229343],[0.69622743 0.45293301]
308,0.4008442905221864,0.4226661500976773,0.41175522030993184,[0.69017941 0.45501465],[0.69694698 0.44570577],[0.70501572 0.44586104],[0.71272254 0.45176446],[0.70424098 0.45454448],[0.69664937 0.45524263]
309,0.4043180783446566,0.35535093194274725,0.37983450514370193,[0.69039184 0.45733714],[0.69747204 0.4484615 ],[0.70556623 0.44893304],[0.71292067 0.45446667],[0.70466524 0.4575839 ],[0.69700807 0.4581176 ]
310,0.39016927950164465,0.36887355945634953,0.3795214194789971,[0.69011825 0.46170437],[0.69740725 0.45249411],[0.70560175 0.45272338],[0.71311694 0.45852819],[0.70467323 0.46132377],[0.69691253 0.46194792]
311,0.36204818234995734,0.45090540380185673,0.406476793075907,[0.6896984  0.46366751],[0.69696569 0.45527294],[0.705154   0.45554844],[0.71280694 0.4605121 ],[0.70443112 0.46351993],[0.69661188 0.46414977]
312,0.37075062183322954,0.33042087157705574,0.35058574670514264,[0.69182408 0.46612927],[0.69855839 0.45724618],[0.70623398 0.45737919],[0.71367937 0.46234462],[0.70540297 0.46516296],[0.69808328 0.46585199]
313,0.3896275584656427,0.4542598507469809,0.4219437046063118,[0.69422579 0.46873307],[0.70114648 0.45878622],[0.70922559 0.45809028],[0.7169413  0.46323353],[0.70847303 0.46696824],[0.70081109 0.46808293]
314,0.40185388046195464,0.522149883179269,0.46200188182061186,[0.69652611 0.47185192],[0.70430434 0.46220979],[0.71251661 0.46211118],[0.71968102 0.46743736],[0.71123028 0.47134468],[0.70332366 0.471782  ]
315,0.4179496963959716,0.4565980926579579,0.43727389452696475,[0.69915444 0.4735727 ],[0.70707554 0.46293387],[0.71572739 0.46220648],[0.72304809 0.46794882],[0.71433604 0.47234777],[0.70620841 0.47317943]
316,0.4077490983890245,0.42313102664082425,0.4154400625149244,[0.70200104 0.4743869 ],[0.70994192 0.46452469],[0.71844542 0.46394816],[0.72575438 0.4694303 ],[0.71735424 0.47379914],[0.70915258 0.47436991]
317,0.36140923537490255,0.4061013367929422,0.3837552860839224,[0.70169842 0.4746305 ],[0.71010888 0.46542674],[0.71879864 0.46476763],[0.72620654 0.46981063],[0.71797174 0.47357053],[0.70943838 0.47461492]
318,0.35672540829217436,0.3767400653460053,0.3667327368190898,[0.70187902 0.47312766],[0.71053129 0.46430996],[0.7194041  0.46371925],[0.72668976 0.46818876],[0.71860868 0.47253904],[0.70991606 0.47348231]
319,0.39569394326185997,0.28544963759848424,0.3405717904301721,[0.70141691 0.47205147],[0.70987368 0.46196106],[0.71883202 0.46131539],[0.72610825 0.46658537],[0.71795511 0.47105739],[0.70937455 0.47218102]
320,0.4257948360760723,0.31939465092561975,0.37259474350084604,[0.70154625 0.46976304],[0.70982528 0.45865166],[0.71882272 0.45726514],[0.72613043 0.46261573],[0.71801054 0.46818215],[0.70941156 0.46949905]
321,0.3699427950431805,0.28151698770137623,0.32572989137227837,[0.70239234 0.47082752],[0.70977014 0.46048009],[0.71834654 0.45876366],[0.72615469 0.46338511],[0.71808404 0.46792403],[0.70983428 0.46973932]
322,0.2795100833111899,0.22102231857292262,0.25026620094205626,[0.70407754 0.46977845],[0.7119059  0.46198571],[0.72033048 0.46030709],[0.72764421 0.46304044],[0.71980923 0.46715418],[0.7114951  0.46880859]
323,0.25102979547725524,0.2528858043822644,0.2519577999297598,[0.70506406 0.46648926],[0.71305913 0.45955709],[0.72155911 0.45816541],[0.72874147 0.46052408],[0.72092378 0.46424973],[0.71250051 0.46567315]
324,0.37555078851999674,0.2982474459145117,0.3368991172172542,[0.70426917 0.4661451 ],[0.71241319 0.4565708 ],[0.72111326 0.45596355],[0.72812408 0.46095991],[0.71997166 0.46483588],[0.71163613 0.46592897]
325,0.3874941345014131,0.3915070964138182,0.38950061545761566,[0.70505959 0.46630338],[0.71296114 0.4570204 ],[0.72161794 0.45669824],[0.72888893 0.46187559],[0.7206189  0.46590206],[0.7123366  0.46652558]
326,0.4452816331588592,0.36266775077045577,0.4039746919646575,[0.70476109 0.46677488],[0.71268344 0.45632288],[0.72142762 0.45602971],[0.72841471 0.46178445],[0.72007936 0.4666096 ],[0.7118786  0.46715635]
327,0.42458647208391415,0.40124744174161747,0.4129169569127658,[0.70152915 0.46853262],[0.70951569 0.45785177],[0.71861649 0.45728326],[0.72593123 0.46308649],[0.71722209 0.46777073],[0.70873648 0.46847486]
328,0.44822077300401475,0.41952809942833375,0.4338744362161743,[0.69838423 0.46966174],[0.70558596 0.45818731],[0.71437895 0.45739353],[0.72175694 0.46300068],[0.71329015 0.46806312],[0.70523512 0.46924329]
329,0.4361847632530587,0.37733945055766205,0.4067621069053604,[0.69376212 0.47036004],[0.70116436 0.45842779],[0.71011776 0.45723483],[0.71764541 0.46265614],[0.70917839 0.46794111],[0.70091236 0.46956968]
330,0.3941936749554261,0.43388283626911456,0.41403825561227037,[0.68908966 0.47239405],[0.69688213 0.4609344 ],[0.70606267 0.45906553],[0.7136457  0.46310359],[0.705495   0.46932304],[0.69680136 0.47135979]
331,0.3823580619766908,0.4068942700973266,0.39462616603700873,[0.68517375 0.47463149],[0.69207484 0.46257254],[0.70097768 0.46012929],[0.70889485 0.46422315],[0.70087135 0.46981612],[0.69260913 0.47268033]
332,0.3952385176467745,0.42640609221716513,0.4108223049319698,[0.68142045 0.47628477],[0.68761408 0.46345451],[0.69616067 0.46094072],[0.70420974 0.46505874],[0.69616699 0.47065669],[0.68836892 0.47379249]
333,0.39191624921569923,0.40908533119317914,0.4005007902044392,[0.6789943 0.4786903],[0.68516189 0.46555376],[0.69377577 0.46284533],[0.70197266 0.46700498],[0.69369072 0.47273934],[0.68579465 0.47584629]
334,0.38737472781084237,0.40791388468781925,0.3976443062493308,[0.67836362 0.47791538],[0.68463629 0.46483269],[0.69322968 0.46192425],[0.70132518 0.46583012],[0.69293219 0.47182274],[0.68509042 0.47502264]
335,0.3831752691820976,0.44299781821617035,0.413086543699134,[0.67797661 0.47617549],[0.68425971 0.46358514],[0.6928466  0.46086511],[0.70091647 0.46457478],[0.69286227 0.47045723],[0.68498611 0.47366691]
336,0.3823310149589614,0.4204094667015041,0.40137024083023276,[0.67865407 0.47608614],[0.68506187 0.46305048],[0.69370055 0.45988083],[0.70168382 0.46342519],[0.69356608 0.46983147],[0.68553686 0.47318357]
337,0.3722299050902384,0.44960172072269644,0.4109158129064674,[0.68214709 0.47502217],[0.6882745  0.46241641],[0.6966722  0.45956603],[0.70462424 0.46336386],[0.69641697 0.46884206],[0.68874162 0.47197571]
338,0.3746309393628961,0.42686339333984064,0.40074716635136837,[0.68512607 0.47367826],[0.6920796  0.46175694],[0.70049757 0.45943582],[0.70795089 0.46290994],[0.70028478 0.4685984 ],[0.69238204 0.47149667]
339,0.4059373808268248,0.38780562245629924,0.39687150164156204,[0.69045341 0.47310415],[0.69708723 0.46143174],[0.70547014 0.45972002],[0.7127741  0.46413028],[0.70501584 0.46911529],[0.69735599 0.47155327]
340,0.40509033986877035,0.3737149863904827,0.3894026631296265,[0.69493592 0.47428575],[0.70202774 0.46250212],[0.71076983 0.4607237 ],[0.71813536 0.46550262],[0.71027297 0.47046369],[0.70223361 0.47284508]
341,0.41890816576344464,0.30693919528611574,0.3629236805247802,[0.70024472 0.47602066],[0.70791304 0.46410716],[0.71691096 0.46229017],[0.72414583 0.46722317],[0.71637511 0.47276551],[0.70795137 0.47495621]
342,0.44521932761376015,0.41172735789472653,0.4284733427542433,[0.7052176  0.47454399],[0.7134316  0.46313283],[0.7225166  0.46195704],[0.72921813 0.46678594],[0.72162449 0.47301555],[0.71297634 0.47448903]
343,0.446128665519723,0.3827441943501236,0.4144364299349233,[0.71038187 0.47148827],[0.71857619 0.46001726],[0.72772276 0.45960659],[0.73431528 0.46536571],[0.72659832 0.47021863],[0.71802461 0.47137487]
344,0.37589172836243534,0.3096510070228249,0.3427713676926301,[0.71691263 0.46944979],[0.72480893 0.46016914],[0.73346281 0.46013838],[0.73987836 0.46530968],[0.73243254 0.46849561],[0.7242865  0.46927723]
345,0.1847133875837121,0.21167744552062173,0.19819541655216694,[0.72330052 0.47154528],[0.73142946 0.46705812],[0.73953354 0.46634042],[0.74577975 0.4682593 ],[0.73926973 0.47032732],[0.73110861 0.47144347]
346,0.11754339059475975,0.2029215874721233,0.16023248903344153,[0.73057467 0.46936536],[0.73845226 0.46697778],[0.74654394 0.46663117],[0.75277478 0.46737713],[0.74621278 0.46917489],[0.73804075 0.46962059]
347,0.2580698548404809,0.17183670073611132,0.2149532777882961,[0.7378071  0.46506777],[0.74530745 0.46039742],[0.7530964  0.46044084],[0.75843853 0.46295691],[0.75220639 0.46574011],[0.74461305 0.4656828 ]
348,0.4650068290348336,0.17573343810430292,0.3203701335695682,[0.74235201 0.46430624],[0.75044304 0.45578241],[0.75877184 0.45557129],[0.76344287 0.46090838],[0.75779343 0.46546343],[0.74994516 0.46569723]
349,0.5362869419839006,0.20031089274732516,0.3682989173656129,[0.74479204 0.46213925],[0.75286514 0.45288858],[0.76127607 0.45308048],[0.76569206 0.45909229],[0.76023394 0.46418273],[0.75228804 0.46437681]
350,0.5288328612214106,0.22649273177140053,0.37766279649640555,[0.74651009 0.46166271],[0.75443059 0.45290172],[0.76240128 0.45328876],[0.76666856 0.45897853],[0.76146609 0.46373713],[0.75385481 0.46390563]
351,0.5471154069482681,0.24343647543853494,0.39527594119340154,[0.74729562 0.462643  ],[0.75500762 0.45400897],[0.76276594 0.45454174],[0.76677608 0.4602671 ],[0.76185322 0.46487927],[0.75446212 0.46509188]
352,0.5153200081511945,0.21758297832354334,0.3664514932373689,[0.74922949 0.46160892],[0.75655192 0.45369333],[0.76394725 0.45406163],[0.76811951 0.45941001],[0.76308256 0.46366581],[0.75600326 0.46363544]
353,0.4978747301782241,0.20720747570398293,0.3525411029411035,[0.74994296 0.46059296],[0.75744563 0.45261276],[0.76506531 0.45307052],[0.76916003 0.45842218],[0.76409048 0.46247518],[0.7568236  0.46239504]
354,0.49360104427076146,0.22287536567769847,0.35823820497423,[0.75154126 0.46042752],[0.75890201 0.45221564],[0.76666355 0.45207766],[0.77058959 0.45694852],[0.76558799 0.4614982 ],[0.75828522 0.46182975]
355,0.5217096778823215,0.23448021815669307,0.37809494801950727,[0.75269502 0.46215668],[0.76017576 0.45380604],[0.76804227 0.45417237],[0.77192444 0.45936653],[0.76678759 0.46411258],[0.75937551 0.46403015]
356,0.551431617777845,0.2511269616401204,0.4012792897089827,[0.75266027 0.46329322],[0.76018929 0.45484513],[0.76792872 0.45526239],[0.77179927 0.46097469],[0.76663452 0.46579427],[0.75934321 0.46546239]
357,0.398698152214296,0.1459574314343973,0.27232779182434663,[0.75122225 0.46525446],[0.75820541 0.45862845],[0.76541859 0.45882127],[0.76990956 0.46356648],[0.76477629 0.46613809],[0.75797063 0.46624172]
358,0.35358405550629923,0.2205505289551443,0.28706729223072175,[0.74609852 0.46526441],[0.75306624 0.45956767],[0.76011282 0.45979759],[0.76518881 0.46436977],[0.7594673  0.46646142],[0.7526294 0.4663735]
359,0.29493411551221377,0.1817178836261714,0.2383259995691926,[0.74038374 0.46196067],[0.74804062 0.45799851],[0.75561661 0.45865998],[0.7610206  0.46251476],[0.75513333 0.46469241],[0.74765265 0.46411186]
360,0.3304677203890004,0.19547166269507427,0.2629696915420373,[0.73390615 0.4592939 ],[0.74245429 0.4544296 ],[0.75079471 0.45574915],[0.756549   0.46021584],[0.74986827 0.46311283],[0.74165434 0.46194327]
361,0.3474372562753206,0.3507548391090321,0.3490960476921764,[0.72324181 0.45696992],[0.73208731 0.4501029 ],[0.74058867 0.45114231],[0.7462579  0.45606536],[0.73961526 0.45864916],[0.73126394 0.45849857]
362,0.3526536233646942,0.38313259577048486,0.3678931095675895,[0.7174812  0.45638025],[0.72589654 0.44851801],[0.73457563 0.44910687],[0.74089068 0.45438817],[0.73325133 0.45696521],[0.72504389 0.45707706]
363,0.33208664539198174,0.3980622377883155,0.3650744415901486,[0.7128579  0.45760444],[0.72094071 0.44924405],[0.72970051 0.4493244 ],[0.73651898 0.45440274],[0.72843933 0.45699325],[0.72023749 0.45729983]
364,0.31912957508646933,0.38724766657766985,0.3531886208320696,[0.70788682 0.46136135],[0.7157191  0.45256579],[0.72436726 0.45250213],[0.7315197  0.45766348],[0.72328335 0.45974329],[0.71522486 0.46049601]
365,0.34912945619046126,0.3809897330330834,0.36505959461177234,[0.70333201 0.46738678],[0.71072751 0.45792142],[0.71930826 0.45767969],[0.72654963 0.46269885],[0.71816123 0.46561173],[0.71023959 0.46643198]
366,0.3393559368051433,0.42378734670792717,0.38157164175653524,[0.69903642 0.46972755],[0.70680791 0.46062309],[0.71553916 0.46022847],[0.72270828 0.46445453],[0.71429652 0.46806759],[0.7061429  0.46912026]
367,0.3772032076400749,0.4726483796882109,0.4249257936641429,[0.69568419 0.478194  ],[0.70353472 0.46802694],[0.71230453 0.46768558],[0.71932244 0.47246221],[0.71126229 0.47640043],[0.70303899 0.47758675]
368,0.384277233888903,0.4639963898226343,0.4241368118557687,[0.69445974 0.48636237],[0.70148659 0.47562078],[0.71020633 0.47490647],[0.71768707 0.479774  ],[0.70932293 0.48374271],[0.70139617 0.48529577]
369,0.3972795775702087,0.3706723117632165,0.3839759446667126,[0.69365102 0.49203643],[0.70151168 0.48133335],[0.71069741 0.48052728],[0.7183404  0.48561338],[0.71004933 0.49032173],[0.70143777 0.49178737]
370,0.36844546564076436,0.38230901416955543,0.3753772399051599,[0.69418716 0.49345183],[0.70262247 0.48318917],[0.71191341 0.48251215],[0.71911049 0.48703131],[0.7109825  0.49154219],[0.70222801 0.49306878]
371,0.37152779871738906,0.38252744834008406,0.37702762352873653,[0.69487166 0.49396336],[0.7029683  0.48390925],[0.71207249 0.48332134],[0.7193538  0.48788548],[0.71113753 0.49230838],[0.70258808 0.49361005]
372,0.3735867222702945,0.374898528666505,0.37424262546839976,[0.6956377  0.49592954],[0.70356071 0.48614958],[0.71247697 0.48566318],[0.71973562 0.49017462],[0.71158737 0.49452022],[0.70322019 0.49575359]
373,0.3753666298573143,0.34245744968287845,0.35891203977009634,[0.69676352 0.49712014],[0.70417547 0.48704058],[0.71306092 0.48652628],[0.72062093 0.49150306],[0.71214336 0.49530688],[0.70394289 0.49660963]
374,0.4032311959186517,0.31818502574586,0.36070811083225585,[0.6957947  0.49586889],[0.70365447 0.48582721],[0.7125755  0.48558223],[0.71993417 0.49050874],[0.71156067 0.49507013],[0.70317668 0.49621594]
