,File_name,MissingFrames_per_min,Blink_per_min,blink_duration_per_min,Perclose_per_min,Avg_EAR,,,,
184,VIDEO_23112022130101_1669188661006_EAR.csv,746,14,14.428571,0.112222,0.252440,0.028329376316709,0.015713023144425,0.008181056009932,TRUE
185,VIDEO_23112022130200_1669188720446_EAR.csv,0,13,10.000000,0.072222,0.469652,0.033919285367159,0.020270643291782,0.008319433587121,TRUE
186,VIDEO_23112022130259_1669188779765_EAR.csv,0,3,3.666667,0.006111,0.491097,0.003001151052407,0.018150425376322,0.008290993573567,FALSE
187,VIDEO_23112022130358_1669188838790_EAR.csv,0,1,2.000000,0.001111,0.485440,0.000539377477527,0.016447297553451,0.008249761573056,FALSE
188,VIDEO_23112022130457_1669188897708_EAR.csv,0,2,4.000000,0.004444,0.471355,0.00209491088992,0.009888681196753,0.008217196225526,FALSE
189,VIDEO_23112022130557_1669188957007_EAR.csv,0,5,4.600000,0.012778,0.466493,0.005960739960802,0.002899044845164,0.008205320139922,FALSE
190,VIDEO_23112022130656_1669189016068_EAR.csv,0,2,3.000000,0.003333,0.462125,0.001540417971199,0.002533861574862,0.00817042536417,FALSE
191,VIDEO_23112022130755_1669189075313_EAR.csv,0,2,2.500000,0.002778,0.469136,0.00130315584437,0.002724806166573,0.008134658335421,FALSE
192,VIDEO_23112022130854_1669189134296_EAR.csv,0,1,2.000000,0.001111,0.459323,0.000510358451877,0.002328668057062,0.008095154190947,FALSE
193,VIDEO_23112022130953_1669189193655_EAR.csv,0,5,3.600000,0.010000,0.459047,0.004590469281523,0.001986100387242,0.008077088804816,FALSE
194,VIDEO_23112022131052_1669189252914_EAR.csv,0,2,5.500000,0.006111,0.466089,0.002848324117909,0.00231307692392,0.008050274626934,FALSE
195,VIDEO_23112022131152_1669189312198_EAR.csv,0,2,6.500000,0.007222,0.478514,0.003455934610454,0.002851271615441,0.008026834116646,FALSE
196,VIDEO_23112022131251_1669189371526_EAR.csv,0,2,2.500000,0.002778,0.468754,0.001302095376219,0.003049205846526,0.007992698386999,FALSE
197,VIDEO_23112022131350_1669189430628_EAR.csv,0,6,3.833333,0.012778,0.468212,0.005982705410741,0.003397264878831,0.007982546907321,FALSE
198,VIDEO_23112022131449_1669189489721_EAR.csv,0,0,0.000000,0.000000,0.472738,0,0.002685183849353,0.007942433606279,FALSE
199,VIDEO_23112022131548_1669189548829_EAR.csv,0,2,2.500000,0.002778,0.467297,0.001298047240438,0.00214571200685,0.00790921167445,FALSE
200,VIDEO_23112022131647_1669189607726_EAR.csv,0,1,2.000000,0.001111,0.488217,0.000542463846498,0.001955804124419,0.007872561187744,FALSE
201,VIDEO_23112022131747_1669189667007_EAR.csv,0,6,2.666667,0.008889,0.474401,0.004216898753127,0.001514352460016,0.007854463848958,FALSE
202,VIDEO_23112022131846_1669189726433_EAR.csv,0,0,0.000000,0.000000,0.465405,0,0.001514352460016,0.007815771908816,FALSE
203,VIDEO_23112022131945_1669189785802_EAR.csv,0,5,2.800000,0.007778,0.472820,0.003677486400357,0.002109212249995,0.007795486195539,FALSE
204,VIDEO_23112022132044_1669189844937_EAR.csv,0,1,5.000000,0.002778,0.468304,0.001300843470086,0.002298807155892,0.007763805011512,FALSE
205,VIDEO_23112022132144_1669189904259_EAR.csv,0,6,3.000000,0.010000,0.457237,0.004572369578172,0.002387674862154,0.007748312606496,FALSE
206,VIDEO_23112022132243_1669189963337_EAR.csv,62,9,7.444444,0.037222,0.474023,0.017644175627134,0.006798718768937,0.007796118708045,TRUE
207,VIDEO_23112022132342_1669190022436_EAR.csv,0,2,10.000000,0.011111,0.480874,0.005343039297772,0.007215106993291,0.007784325057034,FALSE
208,VIDEO_23112022132441_1669190081558_EAR.csv,0,2,5.000000,0.005556,0.461531,0.002564060713227,0.007530911304076,0.007759347715676,FALSE
209,VIDEO_23112022132540_1669190140532_EAR.csv,0,3,3.666667,0.006111,0.473042,0.002890812219958,0.007110521964523,0.007736164213316,FALSE
210,VIDEO_23112022132639_1669190199895_EAR.csv,0,7,3.000000,0.011667,0.466505,0.005442559065661,0.004060117824155,0.007725294046739,FALSE
211,VIDEO_23112022132739_1669190259180_EAR.csv,0,2,3.500000,0.003889,0.483936,0.001881975244563,0.003194851810853,0.007697731222201,FALSE
212,VIDEO_23112022132838_1669190318269_EAR.csv,0,5,2.600000,0.007222,0.485220,0.003504370010911,0.003429929135273,0.007678044080364,FALSE
213,VIDEO_23112022132937_1669190377443_EAR.csv,0,5,3.200000,0.008889,0.482268,0.004286823374879,0.003778931924003,0.007662197254637,FALSE
214,VIDEO_23112022133036_1669190436576_EAR.csv,0,2,2.500000,0.002778,0.489905,0.001360847867184,0.002758504124384,0.007632888652835,FALSE
215,VIDEO_23112022133135_1669190495563_EAR.csv,0,9,3.444444,0.017222,0.475082,0.008181968498632,0.004333502437901,0.007635430689158,TRUE
216,VIDEO_23112022133234_1669190554696_EAR.csv,0,21,3.619048,0.042222,0.454522,0.019190930617671,0.008255142589591,0.007688681840902,TRUE
217,VIDEO_23112022133333_1669190613710_EAR.csv,0,2,4.500000,0.005000,0.465512,0.002327560228798,0.007765326803071,0.007664089539929,FALSE
218,VIDEO_23112022133432_1669190672893_EAR.csv,0,17,2.764706,0.026111,0.477717,0.012473713470063,0.010543543203791,0.007686051293035,TRUE
219,VIDEO_23112022133531_1669190731915_EAR.csv,0,6,2.833333,0.009444,0.473539,0.004472316739487,0.009616130264005,0.007671443408701,FALSE
220,VIDEO_23112022133630_1669190790970_EAR.csv,0,5,5.600000,0.015556,0.471651,0.007336790322356,0.006652595190176,0.007669929141342,FALSE
221,VIDEO_23112022133730_1669190850210_EAR.csv,0,3,3.333333,0.005556,0.455350,0.00252972088511,0.006703135354254,0.007646775050097,FALSE
222,VIDEO_23112022133829_1669190909327_EAR.csv,0,4,2.750000,0.006111,0.469120,0.002866842505294,0.004301417613062,0.007625340375009,FALSE
223,VIDEO_23112022133928_1669190968510_EAR.csv,0,2,4.000000,0.004444,0.474718,0.002109856970706,0.003710802670866,0.007600717681239,FALSE
224,VIDEO_23112022134027_1669191027600_EAR.csv,0,2,2.500000,0.002778,0.478067,0.001327964262379,0.002208596155872,0.007572838777156,FALSE
225,VIDEO_23112022134126_1669191086659_EAR.csv,0,3,7.000000,0.011667,0.446260,0.005206369095694,0.002877758208518,0.00756236767237,FALSE
226,VIDEO_23112022134225_1669191145722_EAR.csv,0,3,3.000000,0.005000,0.472237,0.00236118260162,0.0027513432326,0.007539454962808,FALSE
227,VIDEO_23112022134324_1669191204643_EAR.csv,0,2,3.500000,0.003889,0.471164,0.001832305925818,0.002681955471378,0.007514423607382,FALSE
228,VIDEO_23112022134423_1669191263930_EAR.csv,0,4,3.500000,0.007778,0.480563,0.003737711796771,0.003284392354976,0.007497931416069,FALSE
229,VIDEO_23112022134523_1669191323306_EAR.csv,0,2,4.000000,0.004444,0.500426,0.002224115222382,0.002538828886648,0.007475001780445,FALSE
230,VIDEO_23112022134622_1669191382303_EAR.csv,0,3,3.000000,0.005000,0.505572,0.00252785873999,0.00258049792124,0.007453585576806,FALSE
231,VIDEO_23112022134721_1669191441384_EAR.csv,0,3,2.000000,0.003333,0.499580,0.001665267624279,0.002538738345856,0.007428635930459,FALSE
232,VIDEO_23112022134820_1669191500303_EAR.csv,0,6,5.000000,0.016667,0.472239,0.007870646858251,0.003571972111226,0.007430532973068,TRUE
233,VIDEO_23112022134919_1669191559272_EAR.csv,0,3,2.333333,0.003889,0.476504,0.001853072044685,0.003479211316801,0.007406697669955,FALSE
234,VIDEO_23112022135018_1669191618524_EAR.csv,0,6,3.000000,0.010000,0.477649,0.004776491355689,0.004041369470726,0.00739550530266,FALSE
235,VIDEO_23112022135117_1669191677373_EAR.csv,11,4,5.250000,0.011667,0.476611,0.005560463139369,0.005015168349499,0.007387729700274,FALSE
236,VIDEO_23112022135216_1669191736421_EAR.csv,0,4,6.000000,0.013333,0.468538,0.006247168466702,0.004609298751611,0.007382917205617,FALSE
237,VIDEO_23112022135315_1669191795551_EAR.csv,0,4,3.500000,0.007778,0.476749,0.003708050422328,0.005073043346022,0.007367476588881,FALSE
238,VIDEO_23112022135414_1669191854565_EAR.csv,0,5,4.000000,0.011111,0.473248,0.005258313388565,0.005193498854241,0.007358651638252,FALSE
239,VIDEO_23112022135513_1669191913804_EAR.csv,0,3,4.333333,0.007222,0.476834,0.003443803857952,0.004664334033887,0.0073423397725,FALSE
240,VIDEO_23112022135613_1669191973230_EAR.csv,0,12,6.500000,0.043333,0.492052,0.021322233200359,0.008433100217301,0.007400347629048,TRUE
241,VIDEO_23112022135712_1669192032301_EAR.csv,0,6,5.166667,0.017222,0.498907,0.008592293562324,0.0096541610023,0.007405273025466,TRUE
242,VIDEO_23112022135811_1669192091423_EAR.csv,0,9,4.777778,0.023889,0.477870,0.011415786825379,0.011193529361504,0.007421777197482,TRUE
243,VIDEO_23112022135910_1669192150459_EAR.csv,0,5,4.200000,0.011667,0.463169,0.005403635853208,0.011683487360318,0.007413506126399,FALSE
244,VIDEO_23112022140009_1669192209504_EAR.csv,0,4,3.500000,0.007778,0.464370,0.003611764696863,0.007255870234444,0.007397988814442,FALSE
245,VIDEO_23112022140108_1669192268663_EAR.csv,0,1,2.000000,0.001111,0.468072,0.000520080401127,0.005237816944144,0.007370029837152,FALSE
246,VIDEO_23112022140207_1669192327904_EAR.csv,0,4,4.000000,0.008889,0.469541,0.004173699405198,0.003427295089099,0.007357089228116,FALSE
247,VIDEO_23112022140307_1669192387009_EAR.csv,0,2,3.500000,0.003889,0.469841,0.001827159289205,0.002533175948098,0.007334791123523,FALSE
248,VIDEO_23112022140406_1669192446060_EAR.csv,0,8,3.875000,0.017222,0.459622,0.007915711462217,0.003609162639436,0.007337124136932,TRUE
249,VIDEO_23112022140504_1669192504973_EAR.csv,0,4,3.500000,0.007778,0.472956,0.003678549886041,0.004398780010665,0.007322489839928,FALSE
250,VIDEO_23112022140604_1669192564274_EAR.csv,0,4,4.500000,0.010000,0.477806,0.004778062458829,0.004549870774073,0.007312352679047,FALSE
251,VIDEO_23112022140703_1669192623352_EAR.csv,0,4,5.250000,0.011667,0.490178,0.005718740647193,0.00552276611357,0.007306028821778,FALSE
252,VIDEO_23112022140802_1669192682259_EAR.csv,0,7,4.428571,0.017222,0.484276,0.008340310826231,0.005628915954574,0.007310116892942,TRUE
253,VIDEO_23112022140901_1669192741416_EAR.csv,0,1,5.000000,0.002778,0.476483,0.001323564758261,0.005040169672629,0.007286547790049,FALSE
254,VIDEO_23112022141000_1669192800600_EAR.csv,0,4,6.000000,0.013333,0.466652,0.006222028107706,0.005401161084848,0.00728237320306,FALSE
255,VIDEO_23112022141059_1669192859891_EAR.csv,0,2,3.500000,0.003889,0.483650,0.001880860697115,0.004441691097328,0.007261273544833,FALSE
256,VIDEO_23112022141158_1669192918956_EAR.csv,0,8,2.375000,0.010556,0.445430,0.004701758672712,0.003532053058948,0.007251314342996,FALSE
257,VIDEO_23112022141257_1669192977962_EAR.csv,0,5,3.200000,0.008889,0.489290,0.004349243378972,0.004288472714126,0.007240066005926,FALSE
258,VIDEO_23112022141356_1669193036992_EAR.csv,0,8,7.375000,0.032778,0.451119,0.014786672341826,0.006429633772656,0.007269203482127,TRUE
259,VIDEO_23112022141456_1669193096081_EAR.csv,0,11,4.454545,0.027222,0.487697,0.013276188404537,0.009278465699512,0.00729230727029,TRUE
260,VIDEO_23112022141555_1669193155057_EAR.csv,2,5,4.400000,0.012222,0.488935,0.005975874400663,0.0095969946315,0.007287263466192,FALSE
261,VIDEO_23112022141654_1669193214190_EAR.csv,0,8,5.875000,0.026111,0.483641,0.012628410547333,0.01166678642359,0.007307649523753,TRUE
262,VIDEO_23112022141753_1669193273167_EAR.csv,0,2,2.500000,0.002778,0.492871,0.001369086693931,0.008312390011616,0.007285069436948,FALSE
263,VIDEO_23112022141852_1669193332280_EAR.csv,0,6,6.000000,0.020000,0.455373,0.009107465605947,0.007270209311968,0.00729197245274,TRUE
264,VIDEO_23112022141951_1669193391315_EAR.csv,0,2,4.500000,0.005000,0.489790,0.00244895085009,0.006388478424325,0.007273696899522,FALSE
265,VIDEO_23112022142050_1669193450314_EAR.csv,0,2,2.500000,0.002778,0.486509,0.001351414803546,0.003569229488378,0.007251432681116,FALSE
266,VIDEO_23112022142149_1669193509211_EAR.csv,0,5,6.600000,0.018333,0.486155,0.008912837824877,0.005455167271115,0.007257655172291,TRUE
267,VIDEO_23112022142248_1669193568408_EAR.csv,0,10,3.800000,0.021111,0.479262,0.010117760199714,0.005707740919557,0.007268327205976,TRUE
268,VIDEO_23112022142347_1669193627526_EAR.csv,0,8,5.000000,0.022222,0.488612,0.010858042195302,0.00781001375586,0.007281671871364,TRUE
269,VIDEO_23112022142446_1669193686671_EAR.csv,0,6,4.666667,0.015556,0.475904,0.007402951630313,0.009322897962552,0.007282121055656,TRUE
270,VIDEO_23112022142545_1669193745652_EAR.csv,0,3,3.333333,0.005556,0.488393,0.002713294520216,0.007773012136386,0.007265261917149,FALSE
271,VIDEO_23112022142644_1669193804836_EAR.csv,0,0,0.000000,0.000000,0.020466,0,0.005243572086458,0.007238551395395,FALSE
272,VIDEO_23112022142744_1669193864052_EAR.csv,0,6,4.500000,0.015000,0.511785,0.007676773934943,0.004448255021368,0.007240156606162,TRUE
273,VIDEO_23112022142843_1669193923463_EAR.csv,0,1,2.000000,0.001111,0.493394,0.000548216017562,0.00273457111818,0.007215733465328,FALSE
274,VIDEO_23112022142942_1669193982620_EAR.csv,0,3,3.333333,0.005556,0.478966,0.002660920983094,0.0027214777339,0.007199170510847,FALSE
275,VIDEO_23112022143041_1669194041991_EAR.csv,0,5,3.000000,0.008333,0.488889,0.004074076441368,0.003739996844242,0.007187847706247,FALSE
276,VIDEO_23112022143141_1669194101036_EAR.csv,0,2,6.000000,0.006667,0.487269,0.003248458693193,0.002632918033804,0.007173626085262,FALSE
277,VIDEO_23112022143239_1669194159946_EAR.csv,0,5,3.200000,0.008889,0.486983,0.004328740950615,0.003578049267068,0.007163392685497,FALSE
278,VIDEO_23112022143339_1669194219107_EAR.csv,169,7,7.857143,0.030556,0.493553,0.015080774333672,0.006683012604712,0.007191770397497,TRUE
279,VIDEO_23112022143438_1669194278121_EAR.csv,53,43,4.674419,0.111667,0.526188,0.058757684980391,0.020353914739468,0.007375934378151,TRUE
280,VIDEO_23112022143537_1669194337279_EAR.csv,0,3,4.666667,0.007778,0.511030,0.00397467944563,0.020535469927577,0.00736383026807,FALSE
281,VIDEO_23112022143636_1669194396329_EAR.csv,0,2,4.000000,0.004444,0.500634,0.002225039064832,0.020009544456131,0.007345607604229,FALSE
282,VIDEO_23112022143735_1669194455351_EAR.csv,12,5,5.600000,0.015556,0.490361,0.007627838436921,0.018146310481944,0.007346604886324,TRUE
283,VIDEO_23112022143836_1669194516084_EAR.csv,71,6,2.666667,0.008889,0.485674,0.004317099351539,0.00453616407473,0.007335937613314,FALSE
284,VIDEO_23112022143935_1669194575505_EAR.csv,23,3,4.333333,0.007222,0.533093,0.003850117829761,0.004505023670763,0.007323706666705,FALSE
285,VIDEO_23112022144034_1669194634642_EAR.csv,38,5,2.400000,0.006667,0.473657,0.003157713026926,0.004738192161287,0.007309140255377,FALSE
286,VIDEO_23112022144133_1669194693839_EAR.csv,20,5,6.600000,0.018333,0.506507,0.009285965318583,0.005152723881702,0.007316028147583,TRUE
287,VIDEO_23112022144232_1669194752855_EAR.csv,1009,16,10.937500,0.097222,0.186842,0.018165208025994,0.008614751050316,0.00735369891105,TRUE
288,VIDEO_23112022144331_1669194811790_EAR.csv,1800,0,0.000000,0.000000,0.000000,0,0.007652221592876,0.007328253586098,FALSE
289,VIDEO_23112022144430_1669194870805_EAR.csv,1800,0,0.000000,0.000000,0.000000,0,0.006862793336144,0.007302983746146,FALSE
290,VIDEO_23112022144529_1669194929804_EAR.csv,1800,0,0.000000,0.000000,0.000000,0,0.004541302006498,0.00727788758207,FALSE
291,VIDEO_23112022144628_1669194988966_EAR.csv,1800,0,0.000000,0.000000,0.000000,0,0,0.007252963309529,FALSE
292,VIDEO_23112022144727_1669195047869_EAR.csv,501,0,0.000000,0.000000,0.000000,0,0,0.00722820916854,FALSE
293,VIDEO_23112022152631_1669197391231_EAR.csv,0,31,3.000000,0.051667,0.517266,0.026725402653828,0.006681350663457,0.007294526153184,TRUE
294,VIDEO_23112022152730_1669197450499_EAR.csv,4,18,3.833333,0.038333,0.469457,0.01799587070056,0.011180318338597,0.007330801897413,TRUE
295,VIDEO_23112022152829_1669197509455_EAR.csv,0,10,5.800000,0.032222,0.460831,0.014848993991615,0.014892566836501,0.007356201195028,TRUE
296,VIDEO_23112022152928_1669197568455_EAR.csv,0,4,4.000000,0.008889,0.482363,0.004287666838771,0.015964483546194,0.007345869429519,FALSE
297,VIDEO_23112022153027_1669197627477_EAR.csv,1462,9,4.000000,0.020000,0.078439,0.001568782577053,0.009675328527,0.007326483232027,FALSE
298,VIDEO_23112022153126_1669197686442_EAR.csv,1207,9,11.000000,0.055000,0.135424,0.007448325378448,0.007038442196472,0.007326890730845,TRUE
299,VIDEO_23112022153225_1669197745450_EAR.csv,0,4,13.750000,0.030556,0.476697,0.014565741113712,0.006967628976996,0.007351020232121,TRUE
300,VIDEO_23112022153324_1669197804456_EAR.csv,0,2,2.500000,0.002778,0.480645,0.001335125854451,0.006229493730916,0.007331033872062,FALSE
301,VIDEO_23112022153423_1669197863456_EAR.csv,0,4,3.500000,0.007778,0.479917,0.003732685647902,0.006770469498628,0.007319118811718,FALSE
302,VIDEO_23112022153522_1669197922454_EAR.csv,0,4,3.250000,0.007222,0.464624,0.003355618740164,0.005747292839057,0.007306037953396,FALSE
303,VIDEO_23112022153621_1669197981462_EAR.csv,0,3,3.000000,0.005000,0.476631,0.002383155517303,0.002701646439955,0.007289844261172,FALSE
304,VIDEO_23112022153720_1669198040472_EAR.csv,0,12,6.583333,0.043889,0.472813,0.020751244363293,0.007555676067165,0.007333979999211,TRUE
305,VIDEO_23112022153819_1669198099452_EAR.csv,0,5,4.000000,0.011111,0.488224,0.005424707126989,0.007978681436937,0.007327740545381,FALSE
306,VIDEO_23112022153918_1669198158724_EAR.csv,0,6,4.166667,0.013889,0.466146,0.006474256841205,0.008758340962197,0.007324960468168,FALSE
307,VIDEO_23112022154017_1669198217713_EAR.csv,0,3,2.666667,0.004444,0.466671,0.002074095076522,0.008681075852002,0.00730791220391,FALSE
308,VIDEO_23112022154116_1669198276867_EAR.csv,0,2,5.500000,0.006111,0.470738,0.002876734462125,0.00421244837671,0.007293571822868,FALSE
309,VIDEO_23112022154215_1669198335715_EAR.csv,0,7,4.000000,0.015556,0.458903,0.007138493338183,0.004640894929509,0.007293071569692,FALSE
310,VIDEO_23112022154314_1669198394719_EAR.csv,0,3,5.666667,0.009444,0.453438,0.004282465289049,0.00409294704147,0.007283391163645,FALSE
311,VIDEO_23112022154413_1669198453721_EAR.csv,0,4,3.500000,0.007778,0.457266,0.003556511746257,0.004463551208903,0.007271446037307,FALSE
312,VIDEO_23112022154512_1669198512723_EAR.csv,0,2,3.000000,0.003333,0.464765,0.001549217651148,0.004131672006159,0.007253164157479,FALSE
313,VIDEO_23112022154611_1669198571717_EAR.csv,2,23,3.521739,0.045000,0.456071,0.020523187622746,0.0074778455773,0.007295425378706,TRUE
314,VIDEO_23112022154710_1669198630728_EAR.csv,0,3,3.333333,0.005556,0.470199,0.002612214355008,0.007060282843789,0.007280558042123,FALSE
315,VIDEO_23112022154809_1669198689721_EAR.csv,0,6,3.333333,0.011111,0.472165,0.005246277389238,0.007482724254535,0.00727412044512,FALSE
316,VIDEO_23112022154908_1669198748727_EAR.csv,0,6,3.166667,0.010556,0.458394,0.00483860725346,0.008305071655113,0.007266437438206,FALSE
317,VIDEO_23112022155007_1669198807714_EAR.csv,0,4,5.000000,0.011111,0.468447,0.005204971716549,0.004475517678564,0.007259954841597,FALSE
318,VIDEO_23112022155106_1669198866727_EAR.csv,0,9,3.000000,0.015000,0.457583,0.006863748594936,0.005538401238546,0.007258712815746,FALSE
319,VIDEO_23112022155205_1669198925808_EAR.csv,0,1,6.000000,0.003333,0.472950,0.001576498361839,0.004620956481696,0.007240955895577,FALSE
320,VIDEO_23112022155304_1669198984935_EAR.csv,0,5,5.400000,0.015000,0.466068,0.006991016192606,0.005159058716482,0.007240177267219,FALSE
321,VIDEO_23112022155403_1669199043923_EAR.csv,0,0,0.000000,0.000000,0.481943,0,0.003857815787345,0.00721769224465,FALSE
322,VIDEO_23112022155502_1669199102841_EAR.csv,0,2,2.500000,0.002778,0.477338,0.001325937786137,0.002473363085145,0.007199451518772,FALSE
323,VIDEO_23112022155601_1669199161845_EAR.csv,0,2,5.000000,0.005556,0.460485,0.002558249159111,0.002718800784464,0.007185126820131,FALSE
324,VIDEO_23112022155701_1669199221038_EAR.csv,0,3,6.666667,0.011111,0.461107,0.00512341447986,0.002251900356277,0.007178783089854,FALSE
325,VIDEO_23112022155759_1669199279854_EAR.csv,0,5,2.800000,0.007778,0.466682,0.003629746532284,0.003159336989348,0.007167896474646,FALSE
326,VIDEO_23112022155858_1669199338846_EAR.csv,0,11,4.000000,0.024444,0.458918,0.011217983670074,0.005632348460332,0.0071802820624,TRUE
327,VIDEO_23112022155957_1669199397894_EAR.csv,0,0,0.000000,0.000000,0.097609,0,0.004992786170554,0.007158390958551,FALSE
328,VIDEO_23112022160056_1669199456884_EAR.csv,0,4,3.250000,0.007222,0.474334,0.00342574385854,0.004568368515224,0.007147045526636,FALSE
329,VIDEO_23112022160155_1669199515883_EAR.csv,0,8,4.875000,0.021667,0.444570,0.009632342816175,0.006069017586197,0.007154576730544,TRUE
330,VIDEO_23112022160254_1669199574895_EAR.csv,0,6,7.166667,0.023889,0.477334,0.011402968567912,0.006115263810657,0.007167411751201,TRUE
331,VIDEO_23112022160353_1669199633875_EAR.csv,0,3,3.666667,0.006111,0.478536,0.002924387574874,0.006846360704375,0.007154631557898,FALSE
332,VIDEO_23112022160452_1669199692880_EAR.csv,0,14,3.571429,0.027778,0.437768,0.012160223138213,0.009029980524293,0.007169663364446,TRUE
333,VIDEO_23112022160551_1669199751877_EAR.csv,0,7,2.857143,0.011111,0.447804,0.004975604271874,0.007865795888218,0.007163094325247,FALSE
334,VIDEO_23112022160650_1669199810876_EAR.csv,0,3,4.666667,0.007778,0.458988,0.003569908562611,0.005907530886893,0.007152368397597,FALSE
335,VIDEO_23112022160749_1669199869879_EAR.csv,0,3,2.666667,0.004444,0.488463,0.002170947191244,0.005719170790985,0.007137542739245,FALSE
336,VIDEO_23112022160848_1669199928881_EAR.csv,0,7,3.285714,0.012778,0.470308,0.006009486095213,0.004181486530235,0.007134195390153,FALSE
337,VIDEO_23112022160947_1669199987881_EAR.csv,0,4,3.250000,0.007222,0.449930,0.003249494966771,0.00374995920396,0.007122702193634,FALSE
338,VIDEO_23112022161046_1669200046885_EAR.csv,0,1,2.000000,0.001111,0.461710,0.000513011163033,0.002985734854065,0.007103204579974,FALSE
339,VIDEO_23112022161145_1669200105881_EAR.csv,0,3,4.666667,0.007778,0.468676,0.00364525551587,0.003354311935222,0.00709303414155,FALSE
340,VIDEO_23112022161244_1669200164876_EAR.csv,0,2,2.500000,0.002778,0.454503,0.001262509550786,0.002167567799115,0.007075935828967,FALSE
341,VIDEO_23112022161344_1669200224053_EAR.csv,0,13,7.076923,0.051111,0.433493,0.022156322146287,0.006894274593994,0.007120030525802,TRUE
342,VIDEO_23112022161442_1669200282914_EAR.csv,0,48,3.729167,0.099444,0.389331,0.038716822515974,0.016445227432229,0.007212149452887,TRUE
343,VIDEO_23112022161541_1669200341931_EAR.csv,0,14,4.928571,0.038333,0.459124,0.017599734506939,0.019933847179997,0.007242345921067,TRUE
344,VIDEO_23112022161640_1669200400916_EAR.csv,0,2,5.500000,0.006111,0.488962,0.002988099099849,0.020365244567262,0.007230014770861,FALSE
345,VIDEO_23112022161739_1669200459910_EAR.csv,0,6,8.666667,0.028889,0.494868,0.014296199941912,0.018400214016169,0.007250437271355,TRUE
346,VIDEO_23112022161838_1669200518931_EAR.csv,0,7,5.142857,0.020000,0.466978,0.009339559370942,0.011055898229911,0.007256457796138,TRUE
347,VIDEO_23112022161937_1669200577908_EAR.csv,0,2,5.000000,0.005556,0.460813,0.002560071090822,0.007295982375881,0.007242962432042,FALSE
348,VIDEO_23112022162036_1669200636907_EAR.csv,0,3,5.333333,0.008889,0.473346,0.00420751887391,0.007600837319397,0.00723426488603,FALSE
349,VIDEO_23112022162135_1669200695916_EAR.csv,0,3,4.000000,0.006667,0.458466,0.003056440054926,0.00479089734765,0.007222328243656,FALSE
350,VIDEO_23112022162234_1669200754976_EAR.csv,0,2,5.000000,0.005556,0.459573,0.002553184217867,0.003094303559381,0.007209025839024,FALSE
351,VIDEO_23112022162333_1669200813993_EAR.csv,0,4,5.250000,0.011667,0.446180,0.005205428106979,0.003755642813421,0.007203333800012,FALSE
352,VIDEO_23112022162432_1669200872943_EAR.csv,0,4,5.500000,0.012222,0.437671,0.00534930816233,0.004041090135525,0.007198081602738,FALSE
353,VIDEO_23112022162531_1669200931945_EAR.csv,0,11,10.636364,0.065000,0.419753,0.02728391716681,0.010097959413496,0.007254821251224,TRUE
354,VIDEO_23112022162630_1669200990982_EAR.csv,0,8,5.875000,0.026111,0.282504,0.007376489272425,0.011303785677136,0.007255163978045,TRUE
355,VIDEO_23112022162730_1669201050111_EAR.csv,1,0,0.000000,0.000000,0.007104,0,0.010002428650391,0.007234784303949,FALSE
356,VIDEO_23112022162828_1669201108984_EAR.csv,0,3,7.000000,0.011667,0.443016,0.005168517566298,0.009957231001383,0.007228996441939,FALSE
357,VIDEO_23112022162928_1669201168113_EAR.csv,0,4,4.500000,0.010000,0.441643,0.004416427466406,0.004240358576282,0.007221140104018,FALSE
358,VIDEO_23112022163027_1669201227154_EAR.csv,0,2,5.500000,0.006111,0.450619,0.002753782485654,0.00308468187959,0.007208696210931,FALSE
359,VIDEO_23112022163126_1669201286118_EAR.csv,0,11,4.727273,0.028889,0.433590,0.012525935036385,0.006216165638686,0.007223466318779,TRUE
360,VIDEO_23112022163225_1669201345127_EAR.csv,0,29,4.241379,0.068333,0.422081,0.028842179015072,0.012134581000879,0.007283351949517,TRUE
361,VIDEO_23112022163324_1669201404148_EAR.csv,0,20,3.350000,0.037222,0.449380,0.016726931655428,0.015212207048135,0.007309439186274,TRUE
362,VIDEO_23112022163422_1669201462925_EAR.csv,0,15,3.666667,0.030556,0.448151,0.013693493202516,0.01794713472735,0.007327026111938,TRUE
363,VIDEO_23112022163521_1669201521901_EAR.csv,0,11,2.818182,0.017222,0.454798,0.007832624711353,0.016773807146092,0.00732841511908,TRUE
364,VIDEO_23112022163620_1669201580910_EAR.csv,12,25,3.000000,0.041667,0.438782,0.018282573034416,0.014133905650928,0.007358426510628,TRUE
365,VIDEO_23112022163720_1669201640107_EAR.csv,0,7,3.285714,0.012778,0.485007,0.00619731426889,0.011501501304294,0.00735525407281,FALSE
366,VIDEO_23112022163819_1669201699200_EAR.csv,0,6,3.666667,0.012222,0.462457,0.005652253747726,0.009491191440596,0.007350613744948,FALSE
367,VIDEO_23112022163918_1669201758227_EAR.csv,0,11,3.272727,0.020000,0.454264,0.009085279169754,0.009804355055196,0.00735532750969,TRUE
368,VIDEO_23112022164017_1669201817359_EAR.csv,0,24,3.541667,0.047222,0.447059,0.021111115917143,0.010511490775878,0.007392606069059,TRUE
369,VIDEO_23112022164116_1669201876382_EAR.csv,0,20,4.950000,0.055000,0.443366,0.024385154244419,0.01505845076976,0.007438531874939,TRUE
