FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
630,0.21946698762904757,0.15532651153767776,0.18739674958336267,[0.63014728 0.35204229],[0.64915156 0.34463373],[0.66946626 0.34744656],[0.6886363  0.36411908],[0.66934603 0.36081156],[0.64823794 0.35745004]
631,0.25131991780897434,0.1316120177132028,0.19146596776108857,[0.62895364 0.36105371],[0.64801884 0.35224807],[0.66847557 0.35520265],[0.68757772 0.37327468],[0.6683684 0.3703872],[0.64723957 0.36714303]
632,0.2458895734352571,0.14642589900572425,0.19615773622049068,[0.62842453 0.36387148],[0.64870667 0.35518971],[0.66971809 0.35861844],[0.68878305 0.37537429],[0.66902    0.37367761],[0.64725292 0.3702617 ]
633,0.24791187519913288,0.11195504726752233,0.1799334612333276,[0.62844342 0.37100446],[0.64887935 0.36241293],[0.66953003 0.36572796],[0.68866873 0.38227206],[0.66906178 0.38079661],[0.64734495 0.37763914]
634,0.24605283457998678,0.11511214169744256,0.18058248813871466,[0.62773263 0.38031715],[0.64953333 0.37266997],[0.6708343  0.37634811],[0.69011331 0.39254758],[0.67033875 0.39200667],[0.64770651 0.38817868]
635,0.30439959011002554,0.17027506847841492,0.23733732929422025,[0.62594914 0.38743126],[0.64669514 0.37792918],[0.66772461 0.38130251],[0.68665087 0.39882553],[0.66742176 0.39997283],[0.64485741 0.39676756]
636,0.368672869383731,0.2390320966271848,0.3038524830054579,[0.62240607 0.38956311],[0.64547026 0.37871838],[0.66780049 0.38227001],[0.68614596 0.39907002],[0.66780609 0.40555617],[0.64379549 0.4028925 ]
637,0.3742352242757035,0.2839498808896944,0.329092552582699,[0.62132818 0.39226711],[0.64563769 0.38108352],[0.66829699 0.38507789],[0.68569118 0.40097985],[0.66772288 0.40857846],[0.64365745 0.40611091]
638,0.378296521432775,0.2880904459567396,0.3331934836947573,[0.61952698 0.39524245],[0.64415878 0.38279483],[0.66750038 0.38645828],[0.68505847 0.40164626],[0.6670897  0.41040948],[0.64275753 0.40861896]
639,0.3813127766724854,0.3048328543276045,0.343072815500045,[0.61908382 0.39881408],[0.64407533 0.3856664 ],[0.66779709 0.38872507],[0.68557459 0.40397966],[0.66754651 0.41331834],[0.64293677 0.41190752]
640,0.3709219609358583,0.286650551759184,0.3287862563475211,[0.61920637 0.40232158],[0.64475006 0.38943788],[0.66846144 0.39317492],[0.68554395 0.4077411 ],[0.66784787 0.41675541],[0.64341879 0.41519111]
641,0.37478413646920855,0.30039678403146347,0.337590460250336,[0.61812323 0.4074291 ],[0.64383429 0.3934302 ],[0.6677385  0.39697239],[0.68467331 0.41196999],[0.66711861 0.42082912],[0.64273852 0.41954225]
642,0.3794881937471784,0.29217502490974023,0.33583160932845935,[0.61877823 0.41108492],[0.64467967 0.39694622],[0.66851908 0.40087181],[0.68501818 0.41558206],[0.66772509 0.42473438],[0.64342886 0.42343122]
643,0.36503340877524665,0.30650853259715416,0.33577097068620043,[0.61819267 0.41636142],[0.6445421  0.40245706],[0.66872436 0.40625733],[0.68547124 0.42066175],[0.66772938 0.4296903 ],[0.64313227 0.42818245]
644,0.3809724327526698,0.30416561989929003,0.3425690263259799,[0.61965591 0.42099616],[0.64566392 0.40609163],[0.66959548 0.41023254],[0.68589675 0.424871  ],[0.66829997 0.43414912],[0.64406496 0.43265006]
645,0.37787769794372805,0.2911246711076466,0.33450118452568733,[0.61979175 0.42495713],[0.64631742 0.41017839],[0.67053485 0.41423392],[0.6866008 0.428534 ],[0.66907537 0.43821013],[0.64457577 0.43666422]
646,0.3529153957192019,0.27866624049470795,0.3157908181069549,[0.61913872 0.43149388],[0.64599931 0.41719112],[0.67061692 0.42083287],[0.68710464 0.43465066],[0.66953903 0.44346651],[0.64460349 0.44251755]
647,0.3241279825687143,0.26497449872152723,0.2945512406451207,[0.62079918 0.43732423],[0.6479646  0.42539901],[0.67253536 0.42927182],[0.68920815 0.44189548],[0.67158145 0.4501968 ],[0.64642435 0.44884717]
648,0.31325349048917156,0.25821685576296555,0.28573517312606855,[0.62126672 0.44154477],[0.64838594 0.4303323 ],[0.67292118 0.43405542],[0.68960828 0.44588685],[0.67189062 0.45433927],[0.64680856 0.45286995]
649,0.3091602284756697,0.2799014678660423,0.294530848170856,[0.62288219 0.44719318],[0.65013874 0.4356927 ],[0.67456007 0.4392882 ],[0.69112676 0.45071134],[0.67341107 0.4591226 ],[0.64821029 0.45799488]
650,0.3180070617099499,0.27606008313433333,0.2970335724221416,[0.62357128 0.45165616],[0.65074313 0.43930084],[0.67529207 0.44289467],[0.6918118  0.45457968],[0.67436463 0.46326944],[0.6491667  0.46229273]
651,0.33317431753695914,0.2813232876099197,0.30724880257343945,[0.62368059 0.45498449],[0.65150124 0.44245708],[0.67641085 0.44654721],[0.69263017 0.45863387],[0.67517674 0.46816149],[0.64964646 0.46674564]
652,0.3415405775637239,0.27669126556719525,0.3091159215654596,[0.62533283 0.45931318],[0.65253478 0.44591573],[0.67736989 0.44941345],[0.69367021 0.4612748 ],[0.67654598 0.47136065],[0.65120316 0.4706164 ]
653,0.3436164211158547,0.276535397275975,0.3100759091959149,[0.62621707 0.46266839],[0.65373486 0.44913828],[0.67873228 0.45289376],[0.69487923 0.46486282],[0.67780209 0.47493002],[0.65217304 0.47424486]
654,0.3315690843576242,0.2692845595838276,0.3004268219707259,[0.62705177 0.46819499],[0.65423304 0.45437446],[0.67919439 0.457647  ],[0.69537449 0.46917003],[0.67806625 0.4787544 ],[0.65261185 0.47849452]
655,0.3124182057829723,0.24655786977191163,0.27948803777744197,[0.62730855 0.47248423],[0.6552099  0.45993462],[0.68060273 0.46315643],[0.6968137 0.4731603],[0.67921376 0.48332536],[0.65326899 0.48306805]
656,0.3152560428655274,0.2609924123419689,0.2881242276037481,[0.62781364 0.48042387],[0.65633696 0.46675426],[0.68204433 0.46974882],[0.69811714 0.47935742],[0.68015236 0.49021265],[0.65384787 0.49040484]
657,0.3210149204828189,0.25549977174270494,0.2882573461127619,[0.63139594 0.48808065],[0.65863889 0.47402304],[0.68343318 0.47701892],[0.69925785 0.48637474],[0.68112206 0.49706137],[0.6557858 0.4972564]
658,0.304692529412062,0.23742872716684923,0.2710606282894556,[0.63306653 0.49505442],[0.65954328 0.48259455],[0.6837821  0.48547962],[0.69956183 0.49379134],[0.68152601 0.50409579],[0.65660304 0.50417131]
659,0.27622979098185363,0.1916245268686936,0.2339271589252736,[0.63374585 0.50150341],[0.66029948 0.4905712 ],[0.68433464 0.49297386],[0.70036125 0.50001109],[0.68222463 0.50997961],[0.65736675 0.51002681]
660,0.2566779806878164,0.17338000388367436,0.21502899228574537,[0.63629961 0.50756848],[0.66296196 0.49793839],[0.6876626  0.50078964],[0.70444393 0.50753254],[0.68548644 0.51695573],[0.66014445 0.51639497]
661,0.2534736064448867,0.13224802569803676,0.19286081607146172,[0.63729322 0.51435643],[0.66319841 0.50431788],[0.6875549  0.50630546],[0.70450932 0.51274115],[0.68557847 0.52212757],[0.66066617 0.52228004]
662,0.2805190350976154,0.1564111006682892,0.21846506788295228,[0.63847017 0.5179255 ],[0.66466647 0.50701582],[0.68902022 0.50941229],[0.70530051 0.51640797],[0.68672478 0.52692258],[0.66191846 0.52666855]
663,0.26341965312050264,0.1514823012084093,0.20745097716445599,[0.63870782 0.51751715],[0.66602004 0.50791866],[0.69107378 0.51080358],[0.70746082 0.51715523],[0.68833762 0.52768564],[0.66277242 0.52676076]
664,0.25597555045372666,0.12000217471552312,0.18798886258462488,[0.63903069 0.520244  ],[0.66632372 0.51080692],[0.69120413 0.51346421],[0.70756197 0.51916182],[0.68843502 0.52977562],[0.66297561 0.52904642]
665,0.22028416040498636,0.14213138080523408,0.18120777060511023,[0.64071614 0.52720672],[0.66768193 0.51942796],[0.69304293 0.52205199],[0.71043098 0.5267902 ],[0.6904875  0.53618413],[0.66460192 0.53548867]
666,0.2090275416563755,0.10912123234347008,0.1590743869999228,[0.64142394 0.53071982],[0.66888404 0.52448106],[0.69480014 0.52797294],[0.71251887 0.53206611],[0.69159245 0.54151094],[0.6650064  0.53981239]
667,0.2301397079278166,0.12964510979711405,0.17989240886246533,[0.64116687 0.53754342],[0.66906726 0.52934927],[0.69520402 0.53252089],[0.71257401 0.53700912],[0.69178331 0.54761791],[0.66510093 0.54627931]
668,0.2323559905869491,0.11532734049023219,0.17384166553859065,[0.64048916 0.5440312 ],[0.66881561 0.53572255],[0.69537926 0.53887671],[0.71238232 0.54377377],[0.69188499 0.55423605],[0.66486192 0.55293226]
669,0.26448279318747264,0.14700474009373768,0.20574376664060517,[0.64137012 0.5504716 ],[0.66884828 0.5402025 ],[0.69435829 0.54329407],[0.71088701 0.54830128],[0.69025791 0.56026262],[0.66439247 0.55901504]
670,0.23967324119448485,0.13709606998693533,0.1883846555907101,[0.64003336 0.55563754],[0.66853076 0.5461657 ],[0.69507766 0.5487597 ],[0.7116918  0.55343753],[0.69118714 0.56463093],[0.66418588 0.56365848]
671,0.18641169027242263,0.1770084603820357,0.18171007532722916,[0.63975489 0.56135136],[0.66793537 0.55577463],[0.69482434 0.55807722],[0.71276331 0.55896163],[0.69009346 0.57033855],[0.66253036 0.56878829]
672,0.21595533969111186,0.1700471072562724,0.19300122347369214,[0.63918018 0.56872934],[0.66831177 0.56017071],[0.69577193 0.56213188],[0.71265274 0.56457895],[0.69070101 0.57661998],[0.66268873 0.57561308]
673,0.19991047141159596,0.14030566512714673,0.17010806826937136,[0.63636965 0.57472193],[0.66594636 0.56755513],[0.69431835 0.56966829],[0.71128476 0.57157171],[0.68910724 0.58314991],[0.66022319 0.58198714]
674,0.2186680137329585,0.15824728049176293,0.1884576471123607,[0.63764894 0.58094037],[0.66622066 0.57449162],[0.69355309 0.57684684],[0.71085072 0.57802123],[0.68816292 0.5915311 ],[0.66032237 0.58979094]
675,0.2393419940521479,0.174101933702758,0.20672196387745295,[0.63839626 0.58535242],[0.66662318 0.57754236],[0.69316012 0.57983053],[0.70997763 0.58156002],[0.68713182 0.59561628],[0.66007674 0.59368038]
676,0.27070461307820276,0.1740373603636897,0.22237098672094624,[0.63656861 0.5898723 ],[0.66547769 0.57908767],[0.69241488 0.58171999],[0.70892906 0.5852825 ],[0.68615115 0.59983277],[0.65877253 0.5980258 ]
677,0.2799589841759468,0.16724601484551593,0.22360249951073136,[0.63689035 0.59687078],[0.66498548 0.58429337],[0.69122916 0.58622712],[0.70748127 0.59020418],[0.68543798 0.60460508],[0.65884757 0.60378182]
678,0.25499242442142317,0.19116646210852575,0.22307944326497448,[0.63724178 0.60207796],[0.66538519 0.59244257],[0.69196939 0.59382045],[0.70839894 0.59516191],[0.68547541 0.61073023],[0.65866494 0.60951364]
679,0.18633569716672174,0.19608013026348334,0.19120791371510254,[0.63789815 0.60474801],[0.66544735 0.60109848],[0.69228864 0.60257113],[0.70930398 0.60001111],[0.68506557 0.61406243],[0.65805733 0.61191082]
680,0.25300999887793013,0.1844351427511362,0.21872257081453317,[0.63734561 0.61334652],[0.66594857 0.60388023],[0.69336104 0.60520041],[0.70994061 0.60620177],[0.68604642 0.62226975],[0.65850002 0.62064111]
681,0.2701307564484648,0.20529063783975418,0.23771069714410947,[0.63614738 0.61658382],[0.66543478 0.60677719],[0.6929208  0.60861373],[0.70863485 0.60984194],[0.68428397 0.62665933],[0.65673876 0.62403536]
682,0.2948109201435493,0.2474976560454548,0.27115428809450204,[0.63511723 0.62492985],[0.66514367 0.6116516 ],[0.69279808 0.61345452],[0.70827758 0.61646742],[0.68403673 0.63350207],[0.65614617 0.63122916]
683,0.3096897621357369,0.2335906582702095,0.2716402102029732,[0.63335985 0.63467747],[0.66325045 0.6198616 ],[0.69079447 0.6214782 ],[0.705957  0.6253072],[0.6817466  0.64235216],[0.65403068 0.64048195]
684,0.2847845787592025,0.2961360450817706,0.29046031192048655,[0.63344383 0.64473623],[0.66359586 0.63180161],[0.69206744 0.63240451],[0.70770133 0.63455611],[0.68283457 0.65201688],[0.65446323 0.65072668]
685,0.2721509557013582,0.26827079982087704,0.27021087776111763,[0.63455856 0.65723479],[0.66422784 0.64418811],[0.69299632 0.64288706],[0.70917666 0.64360595],[0.68359751 0.66210133],[0.65511036 0.66187298]
686,0.27328278941548345,0.251782838233609,0.2625328138245462,[0.63356364 0.66816181],[0.663831   0.65508282],[0.69252914 0.6547904 ],[0.70859689 0.65607494],[0.68169284 0.67337894],[0.65347308 0.67221832]
687,0.27955930824351616,0.31590719502532416,0.29773325163442016,[0.63264936 0.67837578],[0.6627298  0.66547006],[0.69101    0.66483742],[0.70697844 0.66524374],[0.67862946 0.68295896],[0.6509195  0.68192607]
688,0.29053584583058634,0.26222227728423475,0.27637906155741054,[0.62823385 0.6875205 ],[0.66019565 0.67311084],[0.68934321 0.67373329],[0.7051115  0.67611229],[0.67646593 0.69292277],[0.64757347 0.69119179]
689,0.28713657672549203,0.26084830633740674,0.2739924415314494,[0.62860751 0.69652939],[0.65920413 0.68101799],[0.68748415 0.68030882],[0.70359957 0.68248761],[0.6756472  0.69919741],[0.64736933 0.69899547]
690,0.3273511444763279,0.24690112075527434,0.2871261326158011,[0.62975228 0.70327872],[0.6614936  0.68489987],[0.69024622 0.68407571],[0.70578325 0.68751943],[0.67787504 0.70693094],[0.64928395 0.70654017]
691,0.29909161376914745,0.2978519156857206,0.29847176472743403,[0.63105971 0.70706934],[0.66147816 0.69123679],[0.68956208 0.68991685],[0.70551312 0.69138336],[0.67710423 0.7098133 ],[0.64940208 0.70967358]
692,0.28273196650786653,0.26134347651551354,0.27203772151169003,[0.6310333  0.71088052],[0.661856   0.69662976],[0.69052243 0.69537079],[0.70670211 0.69597042],[0.67813927 0.71428841],[0.64992106 0.71390927]
693,0.261724521251631,0.28724102521178385,0.27448277323170744,[0.63154817 0.71399295],[0.6616649  0.70051074],[0.69082457 0.69861019],[0.70711178 0.69824636],[0.67821741 0.71555519],[0.65007377 0.71592104]
694,0.29096807596455604,0.2746540946298942,0.2828110852972251,[0.632963   0.72051489],[0.66398811 0.70364672],[0.69311136 0.70120364],[0.70881152 0.70252192],[0.68114913 0.72138065],[0.65250784 0.72230524]
695,0.29376581030453014,0.2824900823921617,0.28812794634834593,[0.63449502 0.7244001 ],[0.66491455 0.70698285],[0.69463968 0.70353228],[0.7105034  0.70434755],[0.68228704 0.72426897],[0.65371865 0.72597694]
696,0.24416594456150523,0.32589354619311384,0.2850297453773095,[0.63446391 0.72551805],[0.66418362 0.71343422],[0.69403267 0.70979482],[0.711007  0.7067433],[0.68100685 0.72586346],[0.6525684 0.726924 ]
697,0.2952076132731966,0.3069929772914927,0.30110029528234467,[0.63532519 0.73326045],[0.66506773 0.71565759],[0.69478965 0.71211565],[0.71068078 0.71243942],[0.68171233 0.7327618 ],[0.65360677 0.7341063 ]
698,0.29573096792946085,0.30500379904045916,0.30036738348496,[0.63439834 0.73905796],[0.665214   0.72030044],[0.69553822 0.7156446 ],[0.71142435 0.71614802],[0.68261153 0.7372973 ],[0.65368807 0.73940551]
699,0.2742156663011447,0.3054088980788417,0.2898122821899932,[0.63537014 0.73677236],[0.66456389 0.72281349],[0.69384414 0.71912301],[0.71066815 0.71683359],[0.68008131 0.73756522],[0.65242946 0.73834223]
700,0.25805967347410214,0.30835116215774466,0.2832054178159234,[0.63422668 0.74500912],[0.66481757 0.7302112 ],[0.69610804 0.72486091],[0.71312898 0.72180903],[0.68251652 0.74336421],[0.65303135 0.74573135]
701,0.23531196028504103,0.2766864811568398,0.2559992207209404,[0.6359247  0.74702281],[0.66503513 0.73542404],[0.69519848 0.73086667],[0.71292645 0.72604287],[0.68166083 0.74624598],[0.65330815 0.74782968]
702,0.2641930115334407,0.3246251219868813,0.294409066760161,[0.63513714 0.75305271],[0.66517997 0.73796082],[0.69600689 0.73370945],[0.71287668 0.73180813],[0.68248111 0.75217092],[0.65370083 0.75396663]
703,0.26736041797076815,0.2671491439336652,0.26725478095221666,[0.63592678 0.75637132],[0.66585594 0.74005747],[0.69730675 0.73439735],[0.71489716 0.73197824],[0.68323815 0.75378239],[0.65408295 0.75652558]
704,0.2510080902325614,0.2671764579974669,0.2590922741150141,[0.6351428  0.75669211],[0.66519791 0.74146134],[0.69703513 0.73609418],[0.71529859 0.73321998],[0.68358928 0.75438333],[0.65404111 0.75712329]
705,0.2678721973245145,0.27538335331214076,0.2716277753183276,[0.63578326 0.75880462],[0.66663653 0.74233431],[0.69841367 0.73682773],[0.7165693  0.73522866],[0.68429023 0.75669169],[0.65478271 0.75931996]
706,0.2494175116370869,0.2643521761150717,0.2568848438760793,[0.63507348 0.75855315],[0.66582584 0.74350774],[0.69734782 0.7381137 ],[0.71501988 0.73563719],[0.6841765  0.75614017],[0.65428984 0.75880611]
707,0.2723475372607213,0.2695361299167523,0.2709418335887368,[0.6383965  0.76114142],[0.66972238 0.74304324],[0.70199418 0.73721069],[0.71957982 0.73545069],[0.68814194 0.75786126],[0.65777975 0.7609396 ]
708,0.2677614332622891,0.24065344461007285,0.254207438936181,[0.63804448 0.76221818],[0.6696465  0.74429345],[0.70225137 0.73806906],[0.72016639 0.73657954],[0.68821216 0.75850314],[0.65775561 0.7619406 ]
709,0.22200851580937214,0.23531724039672838,0.22866287810305025,[0.63693655 0.76035321],[0.666933   0.74847597],[0.69878852 0.74284261],[0.71735322 0.73791039],[0.68559629 0.75838286],[0.65589285 0.7609877 ]
710,0.2806040369978817,0.22618690899042418,0.25339547299415294,[0.63739347 0.76269656],[0.66840059 0.74436438],[0.70063025 0.73805916],[0.71845543 0.73653734],[0.68607962 0.75930917],[0.65628141 0.76278341]
711,0.25963284708439643,0.24343731743108352,0.25153508225773996,[0.63890147 0.76547128],[0.67054087 0.74747193],[0.70301193 0.74080354],[0.72121501 0.73894405],[0.6895873  0.76076907],[0.65897375 0.76481694]
712,0.2585798588643556,0.24715825319115073,0.25286905602775317,[0.63984096 0.76649243],[0.67099059 0.74977684],[0.70362306 0.7436766 ],[0.72175312 0.74150622],[0.68987    0.76328498],[0.65940952 0.76649547]
713,0.24844349636822877,0.25023437468585197,0.24933893552704037,[0.63938576 0.76623762],[0.67083079 0.75015271],[0.70279455 0.74431801],[0.72077674 0.74212337],[0.68971586 0.76272082],[0.65928251 0.76599288]
714,0.27191473505699215,0.2578406046404288,0.2648776698487105,[0.6424076  0.76504737],[0.67307782 0.74809462],[0.70430964 0.74207902],[0.72160429 0.74001932],[0.69107622 0.762465  ],[0.66147858 0.76543772]
715,0.2530229260222434,0.26519337118690156,0.2591081486045725,[0.64435405 0.77129537],[0.67501378 0.75532782],[0.70696861 0.74939436],[0.72488457 0.74649751],[0.69378346 0.76834667],[0.66378123 0.77133232]
716,0.2746294034871709,0.24938185042044064,0.2620056269538058,[0.64513338 0.77336985],[0.67579895 0.75560075],[0.70714182 0.74889904],[0.72469234 0.74702507],[0.69420683 0.77004856],[0.6646955  0.77370799]
717,0.25734629699103695,0.2267661020096122,0.2420561995003246,[0.64489061 0.77312744],[0.67595512 0.75677621],[0.70750505 0.75008464],[0.72529185 0.74714303],[0.69423813 0.76944804],[0.66433626 0.773076  ]
718,0.2539579043869472,0.27295935622434964,0.2634586303056484,[0.64417112 0.77884841],[0.6748094 0.7618103],[0.70596248 0.75629115],[0.723593   0.75405067],[0.69315308 0.77470618],[0.66339678 0.77802479]
719,0.24508995290935273,0.26609573911355516,0.25559284601145393,[0.64341789 0.77891773],[0.67453706 0.76219082],[0.70695758 0.75494772],[0.72501045 0.75158334],[0.69392097 0.77364236],[0.66329747 0.77798903]
720,0.2770388208486852,0.2323624276919912,0.2547006242703382,[0.64271939 0.77901369],[0.67397034 0.76063871],[0.70541298 0.75488836],[0.72232187 0.75316799],[0.69224286 0.77555674],[0.66201872 0.77894783]
721,0.25500097240685854,0.24583800772074216,0.2504194900638004,[0.64067781 0.78139192],[0.67151892 0.76429379],[0.70293128 0.75813949],[0.72073859 0.75573146],[0.69047171 0.77723593],[0.66057378 0.78112322]
722,0.24971141480772444,0.22344969998883418,0.23658055739827932,[0.64404237 0.7803278 ],[0.67445314 0.76372385],[0.70559967 0.75760281],[0.72299683 0.75466287],[0.69295752 0.77594638],[0.66362143 0.77955806]
723,0.23350570196263978,0.2406651402595961,0.23708542111111794,[0.64183742 0.78021836],[0.67147785 0.76790243],[0.70311332 0.76215261],[0.72115093 0.75692672],[0.69036353 0.77910006],[0.66089219 0.7817077 ]
724,0.18128215694919506,0.2135695167561847,0.19742583685268988,[0.64490044 0.78183395],[0.67264199 0.775464  ],[0.70358801 0.77016366],[0.72235203 0.76167208],[0.69109213 0.78078306],[0.66239083 0.78282166]
725,0.19598490833747062,0.17491214073016137,0.185448524533816,[0.64422452 0.78358752],[0.67272466 0.775612  ],[0.70399523 0.76933539],[0.72282958 0.7612648 ],[0.69125855 0.78218299],[0.66224486 0.78480142]
726,0.17639081302147872,0.19160131595828045,0.1839960644898796,[0.64586931 0.78193963],[0.67483723 0.7762143 ],[0.70711207 0.76987088],[0.72666067 0.76026934],[0.69419456 0.7806381 ],[0.66407967 0.78295064]
727,0.2256979454107087,0.22401462906844613,0.2248562872395774,[0.64836323 0.78198683],[0.67629462 0.76979637],[0.70624846 0.76394033],[0.72422564 0.75873721],[0.69428581 0.77953827],[0.66627705 0.78247553]
728,0.24415642970174353,0.21919511711657438,0.23167577340915896,[0.64318329 0.78275001],[0.67379451 0.76816654],[0.70549619 0.76138145],[0.72375053 0.75709665],[0.692761  0.7798152],[0.66278255 0.78350633]
729,0.22127383788625388,0.17329832172439857,0.19728607980532623,[0.6433953  0.78376865],[0.67472088 0.76947111],[0.70738965 0.76260853],[0.72580355 0.75752801],[0.69457328 0.77901834],[0.66370422 0.78300667]
730,0.22496782423505235,0.22521501926073165,0.22509142174789198,[0.64483488 0.78227592],[0.67459935 0.76884472],[0.70618206 0.76235032],[0.72476166 0.75725174],[0.69377732 0.77878642],[0.66409475 0.782327  ]
731,0.235475476401368,0.23487705805111417,0.23517626722624108,[0.64500928 0.78273958],[0.67606485 0.76754999],[0.7084682  0.76093608],[0.72698355 0.75713956],[0.69570351 0.77874076],[0.66518462 0.78255802]
732,0.25767409532615365,0.23458566787636215,0.2461298816012579,[0.64328378 0.7830528 ],[0.67543423 0.76606047],[0.70779216 0.75964737],[0.72562319 0.75730413],[0.69448239 0.77935088],[0.66356564 0.78299826]
733,0.24518958830546486,0.22888790186286548,0.23703874508416517,[0.64511973 0.7815311 ],[0.67673928 0.7663275 ],[0.70866561 0.76102358],[0.72621405 0.75839335],[0.69618803 0.77915168],[0.66538799 0.78199416]
734,0.23861034461227998,0.21193456307081388,0.22527245384154693,[0.64587748 0.78031307],[0.67647874 0.76546466],[0.70785314 0.75957376],[0.72589868 0.75606322],[0.69495928 0.77677286],[0.6652776  0.78007144]
735,0.25102091567763785,0.20138740664386773,0.2262041611607528,[0.64590365 0.78248912],[0.67743933 0.76624596],[0.70998025 0.75954664],[0.72761178 0.75590879],[0.69647241 0.77851468],[0.66562778 0.7822001 ]
736,0.22268368446243197,0.21143194091461145,0.2170578126885217,[0.65027636 0.78145027],[0.67883772 0.77104676],[0.70976865 0.76453942],[0.72807443 0.75763577],[0.69651103 0.77974266],[0.66760468 0.78253007]
737,0.21525804077871738,0.24837751444930395,0.23181777761401068,[0.64661956 0.78057182],[0.67677486 0.76964366],[0.70818138 0.76373482],[0.72666734 0.75797904],[0.69546038 0.77869433],[0.66573203 0.78145736]
738,0.24718621750634584,0.23648652563965913,0.24183637157300247,[0.64939797 0.77903146],[0.67768389 0.76732343],[0.70769542 0.76168495],[0.72573209 0.75652808],[0.69423574 0.77858317],[0.66613352 0.78078759]
739,0.2489466849580853,0.23368648149337404,0.24131658322572969,[0.64682871 0.78032726],[0.67890877 0.7648415 ],[0.71076596 0.75854057],[0.72840607 0.75529331],[0.69731236 0.77699214],[0.66684574 0.78035396]
740,0.22982388350417904,0.2424714319784875,0.23614765774133328,[0.64665824 0.77860743],[0.67728585 0.76665598],[0.70859784 0.76132756],[0.72669268 0.75656354],[0.69538236 0.77727467],[0.66555417 0.77956867]
741,0.21440698610625475,0.2408138032688014,0.22761039468752808,[0.64783567 0.77931303],[0.67860806 0.76871008],[0.71029854 0.76266384],[0.72857046 0.756657  ],[0.69704419 0.77725744],[0.66679335 0.77985716]
742,0.2277219809931913,0.24672830109145896,0.23722514104232512,[0.64649844 0.77907783],[0.67684311 0.76491022],[0.70882142 0.75878698],[0.72785854 0.75467014],[0.69636357 0.77572018],[0.66629106 0.77907646]
743,0.21666309148957144,0.21781664991557556,0.2172398707025735,[0.64909738 0.77855325],[0.67866659 0.76668429],[0.7101109  0.76074284],[0.72902358 0.75529349],[0.69744581 0.77602315],[0.66799909 0.77890837]
744,0.23518843738694403,0.24445668730329245,0.23982256234511823,[0.64626402 0.77935088],[0.6778006  0.76597065],[0.71005911 0.76057053],[0.72802436 0.75671458],[0.69708049 0.77782691],[0.66646731 0.78035498]
745,0.23268441970472006,0.25245898130801747,0.24257170050636878,[0.65075928 0.77851176],[0.68078268 0.76455086],[0.7120434 0.7581538],[0.73010755 0.75391603],[0.69906723 0.77471286],[0.6694684  0.77806073]
746,0.22460595409140657,0.22039757866616716,0.22250176637878688,[0.64972532 0.77971274],[0.68038797 0.76603639],[0.71233827 0.75916958],[0.73050469 0.75437504],[0.69967204 0.7756049 ],[0.66941941 0.7793895 ]
747,0.23499350585772322,0.2581530903568778,0.2465732981073005,[0.65268517 0.77815169],[0.68194169 0.76536381],[0.71271217 0.75912356],[0.73082238 0.7543354 ],[0.6997301  0.77572852],[0.67077446 0.77859515]
748,0.22778346177103687,0.22373065190181682,0.22575705683642683,[0.64765221 0.77531856],[0.67842543 0.76229912],[0.71033895 0.75616121],[0.72796476 0.75180775],[0.6975311  0.77238905],[0.66729653 0.77573973]
749,0.23857365193414404,0.2239775211747749,0.23127558655445946,[0.6445325  0.77517456],[0.67654955 0.76081187],[0.70893168 0.75451553],[0.72645968 0.75118726],[0.69602418 0.77217126],[0.66506189 0.77577174]
750,0.2475868053650597,0.23903696587493978,0.24331188561999972,[0.64755124 0.77389598],[0.68030673 0.75833297],[0.71352881 0.75206584],[0.73040724 0.7488935 ],[0.69984955 0.77042699],[0.66798139 0.77403134]
751,0.22877710213211053,0.2194094099296152,0.22409325603086286,[0.6522119  0.77135301],[0.68181074 0.7589432 ],[0.71214962 0.75364524],[0.72978872 0.74955928],[0.69952595 0.76925194],[0.67081928 0.77164423]
752,0.22391599577246032,0.20685283037091126,0.2153844130716858,[0.6463846  0.77270663],[0.67802006 0.7602365 ],[0.7105701  0.75409681],[0.7281636 0.7498588],[0.69773501 0.77032739],[0.66679633 0.77344543]
753,0.20951664155921734,0.21872313970755336,0.21411989063338535,[0.64895129 0.76996118],[0.68024683 0.75820637],[0.71275359 0.75149584],[0.7306084 0.7462734],[0.70015895 0.76659071],[0.66949767 0.7700153 ]
754,0.2345026821959193,0.21734763037141827,0.22592515628366877,[0.65162033 0.76783669],[0.6815958  0.75548232],[0.71291983 0.74882776],[0.73087454 0.74361175],[0.69945091 0.76536721],[0.66992176 0.7685709 ]
755,0.22091068444593198,0.23510394795260356,0.22800731619926778,[0.64804298 0.76962501],[0.68030673 0.7560342 ],[0.71374208 0.74899417],[0.73196137 0.74480271],[0.70079255 0.76569802],[0.66925257 0.76963884]
756,0.2494113544284143,0.2860370163991041,0.2677241854137592,[0.6546489  0.76555687],[0.6842382  0.75268227],[0.71465421 0.74714482],[0.7325089  0.74354357],[0.7014026  0.76484728],[0.67276037 0.76686829]
757,0.25680981233082195,0.26521615885249505,0.26101298559165853,[0.65192968 0.7691204 ],[0.68196934 0.75383794],[0.71300244 0.74815017],[0.73019791 0.74620986],[0.70001233 0.76667702],[0.67063063 0.76940632]
