FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
68,0.320753743684627,0.42221782927690293,0.37148578648076497,[0.09876296 0.79080659],[0.11766773 0.7801491 ],[0.13520445 0.78209341],[0.1469454  0.78764498],[0.13017988 0.79647982],[0.11295508 0.79516417]
69,0.32151201061961737,0.43310511286182124,0.3773085617407193,[0.10098051 0.79156417],[0.11916269 0.78104502],[0.13628152 0.78298807],[0.14812045 0.78862882],[0.13139993 0.79710579],[0.11463335 0.79579836]
70,0.3298977901832473,0.4314772957767831,0.38068754298001517,[0.10202246 0.79267055],[0.11970972 0.78134674],[0.13676548 0.78302592],[0.14872172 0.78875804],[0.13219601 0.79748708],[0.11557837 0.79654938]
71,0.3290917429000196,0.4216809653437281,0.3753863541218738,[0.10254115 0.79300964],[0.12055052 0.78185314],[0.13763505 0.78375757],[0.14930126 0.78960603],[0.13250788 0.79801548],[0.11591295 0.79685926]
72,0.33673015262690875,0.4066703505987801,0.3717002516128444,[0.102952   0.79285032],[0.12141913 0.78157866],[0.13852549 0.78351885],[0.1499258  0.78908658],[0.13341218 0.79825079],[0.11669399 0.79701388]
73,0.33641987609283897,0.42500886022167894,0.38071436815725895,[0.10408069 0.79337966],[0.12240331 0.78209752],[0.13923496 0.78424442],[0.15054651 0.78995752],[0.13423431 0.79866254],[0.11765803 0.79746979]
74,0.339915197277188,0.3948109985663173,0.36736309792175265,[0.10588832 0.7932409 ],[0.12397064 0.78177369],[0.14129055 0.78374344],[0.15308468 0.78971171],[0.13676658 0.79877371],[0.11982732 0.79772305]
75,0.32853076516731194,0.38985773743129265,0.35919425129930227,[0.10724548 0.79367143],[0.12525235 0.78281397],[0.14215207 0.78472859],[0.15370175 0.79031509],[0.13760433 0.7989105 ],[0.12099248 0.79793638]
76,0.32482384178138757,0.37687680873054025,0.35085032525596394,[0.10986485 0.79309732],[0.12822358 0.7828303 ],[0.14550814 0.78475177],[0.15709579 0.7902053 ],[0.14093372 0.79908168],[0.12386786 0.79791254]
77,0.3013187912913226,0.3237050683573425,0.3125119298243325,[0.11378812 0.7933594 ],[0.13290539 0.78319472],[0.15047537 0.78463209],[0.16201092 0.78940773],[0.14540903 0.79817677],[0.1281071  0.79708648]
