FN,EAR_L,EAR_R,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
20,0.3324383172960493,0.24429062149527275,0.288364469395661,4.176819933544359,14.484516564394765,1,1663215588305
21,0.33586676965042545,0.24794283005305556,0.2919047998517405,4.280944744310165,14.665551051179948,1,1663215588331
22,0.3305184014015873,0.2476381120290231,0.2890782567153052,4.386502664382741,15.174101000279412,1,1663215588351
23,0.3400363562594563,0.24492245837189083,0.29247940731567357,4.492815264098838,15.361133644700443,1,1663215588369
24,0.3464879818010018,0.23994525699924674,0.2932166194001243,4.648544921502061,15.853620204108015,1,1663215588387
25,0.3343041235936835,0.24129732248526004,0.2878007230394718,4.874873184063902,16.938363227792568,1,1663215588412
26,0.3285427486837919,0.24054858957441708,0.2845456691291045,4.957434462713016,17.42228050030071,1,1663215588434
27,0.343903971156288,0.2559701653251319,0.29993706824071,5.27588585062243,17.589976062539716,1,1663215588453
28,0.3405250136655894,0.24434953756813144,0.2924372756168604,5.287447297366806,18.08062014739259,1,1663215588471
29,0.3689313257831963,0.24473636325254544,0.3068338445178709,4.592753343013828,14.96820974958104,1,1663215588493
30,0.36694805254259205,0.2551782526013995,0.3110631525719958,4.4331501401642806,14.251608085075986,1,1663215588510
31,0.3710605495194687,0.2479555055888271,0.3095080275541479,4.680787946873252,15.123316780707267,1,1663215588536
32,0.35461630190951543,0.24659269056276029,0.30060449623613783,4.437439984341215,14.761721929985418,1,1663215588565
33,0.3579012608969315,0.26457771096089244,0.31123948592891193,4.7149563369428815,15.148965828904473,1,1663215588585
34,0.3578894260420705,0.2627158802971769,0.3103026531696237,4.635940412324084,14.940060502124988,1,1663215588603
35,0.36628970952450773,0.28509313172424217,0.32569142062437495,4.445630402452306,13.649823486076784,1,1663215588622
36,0.36457499902169455,0.2677800293883615,0.31617751420502804,4.356547593530278,13.778802722527692,1,1663215588642
37,0.33615781832826247,0.2882821346120021,0.3122199764701323,4.354440032362435,13.946705401724964,1,1663215588659
38,0.36083930340427867,0.2799837115929161,0.32041150749859737,4.524977353305541,14.12239338290729,1,1663215588679
39,0.3634308905026112,0.28463663815168755,0.32403376432714937,4.4799276916710955,13.825496552723726,1,1663215588701
40,0.35935687605406125,0.2860096473643724,0.3226832617092168,4.512177229025485,13.983301163887436,1,1663215588727
41,0.36236128599806283,0.29899458648660937,0.3306779362423361,4.419314164591809,13.364405907484347,1,1663215588749
42,0.3741127606079162,0.3081815394118447,0.34114715000988044,4.399163531945375,12.895208216800182,1,1663215588770
43,0.3615209917319454,0.29834795020939503,0.3299344709706702,4.474642973496614,13.562217249783492,1,1663215588794
44,0.36967683053857264,0.2985693327969277,0.3341230816677502,4.303293693999352,12.87936670678298,1,1663215588810
45,0.37428476157011975,0.29653997056527703,0.3354123660676984,4.170601104340635,12.434249676706482,1,1663215588832
46,0.34849055216116315,0.31023395783759894,0.32936225499938104,4.079867936306538,12.387175137339904,1,1663215588852
47,0.3616655541591581,0.3067565724922518,0.33421106332570494,4.1865225896446185,12.526582896403548,1,1663215588880
48,0.37289217648742606,0.2979211045951589,0.3354066405412925,4.038599289363778,12.040904386526536,1,1663215588905
49,0.3755376743907942,0.2992297025383475,0.3373836884645709,3.9398666608815023,11.677703444442699,1,1663215588926
50,0.37085952982451914,0.3076528358188664,0.3392561828216928,3.779730076226125,11.14122680031652,1,1663215588948
51,0.3791019938524142,0.2970864539694452,0.3380942239109297,4.044163927770314,11.961647498703622,1,1663215588968
52,0.36187395739846373,0.2881010076224344,0.32498748251044907,3.7972997598390297,11.684449291725992,1,1663215588991
53,0.3604785482462528,0.2978743879316823,0.32917646808896756,3.8653627105569575,11.742524406429483,1,1663215589010
54,0.3596020451593695,0.29642714569146267,0.3280145954254161,3.5226565092515996,10.739328549337618,1,1663215589034
55,0.34079903473502565,0.28791258184711244,0.314355808291069,3.3112260996513276,10.533370188552043,1,1663215589052
56,0.3340191945296547,0.2909742003420111,0.31249669743583286,3.055609965797067,9.778055227046028,1,1663215589073
57,0.3482265275333802,0.28115095736854634,0.31468874245096323,3.172962390644009,10.082859545375825,1,1663215589094
58,0.34207446106973155,0.2995235809800115,0.3207990210248715,3.1511260101957475,9.822741977605478,1,1663215589114
59,0.33685096875620685,0.2743744597362171,0.30561271424621195,3.0593222745999866,10.010454840354885,1,1663215589134
60,0.3538331819048971,0.28784013228243727,0.32083665709366715,2.979702982687431,9.287289705856514,1,1663215589156
61,0.33107299611748664,0.281397975581951,0.3062354858497188,2.978719779483865,9.726892921043232,1,1663215589176
62,0.3456807234130263,0.2861622612363538,0.31592149232469,3.0036209786155452,9.507491739525456,1,1663215589194
63,0.3316289170026186,0.2761037923375752,0.3038663546700969,3.008198842059328,9.899743080556858,1,1663215589215
64,0.319003695603179,0.2459085997534666,0.2824561476783228,3.079339069046153,10.902007601382005,1,1663215589235
65,0.2917472024632778,0.21180532458332194,0.25177626352329985,3.302227426905153,13.115721794797222,1,1663215589251
66,0.2922061007960239,0.2107935407586554,0.2514998207773396,3.6620577077358165,14.5608760134185,1,1663215589269
67,0.30429301601712255,0.2340468035212657,0.26916990976919414,3.2908502039484704,12.225921562964764,1,1663215589294
68,0.31307710868194266,0.23863026592993547,0.27585368730593907,3.439790486922532,12.469619385973942,1,1663215589317
69,0.29393628036601394,0.2396035808142589,0.26676993059013643,3.479021434840689,13.041280279020032,1,1663215589340
70,0.30260132614794927,0.26352892499198577,0.28306512556996755,3.390520783075732,11.977882391017712,1,1663215589362
71,0.30412299557725414,0.2636288596485506,0.28387592761290237,3.4237862476633527,12.06085446009385,1,1663215589381
72,0.2986692419204458,0.26260413516827075,0.2806366885443583,3.4725215534982077,12.373726227707145,1,1663215589400
73,0.2984993554412609,0.2726644522444489,0.28558190384285487,3.4955824423331254,12.24020988478533,1,1663215589418
74,0.31462069089090067,0.2675510309045419,0.29108586089772126,3.3780531566693486,11.605005980885805,1,1663215589441
75,0.3245464594931368,0.2742966519960328,0.29942155574458484,3.2529456015075056,10.864099591688587,1,1663215589464
76,0.3333385043748138,0.28926123789302305,0.31129987113391844,3.3545428097234513,10.775920971327215,1,1663215589487
77,0.3386490634994052,0.30178762345662946,0.32021834347801736,3.251310321531045,10.153416841200555,1,1663215589508
78,0.3406324307313269,0.29253073534086227,0.31658158303609457,3.320821350173458,10.489622669537411,1,1663215589525
79,0.3518940456262379,0.2917321881426119,0.32181311688442493,3.2343728116469155,10.050469175899064,1,1663215589545
80,0.3526766296086281,0.29752792972156206,0.3251022796650951,3.184780501573497,9.796241677709263,1,1663215589568
81,0.3533765839119426,0.29872964368309685,0.3260531137975197,3.389319651440634,10.394992435328849,1,1663215589590
82,0.35124699320854047,0.31651752957610846,0.33388226139232446,3.4274744584535015,10.265518282284807,1,1663215589615
83,0.3486253317492276,0.3244952041644216,0.3365602679568246,3.4565567916406565,10.27024613637424,1,1663215589636
84,0.3770928141076767,0.32232002813186467,0.3497064211197707,3.5279221972653807,10.088239689648436,1,1663215589656
85,0.38289144637200623,0.33849476317687394,0.36069310477444005,3.304580193029052,9.161750389144743,1,1663215589677
86,0.3877120780412215,0.33687378962848546,0.3622929338348535,3.678462645550999,10.15328288800625,1,1663215589694
87,0.3934493506614136,0.357026830630001,0.37523809064570735,3.519422223451166,9.37917101484811,1,1663215589718
88,0.3844223570739283,0.33321120080032457,0.35881677893712643,3.5469451108481356,9.885114964118353,1,1663215589753
89,0.4067581766242276,0.37853119841873273,0.3926446875214802,3.4067694362050225,8.676468941194194,1,1663215589774
90,0.4116894506313287,0.37700730681125866,0.3943483787212937,3.400117755032108,8.622116733577712,1,1663215589799
91,0.4087886368676405,0.3737995141551035,0.39129407551137196,3.635826734126644,9.291801132882162,1,1663215589820
92,0.42118084895954716,0.3634917208756802,0.3923362849176137,3.593300371036609,9.158725586115908,1,1663215589845
93,0.4187543032165955,0.36064034260317535,0.38969732290988546,3.4643549960977658,8.88986090597002,1,1663215589868
94,0.41808591255429095,0.3839221152591394,0.40100401390671514,3.5722554268701394,8.90827847848213,1,1663215589891
95,0.41489704617862827,0.3729009788477883,0.39389901251320825,3.5941171210886305,9.124463395216337,1,1663215589917
96,0.43032039602869904,0.3679476361231309,0.399134016075915,3.503714947450505,8.778292018047646,1,1663215589936
97,0.42216604360721527,0.3640275888215606,0.39309681621438797,3.7558738021193205,9.55457700799829,1,1663215589958
98,0.4011634334706171,0.3691648416758717,0.3851641375732444,3.65394615854484,9.486724754715748,1,1663215589975
99,0.4058870776271403,0.33985181996292874,0.37286944879503453,3.260173697078525,8.743472300061342,1,1663215589999
100,0.3968849895261168,0.348429764633964,0.37265737708004043,3.459730554434343,9.283944897436585,1,1663215590020
101,0.39651862017864775,0.3579874676104003,0.377253043894524,3.6582648342739206,9.697111510375866,1,1663215590041
102,0.4033845059351366,0.3450366245775083,0.37421056525632246,3.4560847069448393,9.235668438643708,1,1663215590063
103,0.38850542554804923,0.34623545020319363,0.3673704378756214,3.6938753559300204,10.054906369958477,1,1663215590083
104,0.3943768312814634,0.3394033585779676,0.36689009492971547,3.6872711047098825,10.050069913760542,1,1663215590102
105,0.3943200828143011,0.345839171403457,0.37007962710887904,3.6468262942900314,9.854166582418003,1,1663215590121
106,0.39334159439472255,0.3391319366717692,0.3662367655332459,3.3212717254531436,9.068646400416203,1,1663215590144
107,0.3909338901503053,0.34393815899758223,0.36743602457394375,3.153175686154552,8.5815637968835,1,1663215590168
108,0.40147185292107207,0.3364877254653199,0.36897978919319596,3.040793916973311,8.241085300694252,1,1663215590193
109,0.3973851380643344,0.34621321817645084,0.37179917812039265,3.026242629859655,8.139454866895171,1,1663215590214
110,0.40710894525032415,0.3525339620362121,0.37982145364326814,3.1174562657420233,8.207688733322492,1,1663215590234
111,0.4090455252202636,0.33642536221972136,0.37273544371999245,3.441772823399111,9.233822222671828,1,1663215590252
112,0.41206373741379715,0.342625637043036,0.3773446872284166,2.9923799143053618,7.930096846690189,1,1663215590274
113,0.39558036418480985,0.3397234044754018,0.3676518843301058,2.7748891485309333,7.54759941890962,1,1663215590308
114,0.4177023648294916,0.33134636339632195,0.3745243641129068,2.8310490132440433,7.559051651952275,1,1663215590340
115,0.40018246804404234,0.3365797513261094,0.36838110968507587,2.7871131772606708,7.5658417437401635,1,1663215590373
116,0.4028718900658079,0.3327499920218328,0.3678109410438204,2.757940468495574,7.498255654572813,1,1663215590404
117,0.41960478467179946,0.3289716961174701,0.3742882403946348,2.728782274741618,7.290590460080972,1,1663215590434
118,0.4181721089827021,0.3447266630752205,0.3814493860289613,2.5047527014760522,6.56640905246045,1,1663215590452
119,0.41360920886260844,0.3435107761907543,0.3785599925266814,2.3973643371917346,6.332851818784747,1,1663215590480
120,0.4179225405003436,0.32146149259700074,0.3696920165486722,2.5682381891929307,6.946966864930411,1,1663215590501
121,0.4150805108730053,0.3296406560320151,0.3723605834525102,2.374525538655692,6.376951922889368,1,1663215590524
122,0.41051169034524715,0.3595065982355993,0.3850091442904232,2.4675896654485854,6.409171579538415,1,1663215590541
123,0.41646389581789145,0.365020477462932,0.3907421866404117,2.370400080548796,6.066404298264841,1,1663215590562
124,0.4430701630257987,0.3647288807717639,0.4038995218987813,2.0068849542653147,4.968772789902553,1,1663215590582
125,0.45926956794174745,0.3472830765966089,0.4032763222691782,2.114487532196003,5.243272206754128,1,1663215590604
126,0.47186472658495454,0.3609252690209066,0.41639499780293054,2.074889327033896,4.98298331627867,1,1663215590631
127,0.4977929786553701,0.3692945932326443,0.4335437859440072,2.0558321925929457,4.741925173985678,1,1663215590651
128,0.49574865308657123,0.368179097929685,0.4319638755081281,2.3391372816932394,5.4151224542600085,1,1663215590669
129,0.4910614206572467,0.3686385516527906,0.4298499861550187,2.4067851293232656,5.599128083850388,1,1663215590688
130,0.46811535004172317,0.3777671539481874,0.42294125199495525,2.366808945891802,5.596070221875715,1,1663215590709
131,0.4646684478582742,0.37254763375049416,0.4186080408043842,2.495691095705172,5.961880452438347,1,1663215590735
132,0.46901514722663185,0.3803960093221023,0.42470557827436706,2.3095192182607285,5.437930030598137,1,1663215590758
133,0.4823710338825859,0.37569397932883675,0.42903250660571135,2.4602720678985506,5.734465407675007,1,1663215590778
134,0.46638882536324316,0.3812869038505971,0.42383786460692013,2.295405784036827,5.415763846785268,1,1663215590796
135,0.48565139696922577,0.3940816074546306,0.4398665022119282,2.303496752992939,5.2368087622255715,1,1663215590815
136,0.49550029666370776,0.398087930662355,0.44679411366303134,2.112121826646744,4.727282124042686,1,1663215590833
137,0.5199163635653675,0.39413185248806015,0.45702410802671384,2.2396686391603375,4.900548132636857,1,1663215590852
138,0.4995473802574467,0.3626829183594478,0.4311151493084473,2.34859316384062,5.447716619580646,1,1663215590876
139,0.5497725578038879,0.37919023399744733,0.4644813959006676,2.1754895450133436,4.683695760935463,1,1663215590894
140,0.5628456376472674,0.4014224698709343,0.4821340537591008,2.384442729340458,4.9456011471279515,1,1663215590913
141,0.6291147320815282,0.40674557646204884,0.5179301542717886,2.5571414425917816,4.93723221461614,1,1663215590932
142,0.6457946623194406,0.4053284526742199,0.5255615574968302,2.6591797678311613,5.059692304164008,1,1663215590949
143,0.6571673566702393,0.4299777615169372,0.5435725590935883,2.434985938340175,4.479596877370952,1,1663215590967
144,0.6802128954894722,0.40658038497599697,0.5433966402327346,2.245981061839672,4.133225889798891,1,1663215590984
145,0.6175402045630746,0.4116290102229515,0.514584607393013,2.0247971959601387,3.9348188167115223,1,1663215591007
146,0.4346424840063407,0.37519877104504634,0.4049206275256935,2.292215030841436,5.6608996307455035,1,1663215591029
147,0.29253686023738007,0.20923848202993967,0.25088767113365984,2.7172506058736303,10.830546569289254,1,1663215591047
148,0.2524888043957717,0.1128733021213296,0.18268105325855066,2.5346398093682168,13.874672628370009,1,1663215591065
149,0.31616461460580964,0.12504548437269933,0.22060504948925447,2.768452240958274,12.549360258832714,1,1663215591083
150,0.5235965798476141,0.30452118502806863,0.4140588824378414,2.587737620901205,6.249685082627534,1,1663215591100
151,0.5449392046576638,0.4037506587125822,0.474344931685123,2.692795667680796,5.676872435665261,1,1663215591121
152,0.5142601357609679,0.43647555054193166,0.47536784315144975,2.373763339932466,4.993529482759307,1,1663215591141
153,0.6284693146277237,0.4676397519785656,0.5480545333031447,2.491916959677758,4.546841250739928,1,1663215591159
154,0.7275983769975773,0.440067958921092,0.5838331679593347,2.833467976458473,4.853215151106027,1,1663215591178
155,0.8132320436984469,0.4577113316690082,0.6354716876837275,3.2687891935852678,5.143878566014313,1,1663215591196
156,0.801840458115309,0.467378942151308,0.6346097001333085,3.1432474653861906,4.953040372257008,1,1663215591214
157,0.7970392444122951,0.4350978208702178,0.6160685326412565,2.593144090617275,4.20918120829796,1,1663215591234
158,0.7988419281367416,0.45625172874493475,0.6275468284408382,2.6021558660341624,4.146552493141123,1,1663215591256
159,0.6991742892782707,0.4697184001711135,0.5844463447246921,2.532358958507522,4.332919491010606,1,1663215591279
160,0.8792344666358437,0.44951142827605883,0.6643729474559512,2.932750693528159,4.414313834960302,1,1663215591300
161,0.8592551716349301,0.4524400759988053,0.6558476238168678,2.729400066276868,4.161637501089731,1,1663215591318
162,0.9052042660267032,0.4755905613175062,0.6903974136721047,2.9363180192728877,4.253083747308842,1,1663215591336
163,1.0121716632275901,0.4698996570368824,0.7410356601322363,2.974350244761084,4.013774781405685,1,1663215591361
164,0.9908433491390402,0.43169161878002216,0.7112674839595312,3.024441796197228,4.252186223051508,1,1663215591383
165,0.8629833597276659,0.46404816938902455,0.6635157645583453,2.870883168088468,4.326774617027236,1,1663215591403
166,0.9992092328467715,0.4523315558580729,0.7257703943524222,2.550593876031259,3.514326150362001,1,1663215591428
167,1.071621553711746,0.4334618361210454,0.7525416949163957,3.163598178839333,4.2038842501488185,1,1663215591449
168,1.0748526008535202,0.45603625396004355,0.7654444274067819,3.6426158947059766,4.758824761513579,1,1663215591468
169,1.381076161562622,0.48789044053554614,0.9344833010490841,2.89298027170418,3.0958073498546397,1,1663215591490
170,1.5457198251930302,0.4898602372524949,1.0177900312227626,3.327274676976162,3.2691169837641345,1,1663215591514
171,1.6948835772820485,0.4880354646939791,1.0914595209880138,3.1606505728963246,2.8958019167171973,1,1663215591534
172,1.181080603675836,0.4571310122139718,0.8191058079449038,3.143780203940457,3.8380636218757216,1,1663215591556
173,1.233006111717711,0.4603174179637586,0.8466617648407347,2.891841429966119,3.415580518756628,1,1663215591577
174,1.3677772392822527,0.4186628328706566,0.8932200360764546,3.2340773836222048,3.6206950728827874,1,1663215591597
175,1.2946313303272134,0.44577072602828255,0.870201028177748,3.044876597703899,3.4990496438277594,1,1663215591622
176,1.466957100560157,0.4567281576255837,0.9618426290928703,3.685303505689081,3.8315036100705493,1,1663215591645
177,1.4284066586312938,0.522251808096931,0.9753292333641124,3.709262288575812,3.8030873695662732,1,1663215591666
178,1.520615781709692,0.4837814687523287,1.0021986252310102,3.6001248941055306,3.5922269333343873,1,1663215591685
179,1.2138202295619798,0.4755772770342452,0.8446987532981125,3.658216108907627,4.330793782545768,1,1663215591707
180,1.301540348992684,0.4417994632022135,0.8716699060974488,3.372691172578832,3.8692297955755977,1,1663215591728
181,1.1263763711145383,0.42180282825962334,0.7740895996870808,3.5421923647958056,4.575946203421034,1,1663215591748
182,1.2396958772536544,0.42852742920235853,0.8341116532280064,3.3780420277181276,4.049867921932427,1,1663215591769
183,0.5575534919424525,0.4059444460737933,0.4817489690081229,3.077028015083021,6.387202076256313,1,1663215591792
184,0.4386273769733716,0.42593104251109415,0.4322792097422329,2.677143280916966,6.193088218407127,1,1663215591814
185,0.12847583819513136,0.43139128161616697,0.27993355990564917,3.0867371421283916,11.026677698696675,1,1663215591835
186,0.39154663827922387,0.34840115056760795,0.3699738944234159,3.2174049951206465,8.696302748967724,1,1663215591853
187,0.306486553278659,0.35012789775836706,0.328307225518513,3.0680407247708095,9.345029552503117,1,1663215591876
188,0.6856057835779147,0.3358514946323956,0.5107286391051551,3.2559730899255053,6.375152753584131,1,1663215591899
189,0.7356569720729207,0.3737359389610501,0.5546964555169854,2.929341167267022,5.280980504079176,1,1663215591919
190,0.3514323391337201,0.34221400723900536,0.3468231731863627,3.116274153804801,8.98519590018945,1,1663215591942
191,0.5108888260208586,0.3592024777975108,0.4350456519091847,2.973992022548378,6.836045848285355,1,1663215591963
192,0.34327454163154025,0.35826980730960883,0.3507721744705745,2.995968758031414,8.541067325403654,1,1663215591984
193,0.48745889779949997,0.3532678086810251,0.4203633532402625,3.1851751919403406,7.577195222628801,1,1663215592003
194,0.36557653082545666,0.3227624938195859,0.34416951232252124,2.921028507650475,8.487179727044444,1,1663215592027
195,0.3590083517370556,0.35150850836856057,0.3552584300528081,3.061816422859676,8.6185609231132,1,1663215592050
196,0.32544796362961237,0.2957468777623073,0.31059742069595986,3.128144829366117,10.071380574754421,1,1663215592068
197,0.4268087727381787,0.2962732377702462,0.36154100525421246,3.1834658608602564,8.805269152310531,1,1663215592089
198,0.817513921449267,0.3210264676418642,0.5692701945455656,3.2337433404291653,5.680507027090331,1,1663215592107
199,0.29762266830601963,0.36315740094191884,0.3303900346239692,2.881507059451522,8.721531394647197,1,1663215592130
200,0.756185899989357,0.3455444158300724,0.5508651579097147,2.8461863093073783,5.166756815964499,1,1663215592150
201,0.37733185454132506,0.3458401299449846,0.3615859922431548,2.632365243595014,7.280053154893329,1,1663215592170
202,0.35296124214491037,0.37413704935896086,0.36354914575193564,3.024627300276621,8.319720553931509,1,1663215592188
203,0.325431474982285,0.281464236304968,0.3034478556436265,2.793291764424104,9.205178789282947,1,1663215592209
204,0.6275457613519072,0.3529360496858485,0.4902409055188779,3.089523279376331,6.3020511846238865,1,1663215592226
205,0.49754323811531276,0.30782868220242293,0.4026859601588678,2.571509120033943,6.385892170214801,1,1663215592253
206,0.2607257150227106,0.3718102684174934,0.316267991720102,3.0506004019308848,9.64561853173771,1,1663215592280
207,0.2867288351573629,0.35674950286736834,0.32173916901236566,2.6958261853564283,8.378918220096532,1,1663215592300
208,0.3103699145112126,0.32237306348368017,0.3163714889974464,2.772827309161242,8.764466475623609,1,1663215592319
209,0.24517068334814263,0.3449414858253845,0.2950560845867636,3.3874154494292226,11.480581578832435,1,1663215592342
210,0.38571247789118057,0.31870092633951513,0.3522067021153479,3.1906952948932124,9.059155534888879,1,1663215592360
211,0.36081611791535,0.3057475089453766,0.33328181343036334,3.1553733377648556,9.46758332021662,1,1663215592385
212,0.46894135312548973,0.343296085951016,0.40611871953825285,3.3832361210322284,8.330657904365713,1,1663215592407
213,0.44956685606963726,0.29943815504274407,0.3745025055561907,2.9711029731209,7.933466209280443,1,1663215592430
214,0.38522895075791935,0.271436265295085,0.3283326080265022,2.900174928411592,8.833039599214882,1,1663215592449
215,0.42807101783426066,0.3366410129335517,0.3823560153839062,3.1306101566547593,8.187683809581122,1,1663215592469
216,0.3385927349657006,0.27923854405923654,0.3089156395124686,2.8006294661962365,9.06600090113986,1,1663215592490
217,0.35660968801522214,0.26836684892431967,0.3124882684697709,2.9664222850051574,9.492907684283576,1,1663215592514
218,0.3351177462805301,0.31676196005791396,0.325939853169222,2.9309077298028776,8.992173559951883,1,1663215592534
219,0.347007248284182,0.3147192879474949,0.33086326811583844,3.167252502551091,9.572693035970996,1,1663215592552
220,0.38300847257006726,0.3232590523287737,0.3531337624494205,2.584078911303862,7.317564011382176,1,1663215592569
221,0.5069349336836773,0.3481102368390399,0.42752258526135856,2.995395819970814,7.006403692426286,1,1663215592590
222,0.40122934580681374,0.32805687613408163,0.36464311097044766,2.6916914212730862,7.381714724047627,1,1663215592646
223,0.442262248179565,0.3434174547615509,0.39283985147055794,3.0829211375218435,7.847781038459379,1,1663215592666
224,0.5192711515817876,0.36776380802325304,0.4435174798025203,2.840539217255587,6.404571063400612,1,1663215592685
225,0.38947178376924857,0.34794947393349523,0.3687106288513719,2.9362866925370175,7.963661643507004,1,1663215592706
226,0.5438723714556872,0.30781638626200514,0.4258443788588462,2.8543219575842813,6.70273484701884,1,1663215592727
227,0.3142166523702079,0.2800448168038484,0.29713073458702816,3.9825371257585735,13.40331598915126,1,1663215592743
228,0.2662185628992781,0.33025392385590785,0.29823624337759297,4.047652659230155,13.571967690410704,1,1663215592768
229,0.18580845565711795,0.31833564522897456,0.25207205044304626,3.083174834307072,12.231323658803227,1,1663215592794
230,0.2961034220493026,0.27906205344454543,0.287582737746924,2.9901153162772185,10.397408897708432,1,1663215592816
231,0.45334381468558915,0.3174005343550997,0.38537217452034445,2.9869191493973593,7.750739017717208,1,1663215592834
232,0.6102064228910934,0.32421661336046437,0.4672115181257789,2.8359122816591102,6.069868082523704,1,1663215592851
233,0.45294694504321914,0.3008293336105485,0.3768881393268838,2.9865588341056672,7.924257949426622,1,1663215592870
234,0.4823649158544006,0.3031625030964644,0.3927637094754325,2.935742073918992,7.4745756878605505,1,1663215592892
235,0.7161180671722953,0.3308306877368858,0.5234743774545906,2.9267553717956845,5.591019346595564,1,1663215592911
236,0.422365466061029,0.3222211416505976,0.3722933038558133,3.350684356304949,9.000119856044059,1,1663215592932
237,0.3920995378813833,0.3328833964716786,0.3624914671765309,2.529362965434466,6.977717255349029,1,1663215592953
238,0.4083766691737904,0.31533684575505555,0.361856757464423,2.7038769039979766,7.472229959015803,1,1663215592976
239,0.3036727953616131,0.33646212302318507,0.3200674591923991,2.699751918587784,8.434946574699767,1,1663215592997
240,0.455393387062709,0.36829242880748253,0.41184290793509576,2.4592894353157764,5.971425968329039,1,1663215593016
241,0.4684178644306333,0.35207036714093387,0.41024411578578357,2.58227626061098,6.294487016992006,1,1663215593034
242,0.2436726765395426,0.29865558250962637,0.27116412952458446,3.1810866202822563,11.731222067828298,1,1663215593060
243,0.30347227014911715,0.32421526771781584,0.3138437689334665,3.1084906353287773,9.904579740080052,1,1663215593084
244,0.2904277198651587,0.3026354878261547,0.2965316038456567,2.585555569211272,8.719325480588711,1,1663215593105
245,0.2391560466274478,0.38129768077468196,0.3102268637010649,3.1759243131733954,10.237425203233597,1,1663215593126
246,0.4547327588530094,0.3220917190269609,0.3884122389399851,3.0094275572348486,7.748024535601324,1,1663215593142
247,0.46378521928386324,0.37797547248779806,0.4208803458858307,3.3472882180123986,7.95306374063947,1,1663215593162
248,0.6448463020247672,0.3348119568670729,0.48982912944592005,3.0098922617466926,6.144780048404618,1,1663215593186
249,0.3685918569408901,0.43230600926001517,0.4004489331004526,3.2573174910490974,8.134164488414305,1,1663215593208
250,0.5822924018125836,0.39746566473875555,0.48987903327566956,2.9913124902480037,6.106226817355343,1,1663215593228
251,0.6248626424338475,0.3030693465362563,0.4639659944850519,2.8069275326477365,6.049856166211272,1,1663215593249
252,0.3732494648809526,0.3586279271374478,0.3659386960092002,3.4071234072171537,9.310639854090462,1,1663215593268
253,0.5129118786472239,0.44019346848860574,0.4765526735679148,3.4018100753923646,7.138371609424123,1,1663215593288
254,0.5955561930948686,0.3039351018368152,0.4497456474658419,2.6042634791029555,5.790525141881999,1,1663215593313
255,0.2907986745994489,0.3439063395180264,0.31735250705873763,3.2207768519367077,10.148893675954435,1,1663215593334
256,0.33631272287954905,0.33518989223639295,0.335751307557971,3.253295897267226,9.689600082065235,1,1663215593356
257,0.4563096531451027,0.3206266895810187,0.38846817136306067,3.434653960544331,8.84153249542372,1,1663215593381
258,0.3372340598829884,0.3930586459183022,0.3651463529006453,3.224146118534682,8.829736605398761,1,1663215593400
259,0.3247559543317735,0.405059682661358,0.36490781849656573,2.77453514426575,7.603386399603445,1,1663215593424
260,0.30083403757891614,0.41455853433323525,0.3576962859560757,3.1384052973216625,8.773938731102875,1,1663215593440
261,0.3351505340090043,0.43735079273209226,0.38625066337054825,2.9644871648682334,7.675034494437264,1,1663215593461
262,0.7366990771143753,0.3200369043458151,0.5283679907300952,3.1924058284679147,6.042012166665643,1,1663215593485
263,0.5481661872963557,0.3342719370971796,0.44121906219676765,2.963477145971375,6.716566440299835,1,1663215593507
264,0.416185463967159,0.41386161149871725,0.4150235377329381,3.569810905905124,8.601466137089911,1,1663215593530
265,0.8007388878207665,0.37551218476751785,0.5881255362941422,2.9411842913194115,5.0009464133324455,1,1663215593549
266,0.3916737426955125,0.4009416926096784,0.3963077176525954,3.1189931216816213,7.8701296562075544,1,1663215593569
267,0.7265950300555584,0.3313379758516245,0.5289665029535915,2.818591359594287,5.328487425680287,1,1663215593592
268,0.48749087338177977,0.42031497103588566,0.4539029222088327,3.2428165224930994,7.144295319167689,1,1663215593613
269,0.8911389303113604,0.411597784742521,0.6513683575269407,2.9174943389097536,4.479023743165304,1,1663215593633
270,0.6517662656289308,0.3910334857564538,0.5213998756926923,3.1171295284139915,5.978385637842376,1,1663215593652
271,0.7371521588710958,0.3366610052866943,0.536906582078895,2.9445924796857392,5.484366513601524,1,1663215593673
272,0.6198364447932,0.3247724824894118,0.4723044636413059,2.8474840375880426,6.0289162114516435,1,1663215593690
273,0.42450861358952435,0.315206879130536,0.3698577463600302,3.0456563844100684,8.234669719328627,1,1663215593712
274,0.4757826355396232,0.3053594571749749,0.39057104635729906,3.0290175409590954,7.755356084916018,1,1663215593734
275,0.4058102000209733,0.3749665135334687,0.390388356777221,3.2296924119390753,8.273024427780594,1,1663215593759
276,0.491393036150683,0.4171854292066084,0.45428923267864574,2.9539994362183184,6.5024641213715775,1,1663215593782
277,0.4855691026846989,0.40325515459824174,0.4444121286414703,3.425473341793782,7.707875462951832,1,1663215593800
278,0.5860365311243151,0.38180023139874725,0.4839183812615312,3.7196926112346764,7.686611534651311,1,1663215593819
279,0.8207610505119756,0.38189938390387396,0.6013302172079248,3.77897094227608,6.284352314477832,1,1663215593842
280,1.0130881707256376,0.4065126226847191,0.7098003967051784,3.74004927110321,5.269156355031837,1,1663215593859
