FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
256,0.4017008504570887,0.39964159111101755,0.40067122078405315,[0.55770051 0.47997814],[0.57981336 0.46035117],[0.60135645 0.46072739],[0.61621088 0.47443366],[0.59943545 0.48396543],[0.57838804 0.48420924]
257,0.387708986790117,0.38925641179497944,0.3884826992925482,[0.55884087 0.47621006],[0.58130974 0.45676395],[0.60333741 0.45720243],[0.6183387  0.47126436],[0.60126072 0.48006168],[0.57987297 0.48006111]
258,0.37807968746741416,0.3687263911079467,0.3734030392876804,[0.55964363 0.47056985],[0.58185476 0.45194921],[0.60337198 0.45291167],[0.61791497 0.46677917],[0.6010018  0.47448766],[0.58011341 0.47433135]
259,0.39794487047746346,0.38290209616677595,0.39042348332211974,[0.56251705 0.46713603],[0.58397174 0.44782609],[0.60534716 0.44862661],[0.62009388 0.46399689],[0.60273987 0.47122067],[0.58217698 0.47090527]
260,0.3818009218174899,0.3840519726027892,0.3829264472101396,[0.56325501 0.46352315],[0.58464873 0.44560462],[0.60566443 0.44682032],[0.62031084 0.46129364],[0.60336274 0.46813905],[0.58294541 0.46769762]
261,0.38004447413657966,0.41854789706377926,0.39929618560017943,[0.56467766 0.46161777],[0.58575326 0.44318044],[0.60663688 0.44406104],[0.62127268 0.45889741],[0.60466361 0.46511823],[0.58439648 0.46505588]
262,0.37802532007709494,0.39204512692271337,0.38503522349990416,[0.5658496  0.45933911],[0.58701074 0.44170377],[0.60766041 0.44323409],[0.62215477 0.45812303],[0.60564142 0.46398312],[0.58545816 0.46338069]
263,0.3786429545990019,0.4061479768297973,0.3923954657143996,[0.56691718 0.45707396],[0.58771139 0.4395667 ],[0.60838276 0.44099262],[0.62304235 0.45595527],[0.60635811 0.46175385],[0.58623731 0.46116799]
264,0.3867336693133834,0.400932677516015,0.3938331734146992,[0.56763178 0.45633018],[0.5879786  0.43830535],[0.60843658 0.43939444],[0.62327754 0.45502666],[0.60662365 0.4605352 ],[0.58668929 0.46010089]
265,0.3797890104076994,0.391872334597215,0.3858306725024572,[0.56790739 0.45328292],[0.58851171 0.43508357],[0.60913748 0.43626124],[0.62366158 0.45176911],[0.60693246 0.45695013],[0.58700466 0.45659003]
266,0.3643193067083165,0.37700990989131655,0.3706646082998165,[0.56945616 0.44838825],[0.58933902 0.43186784],[0.60904264 0.43358603],[0.62375617 0.4488216 ],[0.6071949  0.45294362],[0.58787692 0.45193541]
267,0.384001214646907,0.38075864265729586,0.38237992865210146,[0.57140297 0.44671506],[0.59067291 0.42905813],[0.61019152 0.43098575],[0.62495565 0.44697168],[0.60809243 0.45093733],[0.58904082 0.45006219]
268,0.40167658084272945,0.3860297569977279,0.3938531689202287,[0.57257646 0.44495252],[0.59167898 0.42714351],[0.61100662 0.42917329],[0.62559855 0.44518626],[0.60889256 0.44985583],[0.58987921 0.44887468]
269,0.4059951797981679,0.3959414371693916,0.40096830848377973,[0.57451719 0.44467121],[0.59321702 0.42636222],[0.61265242 0.42810643],[0.62730759 0.44485608],[0.61032492 0.44904268],[0.59150136 0.44809493]
270,0.38967666203605333,0.3973970270146216,0.39353684452533744,[0.57516921 0.44376126],[0.59405386 0.42647484],[0.61337531 0.42849255],[0.62780082 0.44455701],[0.61103964 0.44847029],[0.59222186 0.44730392]
271,0.4026084958030951,0.38580544568893443,0.39420697074601474,[0.57678062 0.44360805],[0.59595525 0.42577577],[0.61558604 0.42799103],[0.62989318 0.44512618],[0.61282128 0.44891527],[0.59385991 0.44735277]
272,0.40734177703068747,0.40809646980772113,0.4077191234192043,[0.57953036 0.44344199],[0.59886098 0.42664605],[0.61837184 0.42885405],[0.6328705  0.44571635],[0.61547536 0.45036086],[0.59643477 0.44830441]
273,0.41102183717834684,0.41262542282983206,0.41182363000408945,[0.58042049 0.44428933],[0.60001802 0.42718098],[0.61956596 0.42937362],[0.63372433 0.44639972],[0.61668646 0.45099458],[0.59763372 0.44909218]
274,0.4181901683640787,0.4232939721771071,0.4207420702705929,[0.58096433 0.44369495],[0.60081607 0.42699197],[0.62030983 0.42931059],[0.63405281 0.44573876],[0.61732572 0.45112136],[0.59824002 0.44926459]
275,0.3939156296562062,0.41449417592163584,0.404204902788921,[0.58224314 0.44575894],[0.60192722 0.42944533],[0.62142158 0.43116245],[0.63542747 0.44752637],[0.61879092 0.45193404],[0.59972954 0.45031583]
276,0.395836932660659,0.4038963419655096,0.3998666373130843,[0.58264786 0.44472122],[0.60280818 0.42882642],[0.62211674 0.4310829 ],[0.63552284 0.44675246],[0.61914599 0.45163462],[0.60020614 0.44979087]
277,0.39423626269848205,0.4077356426296162,0.40098595266404913,[0.58339542 0.44524714],[0.60340649 0.42907429],[0.62293261 0.43081629],[0.63668895 0.44677114],[0.62019289 0.4516519 ],[0.60106325 0.44996598]
278,0.40015521938108245,0.4124503793659891,0.40630279937353575,[0.5838083 0.4457005],[0.60360467 0.42926097],[0.62299025 0.43103409],[0.63664627 0.44710198],[0.62014669 0.45188975],[0.60119587 0.45037705]
279,0.39139811026524374,0.4220658337274081,0.40673197199632594,[0.58363223 0.4466117 ],[0.60330594 0.43066692],[0.62249076 0.43231845],[0.63623995 0.44822088],[0.61993545 0.45270503],[0.60106868 0.45119968]
280,0.3883264374714738,0.42266416868286316,0.40549530307716847,[0.58322722 0.44638446],[0.60350364 0.43065307],[0.62323534 0.43288887],[0.63702476 0.44884634],[0.62059259 0.45350426],[0.6012913  0.45157808]
281,0.3735720338102209,0.42075879764057894,0.39716541572539993,[0.58359468 0.44699672],[0.60375154 0.43127871],[0.62332219 0.43314385],[0.63708919 0.4487313 ],[0.62065595 0.45286179],[0.60153294 0.45124757]
282,0.378584315465027,0.41265909173828336,0.39562170360165516,[0.58304501 0.44673347],[0.60314834 0.43146753],[0.62253594 0.43369684],[0.63601285 0.44932139],[0.61991507 0.4534601 ],[0.60095805 0.45156568]
283,0.36482784962399495,0.4183794828494602,0.3916036662367276,[0.58233905 0.4467881 ],[0.60244131 0.43181527],[0.62190521 0.43365175],[0.63567078 0.44861186],[0.61933559 0.45289627],[0.60025769 0.45121399]
284,0.4005718065206794,0.41331426589902087,0.4069430362098502,[0.58264506 0.44886869],[0.60260606 0.43200505],[0.62229604 0.4333902 ],[0.63608134 0.44945124],[0.61962926 0.45465553],[0.60052079 0.45328391]
285,0.3653598713758627,0.41905890152543895,0.39220938645065084,[0.5822984 0.4488312],[0.6025719  0.43344986],[0.62215006 0.43492609],[0.63583493 0.44999352],[0.61984438 0.45433396],[0.60071325 0.45294654]
286,0.370658094974363,0.3591253427505944,0.3648917188624787,[0.58293951 0.4506914 ],[0.60266227 0.43483961],[0.62187773 0.43601185],[0.63531208 0.45044112],[0.61985385 0.45511782],[0.60116804 0.45439482]
287,0.2762212154861152,0.22723710830025542,0.25172916189318534,[0.58214778 0.45146364],[0.60055226 0.44030559],[0.61934263 0.44071832],[0.63376421 0.45219547],[0.61804974 0.4548482 ],[0.59950179 0.4545961 ]
288,0.12399166759042364,0.12883135900296677,0.1264115132966952,[0.58157033 0.46167919],[0.5996871  0.45926481],[0.61731994 0.46145445],[0.63378906 0.46807662],[0.61774909 0.46778113],[0.59881169 0.4659124 ]
289,0.0715051632517158,0.08528153321965956,0.07839334823568768,[0.58092672 0.46152034],[0.59856588 0.4612906 ],[0.61617512 0.46425736],[0.63226008 0.46877965],[0.61610729 0.4675222 ],[0.59750277 0.46530077]
290,0.01696360540999447,0.0736131721431795,0.04528838877658699,[0.58078092 0.46118355],[0.59843946 0.46400157],[0.61666113 0.46779215],[0.63368571 0.47026196],[0.61686301 0.46679977],[0.59763217 0.4639585 ]
291,0.01767723658430065,0.05588131790931086,0.036779277246805755,[0.58115655 0.46262413],[0.59870368 0.46538484],[0.61710066 0.46904033],[0.6344192  0.47173926],[0.61744648 0.46950099],[0.59810424 0.46657705]
292,0.013920609335764418,0.045454641054092026,0.02968762519492822,[0.58019483 0.46298793],[0.59750843 0.46701252],[0.61586034 0.47067532],[0.63314104 0.47226551],[0.61639917 0.46989679],[0.59701592 0.46725675]
293,0.011340022065587398,0.039101399802007095,0.025220710933797248,[0.58152199 0.46473262],[0.5984081  0.46923086],[0.61678743 0.47303113],[0.63394755 0.47422841],[0.61692184 0.47264376],[0.59769452 0.46958882]
294,0.024105368340488674,0.065131167364481,0.044618267852484836,[0.58260894 0.46654284],[0.59988952 0.46954936],[0.61813396 0.47294325],[0.63516706 0.47537911],[0.61880791 0.47369653],[0.59953028 0.47106606]
295,0.14765964339028792,0.10934116287667674,0.12850040313348232,[0.58227223 0.46672168],[0.60123932 0.46375403],[0.61935127 0.46632302],[0.63396919 0.47217801],[0.61924338 0.47347808],[0.60041684 0.47190869]
296,0.23791258134187168,0.16062123494671712,0.1992669081442944,[0.58070505 0.46236736],[0.60052454 0.45433149],[0.61913884 0.45717901],[0.63236314 0.46661291],[0.61831796 0.46868485],[0.59962696 0.46742877]
297,0.3284779045609761,0.2635776632898901,0.29602778392543305,[0.58286852 0.46073949],[0.60412598 0.448585  ],[0.62350953 0.450517  ],[0.6365211  0.46158421],[0.62181556 0.46779823],[0.60238606 0.46638787]
298,0.3683635351443948,0.33333125751901993,0.35084739633170736,[0.58273458 0.4601666 ],[0.60445672 0.44651824],[0.62435377 0.44914353],[0.63741398 0.46133444],[0.62190062 0.46878001],[0.60207123 0.46688285]
299,0.3874659738476574,0.3408070239214035,0.3641364988845305,[0.58250332 0.46076038],[0.60451162 0.44602302],[0.62487584 0.4486286 ],[0.63800031 0.46229383],[0.62232512 0.46971476],[0.60227793 0.46769112]
300,0.40675105001368117,0.3559574144273233,0.38135423222050224,[0.58271062 0.46038797],[0.60461801 0.44499862],[0.62487727 0.44772306],[0.63790333 0.46154347],[0.62216049 0.46977067],[0.60215658 0.46755961]
301,0.40513462820711116,0.36419737030230437,0.3846659992547078,[0.58235925 0.46038634],[0.60413557 0.44514266],[0.62406003 0.44775859],[0.63707709 0.46111378],[0.62160492 0.46943316],[0.60170627 0.46753821]
302,0.3911589136359213,0.36579103014456044,0.3784749718902409,[0.5815506  0.46038905],[0.6036756  0.44555506],[0.62391114 0.4480969 ],[0.63714659 0.461178  ],[0.62176585 0.46940181],[0.60155886 0.46753886]
303,0.40839463883946686,0.3660263828921899,0.38721051086582836,[0.58207548 0.46062917],[0.60383415 0.44534102],[0.62372667 0.44805542],[0.6368075  0.46160817],[0.62132657 0.46992674],[0.60146999 0.46792668]
304,0.40897722535434644,0.3596149977272049,0.3842961115407757,[0.58246022 0.46142507],[0.60415608 0.44624493],[0.6241858 0.4489142],[0.6375072  0.46220887],[0.62171382 0.47096571],[0.60168493 0.4689517 ]
305,0.39437865483711526,0.3581122822905731,0.3762454685638442,[0.58100212 0.46214324],[0.60348165 0.44743147],[0.62394786 0.45020187],[0.63710499 0.46326572],[0.62156934 0.4718492 ],[0.60112655 0.46979058]
306,0.3608329803563631,0.35413538989297805,0.35748418512467056,[0.57959813 0.46535736],[0.60189438 0.45135158],[0.62264335 0.45395416],[0.63599133 0.46640953],[0.62105459 0.4736248 ],[0.60042739 0.47226965]
307,0.383375394271539,0.36923391393740485,0.3763046541044719,[0.58050257 0.47062439],[0.60082614 0.45464623],[0.62122113 0.45668194],[0.63503933 0.47033098],[0.61983305 0.47682652],[0.59985298 0.47624868]
308,0.3531731557587298,0.3737386831930029,0.36345591947586636,[0.57827568 0.47569674],[0.59870958 0.46145636],[0.61888325 0.46344215],[0.63259041 0.47545677],[0.61797017 0.48181024],[0.59792542 0.48141557]
309,0.35709062674302744,0.38123122352313366,0.3691609251330805,[0.57865703 0.48201776],[0.59834927 0.46799555],[0.61844295 0.47015372],[0.63232619 0.48201069],[0.61732233 0.48840895],[0.59769297 0.48802471]
310,0.3572725520292675,0.38460436408973697,0.3709384580595022,[0.57982177 0.49023017],[0.59918845 0.47607842],[0.61935645 0.47793168],[0.63352418 0.48952341],[0.61817443 0.49630976],[0.59852082 0.49602732]
311,0.3597609686119307,0.38300754381032365,0.37138425621112714,[0.57771343 0.50024348],[0.5977844  0.48507303],[0.61826491 0.48697129],[0.63191092 0.49838644],[0.61703062 0.50544447],[0.5971148 0.5055669]
312,0.35581824108266774,0.33322879611733686,0.3445235186000023,[0.57660669 0.50982332],[0.59733719 0.49491772],[0.61802721 0.4968898 ],[0.63163197 0.5073812 ],[0.61662585 0.51533639],[0.59650308 0.5155977 ]
313,0.35292983853436805,0.35624876669712574,0.3545893026157469,[0.57598686 0.51969558],[0.59670639 0.5046317 ],[0.61716092 0.5060395 ],[0.6305241  0.51573759],[0.61525053 0.52430028],[0.59529459 0.52481884]
314,0.3710971721489525,0.3330680891402979,0.3520826306446252,[0.57595241 0.52721912],[0.59615517 0.51139009],[0.61671984 0.51295716],[0.63009131 0.52373451],[0.61452967 0.5320822 ],[0.59466887 0.53235215]
315,0.3734843140676525,0.33018910377494765,0.35183670892130003,[0.57530397 0.53206784],[0.59525186 0.51487011],[0.61614859 0.51638222],[0.6300211  0.52790719],[0.61368835 0.53581083],[0.59384769 0.53623021]
316,0.3749125580262346,0.3371872576445271,0.3560499078353808,[0.57492346 0.53651929],[0.59417748 0.5183695 ],[0.61501336 0.51936364],[0.62908429 0.53099918],[0.61267161 0.53868651],[0.59311008 0.53970009]
317,0.35889939694612877,0.3499503668178797,0.3544248818820043,[0.57442433 0.53812015],[0.59319502 0.52073318],[0.6134885  0.52157444],[0.6274724  0.53228945],[0.61139739 0.53958535],[0.59214842 0.54088128]
318,0.37202250418250604,0.34360417940832244,0.35781334179541424,[0.57461715 0.54067063],[0.59390372 0.52291185],[0.61470366 0.52371621],[0.62895155 0.53468156],[0.61254179 0.54293501],[0.59276986 0.54421377]
319,0.32782803631879837,0.3143320014166415,0.32108001886772,[0.57344949 0.54206055],[0.59353423 0.52707958],[0.61373955 0.52829885],[0.62766802 0.53729266],[0.61183572 0.54501426],[0.592179   0.54589325]
320,0.3204403769905781,0.28569380193992655,0.3030670894652523,[0.57370704 0.54424429],[0.59450442 0.53053278],[0.61463892 0.53161186],[0.62812644 0.53986061],[0.61260629 0.54809892],[0.592641   0.54881549]
321,0.29433752527360957,0.26953801166827296,0.28193776847094126,[0.57295436 0.54827666],[0.59445846 0.53615034],[0.61471498 0.53734064],[0.62818253 0.54449958],[0.61265391 0.5526256 ],[0.59237915 0.55318803]
322,0.16615591536235724,0.24079613920695928,0.20347602728465825,[0.57300091 0.5544585 ],[0.59379816 0.54782343],[0.61381841 0.54904485],[0.62862355 0.55245531],[0.61104554 0.55726427],[0.59078014 0.55716974]
323,0.05937043685481989,0.14109727929332122,0.10023385807407055,[0.57560986 0.56472272],[0.59557772 0.56562191],[0.61660123 0.56649846],[0.63373709 0.56392276],[0.61389554 0.56831169],[0.5923515  0.56731963]
324,0.053007089486120255,0.0418563407584971,0.047431715122308676,[0.57420492 0.57400602],[0.59423018 0.57738429],[0.61586118 0.57822287],[0.63336283 0.57408142],[0.61296964 0.57927692],[0.59109885 0.57801348]
325,0.06810599752907452,0.0211353607436632,0.04462067913636886,[0.57537919 0.58267283],[0.59598744 0.58856899],[0.61798006 0.58921868],[0.63474095 0.58296466],[0.61413771 0.59069502],[0.59201783 0.58858871]
326,0.073258725000854,0.022599806920198733,0.047929265960526365,[0.57402694 0.58975744],[0.59534019 0.59497231],[0.61778533 0.59557456],[0.63463438 0.5893991 ],[0.61348671 0.59703654],[0.59100109 0.59504819]
327,0.07505032678103403,0.027809495612796924,0.05142991119691548,[0.57500511 0.59329975],[0.59529221 0.59848684],[0.6167109  0.59870207],[0.63338083 0.59206742],[0.61247605 0.59974885],[0.59091741 0.59799933]
328,0.08263808105268038,0.018196785828486314,0.050417433440583345,[0.575423   0.59616411],[0.59554899 0.60117179],[0.61678982 0.60164833],[0.63351911 0.59557217],[0.61212224 0.60269433],[0.59077668 0.60050219]
329,0.07319886235667158,0.06797048897918642,0.070584675667929,[0.57674372 0.59621555],[0.59570855 0.60142779],[0.6165188  0.60174507],[0.63291603 0.59535676],[0.61237675 0.60224831],[0.5917713  0.60047048]
330,0.07509858397969972,0.05563525325173839,0.06536691861571906,[0.57609624 0.59833473],[0.59572381 0.60307956],[0.61701852 0.60331261],[0.63385206 0.59702545],[0.61268401 0.60356843],[0.59151781 0.60203016]
331,0.08157873262302139,0.07289898120815066,0.07723885691558602,[0.57680929 0.5969612 ],[0.59651661 0.6035617 ],[0.61832005 0.60413468],[0.63525486 0.59684712],[0.61366564 0.60362959],[0.59219438 0.60135245]
332,0.07903469154331094,0.07792055135120221,0.07847762144725658,[0.57706749 0.59997475],[0.59584117 0.60457307],[0.61662626 0.60474503],[0.6331082  0.59830076],[0.61214453 0.60465491],[0.5916639  0.60325718]
333,0.09003916940742049,0.07473340315262861,0.08238628628002455,[0.57741916 0.5996545 ],[0.59650475 0.60502553],[0.61733276 0.60508603],[0.63340777 0.59798819],[0.61256069 0.60386229],[0.59204227 0.60243416]
334,0.0886022715900833,0.06933667399797298,0.07896947279402813,[0.57838416 0.59962708],[0.59715873 0.6045413 ],[0.61768669 0.6044746 ],[0.63356638 0.59766573],[0.61274922 0.6047135 ],[0.59248978 0.6032604 ]
335,0.0876724230050086,0.05759644543366645,0.07263443421933753,[0.57871246 0.59914726],[0.59759831 0.60512799],[0.61850959 0.60512441],[0.63456637 0.59770352],[0.61351067 0.60520577],[0.59310174 0.60345596]
336,0.08722113049635073,0.07577657115472637,0.08149885082553855,[0.57927632 0.59854972],[0.59814787 0.60494083],[0.61919302 0.60525215],[0.63540518 0.59764677],[0.61430573 0.60482925],[0.5937506  0.60280859]
337,0.07907560053227111,0.05584684851437023,0.06746122452332068,[0.58043635 0.60038257],[0.5995838  0.60581714],[0.62090516 0.60570741],[0.63726902 0.59866637],[0.61642778 0.60559523],[0.59545654 0.60399038]
338,0.08740223609001121,0.06212980742189654,0.07476602175595387,[0.58083415 0.59954411],[0.59993637 0.60491198],[0.62134725 0.60470331],[0.6374163  0.59747225],[0.61629725 0.60462356],[0.59544271 0.60309577]
339,0.08209705107690247,0.07348015800263984,0.07778860453977116,[0.58099228 0.60013151],[0.60011804 0.60577774],[0.62151051 0.60570836],[0.63777411 0.59863311],[0.61685956 0.60543585],[0.59591675 0.60374421]
340,0.08591291565237964,0.0728939431887005,0.07940342942054007,[0.5826124  0.59974599],[0.6025213  0.60529637],[0.62445122 0.60515702],[0.64076972 0.59813643],[0.61942673 0.60559773],[0.59785461 0.60363686]
341,0.0787770383087714,0.05722652898995802,0.06800178364936471,[0.58273107 0.59673607],[0.60141301 0.60265595],[0.62289381 0.60300082],[0.6391117  0.59654981],[0.6183356  0.60302854],[0.59747499 0.60086834]
342,0.08429755903352099,0.049579681063932644,0.06693862004872682,[0.5833174  0.59544963],[0.60331237 0.60017931],[0.62551093 0.60006166],[0.64152902 0.59376234],[0.62039477 0.60093665],[0.59883654 0.59900284]
343,0.06735882865686349,0.13078493094136456,0.09907187979911403,[0.58346212 0.59420252],[0.60378689 0.59553283],[0.62590969 0.59499043],[0.64225638 0.59037066],[0.62201923 0.59651548],[0.60003889 0.59581685]
344,0.18110336923058026,0.17129713636933439,0.17620025279995732,[0.58280039 0.59160757],[0.60346037 0.58329535],[0.62355691 0.58314908],[0.63734663 0.58555168],[0.62063015 0.59233046],[0.60054564 0.59311366]
345,0.32263331104781084,0.2319273422799157,0.27728032666386326,[0.57981193 0.58952719],[0.60144997 0.57392102],[0.62212199 0.5738529 ],[0.63441479 0.58026069],[0.61920851 0.59055156],[0.5989126  0.59253514]
346,0.33962284057153774,0.2507813882674765,0.2952021144195071,[0.580145   0.58577347],[0.60193205 0.56985164],[0.62269914 0.5698691 ],[0.63511235 0.57667184],[0.61990452 0.58770365],[0.5994041  0.58948207]
347,0.3538568474754207,0.2866662637330569,0.3202615556042388,[0.58039623 0.58454895],[0.60168421 0.56768763],[0.62218964 0.56750906],[0.63454181 0.57487911],[0.61961609 0.5858897 ],[0.59949464 0.58793551]
348,0.3632815296240473,0.3103764095795362,0.33682896960179176,[0.58090925 0.58278513],[0.60194737 0.56551272],[0.62250304 0.5652256 ],[0.63485909 0.57286656],[0.62044841 0.58406192],[0.60031044 0.58635539]
349,0.3829666888345841,0.30818954162787493,0.3455781152312295,[0.58061552 0.58130383],[0.60217053 0.56239444],[0.62299651 0.56214708],[0.63511246 0.57019866],[0.62048674 0.58225363],[0.6002174  0.58464515]
350,0.42320574630256663,0.3787035475085477,0.40095464690555715,[0.57857782 0.57409114],[0.60042655 0.55386984],[0.62152678 0.55453259],[0.63313246 0.56390899],[0.61788714 0.57678241],[0.59740627 0.57810992]
351,0.43770578933955706,0.3794022971375444,0.4085540432385507,[0.57879305 0.57305753],[0.60113752 0.55044812],[0.62310404 0.55073476],[0.63500261 0.5615207 ],[0.61949593 0.57459843],[0.5984841  0.57641023]
352,0.4566242775853127,0.3923960562961547,0.42451016694073374,[0.57876265 0.5702433 ],[0.60095197 0.54770982],[0.62307036 0.54820192],[0.63493484 0.55887961],[0.6194188  0.57316613],[0.59822595 0.57468092]
353,0.44212842860616175,0.4294998272412754,0.43581412792371854,[0.57920694 0.56944436],[0.60133809 0.54661566],[0.62344104 0.54694903],[0.63521743 0.55731422],[0.61966175 0.57099074],[0.59872025 0.57282412]
354,0.452183393566072,0.39901160057515284,0.42559749707061245,[0.57919747 0.56827217],[0.60154325 0.54520547],[0.62412214 0.54560339],[0.63603657 0.5564394 ],[0.62028337 0.57062793],[0.59892589 0.57226741]
355,0.4307254206733468,0.43443963119700546,0.4325825259351761,[0.57889336 0.56792647],[0.60168654 0.54588133],[0.62406677 0.54626751],[0.63597625 0.55606258],[0.62058049 0.57006454],[0.5991317  0.57193023]
356,0.4532256271130855,0.4082214290341974,0.43072352807364145,[0.57884496 0.56801486],[0.60158408 0.54412007],[0.62446606 0.54413974],[0.63656783 0.55482101],[0.62081355 0.56976604],[0.59910172 0.57179606]
357,0.43537786139969353,0.4088798615148728,0.4221288614572832,[0.57962221 0.56683916],[0.60224879 0.54327935],[0.62484866 0.54295093],[0.63696355 0.55367404],[0.62116253 0.56750947],[0.59976059 0.56955755]
358,0.43162327626928226,0.3900122754089942,0.41081777583913826,[0.57969624 0.56428468],[0.602458   0.54075062],[0.62508756 0.54069293],[0.63711053 0.55145288],[0.62081867 0.56504208],[0.59941947 0.56663781]
359,0.436850249034488,0.39855186546713023,0.4177010572508091,[0.58006388 0.56355786],[0.60247934 0.53994411],[0.62489218 0.53988916],[0.63717353 0.55088842],[0.62119704 0.56430256],[0.59985852 0.56623214]
360,0.4441415939187252,0.3825989263962114,0.4133702601574683,[0.58064646 0.56323546],[0.60287923 0.53895897],[0.62543833 0.53851527],[0.63794386 0.5499562 ],[0.62166095 0.56361592],[0.60024667 0.56569171]
361,0.4488229510453515,0.4129998064349023,0.4309113787401269,[0.58014685 0.56164622],[0.60304922 0.53720748],[0.62592518 0.53722107],[0.63814962 0.54859525],[0.62178808 0.56277555],[0.60013276 0.56453276]
362,0.43483004650875157,0.40086514730411593,0.41784759690643375,[0.58032393 0.56084239],[0.60333937 0.53719711],[0.62596309 0.53686273],[0.63808554 0.54757756],[0.62202084 0.56156552],[0.60045904 0.56356543]
363,0.44229716608724806,0.39946976689694336,0.42088346649209574,[0.580266  0.5605433],[0.60368776 0.53675431],[0.62667525 0.5365839 ],[0.63887489 0.5476917 ],[0.62273109 0.5620656 ],[0.60078269 0.56389099]
364,0.45387386042007627,0.4117327757303333,0.4328033180752048,[0.58126724 0.5596934 ],[0.60362238 0.53579187],[0.62606531 0.53582048],[0.63813943 0.54717737],[0.6223073  0.56099999],[0.60104436 0.56307292]
365,0.43459171218106135,0.41744642488050193,0.42601906853078164,[0.58061802 0.55795121],[0.60378808 0.53509229],[0.62658161 0.5351941 ],[0.63888401 0.54608661],[0.62295151 0.55986756],[0.60108793 0.56169969]
366,0.43850597037799405,0.4098921659768964,0.42419906817744524,[0.58200717 0.55686289],[0.60442793 0.53406954],[0.62677324 0.53400487],[0.63891834 0.54494554],[0.62304109 0.55847341],[0.60184413 0.56018484]
367,0.4311914257857511,0.38652423204743985,0.4088578289165955,[0.58184648 0.55769366],[0.60478437 0.53437394],[0.62740743 0.53421712],[0.63959813 0.54510236],[0.62369454 0.55855477],[0.60215044 0.56059676]
368,0.44013230768790823,0.3926519519526068,0.41639212982025753,[0.58216882 0.55667377],[0.60489386 0.53347373],[0.62729889 0.53376186],[0.63946694 0.54499251],[0.62341326 0.55822337],[0.6020695  0.56003076]
369,0.4419265644622775,0.3774298638756996,0.40967821416898853,[0.5829553  0.55676448],[0.60554153 0.53293049],[0.62830031 0.5325458 ],[0.64071381 0.54400879],[0.62448591 0.55768895],[0.6029467  0.55965412]
370,0.4284114708729672,0.3911316910411361,0.4097715809570517,[0.58208334 0.55527061],[0.60503775 0.53230786],[0.62785703 0.53210223],[0.64005005 0.54269254],[0.62415028 0.5563727 ],[0.60243279 0.55844951]
371,0.44405602628597773,0.38696237470591577,0.41550920049594675,[0.58279777 0.55492663],[0.60513437 0.53176975],[0.62763363 0.53175265],[0.64004838 0.54296553],[0.62394816 0.55668896],[0.60259366 0.55838436]
372,0.42715340180629163,0.36115886738664854,0.3941561345964701,[0.58252817 0.5534457 ],[0.60539287 0.53187251],[0.62771851 0.53235817],[0.63975418 0.5426808 ],[0.62410164 0.55598497],[0.60267508 0.5575732 ]
373,0.34669644869843647,0.25221058969335924,0.29945351919589785,[0.58421659 0.55412179],[0.60595107 0.53661174],[0.6271956  0.53594035],[0.6395207  0.54369605],[0.62432021 0.55462015],[0.60369998 0.55660856]
374,0.062155369947970565,0.08262649797986335,0.07239093396391696,[0.58382452 0.55851811],[0.60499525 0.55719423],[0.6264354  0.55876815],[0.64213288 0.55855173],[0.62394476 0.56060719],[0.60213912 0.56020826]
375,0.0534921041628644,0.0736722479954428,0.06358217607915359,[0.58634382 0.56060594],[0.60683656 0.56122714],[0.62872076 0.56291056],[0.64564109 0.56160504],[0.62630719 0.56460452],[0.6041019  0.56324083]
376,0.046597683836847203,0.058425225638620105,0.05251145473773365,[0.58667785 0.56083512],[0.60718322 0.56277955],[0.62928575 0.56457609],[0.6465382  0.56277919],[0.62674731 0.56560159],[0.6045174  0.56377006]
377,0.04753153157364263,0.051626463221670776,0.0495789973976567,[0.5876174  0.56173599],[0.60763872 0.56398857],[0.62955421 0.5658192 ],[0.64692563 0.56395864],[0.62705082 0.56695729],[0.60489345 0.56489813]
378,0.04948663314952657,0.03455714097028111,0.04202188705990384,[0.58712435 0.56117135],[0.60717028 0.56430203],[0.62922287 0.56624234],[0.64645678 0.56384194],[0.62638593 0.56713676],[0.60432547 0.56488371]
379,0.04862674682396703,0.041264054854046245,0.04494540083900664,[0.58745718 0.56173885],[0.60744101 0.56402814],[0.62931222 0.56585091],[0.6465686  0.56390864],[0.62660187 0.5668425 ],[0.60470408 0.56488067]
380,0.05687721898363581,0.052324373670424126,0.054600796327029966,[0.58778989 0.56132323],[0.60798621 0.56359768],[0.62989736 0.56587255],[0.64698821 0.56444377],[0.62687254 0.56734842],[0.60491604 0.56500596]
381,0.056742953634322524,0.05154748523193315,0.054145219433127834,[0.58865404 0.56123447],[0.609447   0.56334901],[0.63198    0.56572908],[0.64887518 0.56432348],[0.62890518 0.567334  ],[0.60647178 0.56494182]
382,0.047433213198606,0.05231603201201473,0.049874622605310365,[0.58946615 0.56082332],[0.60973322 0.56336081],[0.63171184 0.56563342],[0.64885032 0.5639677 ],[0.62900048 0.56624013],[0.60694075 0.56399256]
383,0.057485311697269496,0.06393360808535399,0.06070945989131174,[0.58903861 0.56162709],[0.6092329 0.562446 ],[0.63056338 0.56488568],[0.64726156 0.56443071],[0.62802714 0.56668788],[0.60642612 0.56468487]
