FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
65,0.47584702284711605,0.36685676520397664,0.42135189402554635,[0.64182365 0.44139153],[0.66376019 0.42792264],[0.68561685 0.43210909],[0.69296235 0.44307506],[0.6823954  0.45483094],[0.66126782 0.45354739]
66,0.4625433076598676,0.35694712110494226,0.40974521438240497,[0.63584816 0.44306242],[0.65859562 0.4282642 ],[0.68076646 0.43179506],[0.68891346 0.44292578],[0.67723078 0.45493171],[0.65581924 0.45379862]
67,0.4515403146998422,0.3672045896322072,0.4093724521660247,[0.62940443 0.44460917],[0.65385145 0.42899486],[0.67744154 0.4324922 ],[0.68609118 0.44347084],[0.67361093 0.45654869],[0.65070593 0.4556534 ]
68,0.4015902919979496,0.35466811552192723,0.3781292037599384,[0.6215744  0.44293985],[0.64773923 0.42877513],[0.67252046 0.43222353],[0.68233633 0.4426201 ],[0.66809356 0.45533979],[0.64388752 0.45374697]
69,0.3886560449647577,0.3335504001156191,0.3611032225401884,[0.61227036 0.44218275],[0.64032817 0.42822599],[0.66625464 0.43245131],[0.67678797 0.44323212],[0.66123617 0.45597741],[0.63554317 0.4538852 ]
70,0.3725181912430341,0.330041010861347,0.3512796010521906,[0.603297   0.43961978],[0.63130915 0.42579687],[0.65652704 0.43045819],[0.66824782 0.44076696],[0.65091425 0.45287853],[0.62575239 0.45046479]
71,0.35105757900134543,0.33001974148466395,0.3405386602430047,[0.59114015 0.43824136],[0.62063092 0.42350763],[0.64747453 0.42805356],[0.66065079 0.43938932],[0.64301288 0.4507764 ],[0.61643422 0.44881645]
72,0.38328291245066676,0.3340599807621338,0.35867144660640027,[0.58259165 0.43464816],[0.6118049  0.41841426],[0.63772261 0.42281762],[0.65178466 0.43481281],[0.63322616 0.44781846],[0.60737091 0.44569546]
73,0.39563146084147316,0.3323415080559037,0.3639864844486884,[0.57487518 0.43297291],[0.603791   0.41542488],[0.62932694 0.41973212],[0.64342916 0.43247467],[0.624668   0.44516781],[0.59923106 0.44344306]
74,0.40110351562430546,0.3455857687813051,0.3733446422028053,[0.56789082 0.4309859 ],[0.59753788 0.4122777 ],[0.62400222 0.41646835],[0.6389212  0.43037173],[0.61949366 0.44350332],[0.59322292 0.4415361 ]
75,0.39291700804792246,0.3644925044551536,0.378704756251538,[0.56093442 0.43001676],[0.59040684 0.41173264],[0.61712217 0.41628188],[0.6327669  0.43043229],[0.61251736 0.44314969],[0.58604717 0.44059503]
76,0.3958016189943697,0.36276391164328275,0.3792827653188262,[0.55223554 0.4305543 ],[0.58191282 0.41199106],[0.60798383 0.41680434],[0.62347221 0.4316068 ],[0.60303134 0.44355351],[0.57694733 0.44075924]
77,0.36987264575570916,0.3651540034577286,0.36751332460671887,[0.54405409 0.42786646],[0.57434428 0.41101509],[0.60093814 0.41578081],[0.6171813  0.42958841],[0.59590811 0.44152063],[0.56917137 0.43841487]
78,0.3671463702452788,0.3657393044528367,0.36644283734905775,[0.53843403 0.4253695 ],[0.5686875  0.40906087],[0.59534287 0.41367945],[0.61187577 0.42686883],[0.59060872 0.43941265],[0.56376576 0.43639523]
79,0.3587628554827815,0.38951184598157623,0.37413735073217885,[0.53303111 0.42258877],[0.56341726 0.4050265 ],[0.59045023 0.40991086],[0.60682213 0.42412764],[0.58568287 0.43486759],[0.55879009 0.43218562]
80,0.4007697998422571,0.40643274763505904,0.40360127373865806,[0.52664816 0.4175978 ],[0.55737716 0.39691067],[0.58477873 0.40219039],[0.60047346 0.41750145],[0.5787465 0.42982  ],[0.55170625 0.42727923]
